onset_start_ms,onset_end_ms,onset_duration_ms,span_start_ms,span_end_ms,span_duration_ms,num_onsets,RS
243191.64416,243199.3856,7.741440000012517,243195.74016,243288.73984,92.99968000000808,4,6.1000312099680905
243706.83904,243711.46752,4.628480000013951,243707.53536,243740.54912,33.01376000000164,3,4.738876647462253
266501.89824,266600.48896,98.59071999997832,266545.02911999996,266821.95967999997,276.930560000008,10,4.9424531070196815
270130.46272,270132.96128,2.49855999997817,270131.97824,271664.66048,1532.6822399999946,3,6.035693539097321
282410.68032,282458.64448,47.96416000003228,282437.75488,282763.91936,326.16447999997763,11,11.77980281270825
285009.26464,285068.04224,58.77759999997215,285025.03424,285189.46816000005,164.4339200000395,10,8.796704752638002
286645.00224,286737.53088,92.52863999997498,286682.89024,286949.25312,266.3628800000297,14,11.180396503295238
287896.24832,288004.58752,108.33919999998761,287964.44672,288077.2096,112.76287999999477,10,4.691215116450588
304280.04352,304406.60992,126.56640000001062,304315.63776,304525.824,210.18624000001,14,10.435125815147465
307663.42144,307671.8592,8.437760000000708,307668.11136,307842.33472,174.2233600000036,4,5.864601238545138
