Electrode,Cluster,Spike_ms,IsBurst,BurstIndex
microGPi1_L_6_CommonFiltered,0,130802.76992,False,-1
microGPi1_L_6_CommonFiltered,0,131293.06112,False,-1
microGPi1_L_6_CommonFiltered,0,134491.58656,False,-1
microGPi1_L_6_CommonFiltered,0,134593.90464,False,-1
microGPi1_L_6_CommonFiltered,0,135873.90464,False,-1
microGPi1_L_6_CommonFiltered,0,135985.23392,False,-1
microGPi1_L_6_CommonFiltered,0,137288.45824,False,-1
microGPi1_L_6_CommonFiltered,0,144473.98912,False,-1
microGPi1_L_6_CommonFiltered,0,144676.74112,False,-1
microGPi1_L_6_CommonFiltered,0,144722.00192,False,-1
microGPi1_L_6_CommonFiltered,0,144755.3024,False,-1
microGPi1_L_6_CommonFiltered,0,144771.93216,False,-1
microGPi1_L_6_CommonFiltered,0,144788.60288,False,-1
microGPi1_L_6_CommonFiltered,0,144821.90336,False,-1
microGPi1_L_6_CommonFiltered,0,144838.656,False,-1
microGPi1_L_6_CommonFiltered,0,144855.28576,False,-1
microGPi1_L_6_CommonFiltered,0,144888.66816,False,-1
microGPi1_L_6_CommonFiltered,0,144905.29792,False,-1
microGPi1_L_6_CommonFiltered,0,145021.952,False,-1
microGPi1_L_6_CommonFiltered,0,145038.62272,False,-1
microGPi1_L_6_CommonFiltered,0,145069.30176,False,-1
microGPi1_L_6_CommonFiltered,0,145071.96416,False,-1
microGPi1_L_6_CommonFiltered,0,145077.90336,False,-1
microGPi1_L_6_CommonFiltered,0,145094.57408,False,-1
microGPi1_L_6_CommonFiltered,0,145105.3056,False,-1
microGPi1_L_6_CommonFiltered,0,145127.87456,False,-1
microGPi1_L_6_CommonFiltered,0,145144.6272,False,-1
microGPi1_L_6_CommonFiltered,0,145152.6144,False,-1
microGPi1_L_6_CommonFiltered,0,145155.31776,False,-1
microGPi1_L_6_CommonFiltered,0,145169.32608,False,-1
microGPi1_L_6_CommonFiltered,0,145171.94752,False,-1
microGPi1_L_6_CommonFiltered,0,145238.71232,False,-1
microGPi1_L_6_CommonFiltered,0,145271.97184,False,-1
microGPi1_L_6_CommonFiltered,0,146903.28576,False,-1
microGPi1_L_6_CommonFiltered,0,147421.88032,False,-1
microGPi1_L_6_CommonFiltered,0,148238.41792,False,-1
microGPi1_L_6_CommonFiltered,0,148288.43008,False,-1
microGPi1_L_6_CommonFiltered,0,148388.41344,False,-1
microGPi1_L_6_CommonFiltered,0,148521.69728,False,-1
microGPi1_L_6_CommonFiltered,0,148571.70944,False,-1
microGPi1_L_6_CommonFiltered,0,148588.38016,False,-1
microGPi1_L_6_CommonFiltered,0,148621.76256,False,-1
microGPi1_L_6_CommonFiltered,0,148654.98112,False,-1
microGPi1_L_6_CommonFiltered,0,148705.03424,False,-1
microGPi1_L_6_CommonFiltered,0,148721.70496,False,-1
microGPi1_L_6_CommonFiltered,0,148755.00544,False,-1
microGPi1_L_6_CommonFiltered,0,148771.67616,False,-1
microGPi1_L_6_CommonFiltered,0,148788.38784,False,-1
microGPi1_L_6_CommonFiltered,0,148805.0176,False,-1
microGPi1_L_6_CommonFiltered,0,148871.65952,False,-1
microGPi1_L_6_CommonFiltered,0,148888.33024,False,-1
microGPi1_L_6_CommonFiltered,0,148938.3424,False,-1
microGPi1_L_6_CommonFiltered,0,148955.01312,False,-1
microGPi1_L_6_CommonFiltered,0,148988.35456,False,-1
microGPi1_L_6_CommonFiltered,0,149038.32576,False,-1
microGPi1_L_6_CommonFiltered,0,149055.0784,False,-1
microGPi1_L_6_CommonFiltered,0,149105.00864,False,-1
microGPi1_L_6_CommonFiltered,0,149154.97984,False,-1
microGPi1_L_6_CommonFiltered,0,149169.07008,False,-1
microGPi1_L_6_CommonFiltered,0,149171.69152,False,-1
microGPi1_L_6_CommonFiltered,0,149177.58976,False,-1
microGPi1_L_6_CommonFiltered,0,149188.32128,False,-1
microGPi1_L_6_CommonFiltered,0,149221.66272,False,-1
microGPi1_L_6_CommonFiltered,0,149227.56096,False,-1
microGPi1_L_6_CommonFiltered,0,149305.01632,False,-1
microGPi1_L_6_CommonFiltered,0,149310.83264,False,-1
microGPi1_L_6_CommonFiltered,0,149321.64608,False,-1
microGPi1_L_6_CommonFiltered,0,149338.3168,False,-1
microGPi1_L_6_CommonFiltered,0,149385.70752,False,-1
microGPi1_L_6_CommonFiltered,0,149404.99968,False,-1
microGPi1_L_6_CommonFiltered,0,149421.6704,False,-1
microGPi1_L_6_CommonFiltered,0,149455.01184,False,-1
microGPi1_L_6_CommonFiltered,0,149468.93824,False,-1
microGPi1_L_6_CommonFiltered,0,149477.5808,False,-1
microGPi1_L_6_CommonFiltered,0,149488.31232,False,-1
microGPi1_L_6_CommonFiltered,0,149494.29248,False,-1
microGPi1_L_6_CommonFiltered,0,149504.98304,False,-1
microGPi1_L_6_CommonFiltered,0,149510.88128,False,-1
microGPi1_L_6_CommonFiltered,0,149519.03232,False,-1
microGPi1_L_6_CommonFiltered,0,149544.30464,False,-1
microGPi1_L_6_CommonFiltered,0,149588.25472,False,-1
microGPi1_L_6_CommonFiltered,0,149594.23488,False,-1
microGPi1_L_6_CommonFiltered,0,149604.9664,False,-1
microGPi1_L_6_CommonFiltered,0,149671.64928,False,-1
microGPi1_L_6_CommonFiltered,0,149688.27904,False,-1
microGPi1_L_6_CommonFiltered,0,149721.7024,False,-1
microGPi1_L_6_CommonFiltered,0,149754.96192,False,-1
microGPi1_L_6_CommonFiltered,0,149771.59168,False,-1
microGPi1_L_6_CommonFiltered,0,149838.31552,False,-1
microGPi1_L_6_CommonFiltered,0,149888.28672,False,-1
microGPi1_L_6_CommonFiltered,0,149938.29888,False,-1
microGPi1_L_6_CommonFiltered,0,150038.24128,False,-1
microGPi1_L_6_CommonFiltered,0,150352.85504,False,-1
microGPi1_L_6_CommonFiltered,0,150371.65568,False,-1
microGPi1_L_6_CommonFiltered,0,151619.13344,False,-1
microGPi1_L_6_CommonFiltered,0,154837.93408,False,-1
microGPi1_L_6_CommonFiltered,0,154887.94624,False,-1
microGPi1_L_6_CommonFiltered,0,154954.58816,False,-1
microGPi1_L_6_CommonFiltered,0,154971.21792,False,-1
microGPi1_L_6_CommonFiltered,0,154987.9296,False,-1
microGPi1_L_6_CommonFiltered,0,155004.55936,False,-1
microGPi1_L_6_CommonFiltered,0,155037.9008,False,-1
microGPi1_L_6_CommonFiltered,0,155087.872,False,-1
microGPi1_L_6_CommonFiltered,0,155104.58368,False,-1
microGPi1_L_6_CommonFiltered,0,155137.92512,False,-1
microGPi1_L_6_CommonFiltered,0,155204.52608,False,-1
microGPi1_L_6_CommonFiltered,0,155237.90848,False,-1
microGPi1_L_6_CommonFiltered,0,155254.53824,False,-1
microGPi1_L_6_CommonFiltered,0,155304.5504,False,-1
microGPi1_L_6_CommonFiltered,0,155321.22112,False,-1
microGPi1_L_6_CommonFiltered,0,155354.56256,False,-1
microGPi1_L_6_CommonFiltered,0,155371.23328,False,-1
microGPi1_L_6_CommonFiltered,0,155387.904,False,-1
microGPi1_L_6_CommonFiltered,0,155421.20448,False,-1
microGPi1_L_6_CommonFiltered,0,155437.8752,False,-1
microGPi1_L_6_CommonFiltered,0,155471.21664,False,-1
microGPi1_L_6_CommonFiltered,0,155487.8464,False,-1
microGPi1_L_6_CommonFiltered,0,155504.47616,False,-1
microGPi1_L_6_CommonFiltered,0,155521.18784,False,-1
microGPi1_L_6_CommonFiltered,0,155537.89952,False,-1
microGPi1_L_6_CommonFiltered,0,155610.5216,False,-1
microGPi1_L_6_CommonFiltered,0,155641.07776,False,-1
microGPi1_L_6_CommonFiltered,0,155654.5536,False,-1
microGPi1_L_6_CommonFiltered,0,155660.41088,False,-1
microGPi1_L_6_CommonFiltered,0,155666.47296,False,-1
microGPi1_L_6_CommonFiltered,0,155785.25696,False,-1
microGPi1_L_6_CommonFiltered,0,155793.77664,False,-1
microGPi1_L_6_CommonFiltered,0,155801.84576,False,-1
microGPi1_L_6_CommonFiltered,0,155810.48832,False,-1
microGPi1_L_6_CommonFiltered,0,155818.5984,False,-1
microGPi1_L_6_CommonFiltered,0,155835.22816,False,-1
microGPi1_L_6_CommonFiltered,0,155837.8496,False,-1
microGPi1_L_6_CommonFiltered,0,155843.7888,False,-1
microGPi1_L_6_CommonFiltered,0,155877.1712,False,-1
microGPi1_L_6_CommonFiltered,0,155891.05664,False,-1
microGPi1_L_6_CommonFiltered,0,155901.78816,False,-1
microGPi1_L_6_CommonFiltered,0,155910.51264,False,-1
microGPi1_L_6_CommonFiltered,0,155918.49984,False,-1
microGPi1_L_6_CommonFiltered,0,155960.44288,False,-1
microGPi1_L_6_CommonFiltered,0,156004.47488,False,-1
microGPi1_L_6_CommonFiltered,0,156043.75552,False,-1
microGPi1_L_6_CommonFiltered,0,156057.68192,False,-1
microGPi1_L_6_CommonFiltered,0,156060.30336,False,-1
microGPi1_L_6_CommonFiltered,0,156066.48832,False,-1
microGPi1_L_6_CommonFiltered,0,156077.056,False,-1
microGPi1_L_6_CommonFiltered,0,156087.86944,False,-1
microGPi1_L_6_CommonFiltered,0,156093.72672,False,-1
microGPi1_L_6_CommonFiltered,0,156110.4384,False,-1
microGPi1_L_6_CommonFiltered,0,156127.10912,False,-1
microGPi1_L_6_CommonFiltered,0,156132.84352,False,-1
microGPi1_L_6_CommonFiltered,0,156193.66912,False,-1
microGPi1_L_6_CommonFiltered,0,156204.4416,False,-1
microGPi1_L_6_CommonFiltered,0,156210.42176,False,-1
microGPi1_L_6_CommonFiltered,0,156243.68128,False,-1
microGPi1_L_6_CommonFiltered,0,156249.78432,False,-1
microGPi1_L_6_CommonFiltered,0,156260.43392,False,-1
microGPi1_L_6_CommonFiltered,0,156277.18656,False,-1
microGPi1_L_6_CommonFiltered,0,156293.77536,False,-1
microGPi1_L_6_CommonFiltered,0,156310.48704,False,-1
microGPi1_L_6_CommonFiltered,0,156343.66464,False,-1
microGPi1_L_6_CommonFiltered,0,156354.47808,False,-1
microGPi1_L_6_CommonFiltered,0,156387.86048,False,-1
microGPi1_L_6_CommonFiltered,0,156427.10016,False,-1
microGPi1_L_6_CommonFiltered,0,156454.46144,False,-1
microGPi1_L_6_CommonFiltered,0,156460.35968,False,-1
microGPi1_L_6_CommonFiltered,0,156484.89472,False,-1
microGPi1_L_6_CommonFiltered,0,156490.99776,False,-1
microGPi1_L_6_CommonFiltered,0,156566.528,False,-1
microGPi1_L_6_CommonFiltered,0,156616.45824,False,-1
microGPi1_L_6_CommonFiltered,0,156649.79968,False,-1
microGPi1_L_6_CommonFiltered,0,156666.42944,False,-1
microGPi1_L_6_CommonFiltered,0,156674.2528,False,-1
microGPi1_L_6_CommonFiltered,0,156691.12832,False,-1
microGPi1_L_6_CommonFiltered,0,156727.05024,False,-1
microGPi1_L_6_CommonFiltered,0,156743.63904,False,-1
microGPi1_L_6_CommonFiltered,0,156760.30976,False,-1
microGPi1_L_6_CommonFiltered,0,156799.54944,False,-1
microGPi1_L_6_CommonFiltered,0,156810.32192,False,-1
microGPi1_L_6_CommonFiltered,0,156841.08288,False,-1
microGPi1_L_6_CommonFiltered,0,156843.70432,False,-1
microGPi1_L_6_CommonFiltered,0,156860.37504,False,-1
microGPi1_L_6_CommonFiltered,0,156871.10656,False,-1
microGPi1_L_6_CommonFiltered,0,156877.04576,False,-1
microGPi1_L_6_CommonFiltered,0,156884.95104,False,-1
microGPi1_L_6_CommonFiltered,0,156954.37824,False,-1
microGPi1_L_6_CommonFiltered,0,156960.39936,False,-1
microGPi1_L_6_CommonFiltered,0,156971.04896,False,-1
microGPi1_L_6_CommonFiltered,0,157022.86336,False,-1
microGPi1_L_6_CommonFiltered,0,157048.25856,False,-1
microGPi1_L_6_CommonFiltered,0,157054.40256,False,-1
microGPi1_L_6_CommonFiltered,0,157071.07328,False,-1
microGPi1_L_6_CommonFiltered,0,157087.744,False,-1
microGPi1_L_6_CommonFiltered,0,157921.03424,False,-1
microGPi1_L_6_CommonFiltered,0,167004.24192,False,-1
microGPi1_L_6_CommonFiltered,0,167076.864,False,-1
microGPi1_L_6_CommonFiltered,0,167087.55456,False,-1
microGPi1_L_6_CommonFiltered,0,167110.20544,False,-1
microGPi1_L_6_CommonFiltered,0,167116.22656,False,-1
microGPi1_L_6_CommonFiltered,0,167120.896,False,-1
microGPi1_L_6_CommonFiltered,0,167143.58784,False,-1
microGPi1_L_6_CommonFiltered,0,167160.17664,False,-1
microGPi1_L_6_CommonFiltered,0,167166.11584,False,-1
microGPi1_L_6_CommonFiltered,0,167170.8672,False,-1
microGPi1_L_6_CommonFiltered,0,167254.17984,False,-1
microGPi1_L_6_CommonFiltered,0,167270.85056,False,-1
microGPi1_L_6_CommonFiltered,0,167287.52128,False,-1
microGPi1_L_6_CommonFiltered,0,167304.23296,False,-1
microGPi1_L_6_CommonFiltered,0,176805.56032,False,-1
microGPi1_L_6_CommonFiltered,0,177253.70368,False,-1
microGPi1_L_6_CommonFiltered,0,177270.41536,False,-1
microGPi1_L_6_CommonFiltered,0,177301.01248,False,-1
microGPi1_L_6_CommonFiltered,0,177306.8288,False,-1
microGPi1_L_6_CommonFiltered,0,177309.65504,False,-1
microGPi1_L_6_CommonFiltered,0,177337.09824,False,-1
microGPi1_L_6_CommonFiltered,0,177373.51168,False,-1
microGPi1_L_6_CommonFiltered,0,177387.06944,False,-1
microGPi1_L_6_CommonFiltered,0,177393.09056,False,-1
microGPi1_L_6_CommonFiltered,0,177398.9888,False,-1
microGPi1_L_6_CommonFiltered,0,177403.78112,False,-1
microGPi1_L_6_CommonFiltered,0,177406.85312,False,-1
microGPi1_L_6_CommonFiltered,0,177417.66656,False,-1
microGPi1_L_6_CommonFiltered,0,177420.45184,False,-1
microGPi1_L_6_CommonFiltered,0,177456.86528,False,-1
microGPi1_L_6_CommonFiltered,0,177473.49504,False,-1
microGPi1_L_6_CommonFiltered,0,177520.51712,False,-1
microGPi1_L_6_CommonFiltered,0,177534.52544,False,-1
microGPi1_L_6_CommonFiltered,0,177537.06496,False,-1
microGPi1_L_6_CommonFiltered,0,177540.25984,False,-1
microGPi1_L_6_CommonFiltered,0,177553.8176,False,-1
