onset_start_ms,onset_end_ms,onset_duration_ms,span_start_ms,span_end_ms,span_duration_ms,num_onsets,RS
233196.1344,233215.95904,19.82463999997708,233208.6272,233438.20799999998,229.5807999999961,6,7.055278550153542
233752.00256,233758.76096,6.758400000020629,233755.56608000002,234242.80576000002,487.23967999999877,4,6.200221350109469
240686.40768,240777.17504,90.767359999998,240739.7376,240842.99776,103.26016000000527,9,4.740664714683781
242569.99424,242790.68672,220.6924799999979,242682.79808,242870.59968,187.80160000000615,23,11.56666938537374
246136.75008,246158.04928,21.299200000008568,246150.02112,247060.80768,910.7865600000077,5,5.046832167934646
261876.69504,262019.56352,142.86848000000464,261953.3312,262569.94304,616.6118399999978,19,13.170023884856196
263577.31328,263645.71648,68.40320000000065,263612.64128,263691.01824,78.37696000002325,12,9.977703396619361
264695.97184,264704.49152,8.519679999968503,264696.34048,264988.30336,291.9628800000064,5,8.019131760563543
266323.31264,266439.4752,116.16255999996793,266372.25984,266685.15328,312.8934400000144,11,5.832079946185837
268977.23392,268977.88928,0.6553599999751896,268977.84832,269125.26336,147.4150399999926,3,7.672784836594584
269127.22944,269178.79808,51.56863999995403,269145.72288,269270.34368000005,124.62080000003334,8,5.848031589346001
276421.8368,276435.68128,13.844480000028852,276427.07968,278662.51264,2235.4329599999473,5,6.485694479843087
