onset_start_ms,onset_end_ms,onset_duration_ms,span_start_ms,span_end_ms,span_duration_ms,num_onsets,RS
243191.64416,243199.3856,7.741440000012517,243195.74016,243288.73984,92.99968000000808,4,4.878349793850578
246885.00736,246887.2192,2.2118400000035763,246885.53984,246945.9968,60.456959999981336,3,5.024010645404578
263606.02624,263651.86048,45.8342399999965,263630.848,264125.97248,495.1244799999986,9,5.901829073756503
263934.64832,263943.45472,8.806400000001304,263939.37919999997,264103.50592,164.1267200000584,4,4.763552253141647
266430.95552,266654.39232,223.43679999996675,266520.73984,266744.79104,224.05119999998715,27,10.821939940535065
270105.27232,270203.94496,98.67264000000432,270132.61312,271602.9952,1470.3820800000103,14,8.927320953653593
272292.08576,272367.94368,75.85792000003858,272327.39328,272444.53888,117.14559999998892,11,5.62529568031341
276323.1232,276458.86464,135.74144000001252,276402.01216,276785.80736,383.7951999999932,15,5.725233703428258
282360.34048,282458.64448,98.30400000000373,282421.41184,282756.05504,334.64319999999134,21,16.64938204447183
284987.10528,285069.312,82.2067199999583,285022.49472,285208.41216,185.91743999999017,17,11.693430886657632
286631.19872,286759.19872,128.0,286686.45376,286931.02592,244.57215999998152,29,21.489202097165954
287896.24832,288004.58752,108.33919999998761,287960.71936,288052.59264,91.8732799999998,22,15.701846924086967
304226.63168,304338.41152,111.77984000003198,304283.60704000003,304525.08672,241.47967999998946,22,15.129165569228416
304402.14528,304410.624,8.478720000013709,304406.52800000005,304517.61152000003,111.08351999998558,4,4.857148115692581
307582.73024,307672.96512,90.23488000000361,307647.38560000004,307761.45920000004,114.07360000000335,12,7.162555148104759
