Electrode,Cluster,onset_start_ms,onset_end_ms,onset_duration_ms,span_start_ms,span_end_ms,span_duration_ms,Num_Spikes,RS,Method
microGPi1_L_1_CommonFiltered,0,6399.09888,6568.3456,169.2467200000001,6399.09888,6568.3456,169.2467200000001,5,4.813893658230555,RankSurprise
microGPi1_L_1_CommonFiltered,0,18665.51296,19338.15808,672.645120000001,18665.51296,19338.15808,672.645120000001,10,4.172014194758369,RankSurprise
microGPi1_L_1_CommonFiltered,0,29166.87872,29831.12704,664.2483199999988,29166.87872,29831.12704,664.2483199999988,11,5.6671742648262935,RankSurprise
microGPi1_L_1_CommonFiltered,0,30669.6192,30835.54816,165.92895999999746,30669.6192,30835.54816,165.92895999999746,5,5.934141825768275,RankSurprise
microGPi1_L_1_CommonFiltered,0,31971.86048,32239.8208,267.96032000000196,31971.86048,32239.8208,267.96032000000196,6,5.039201993930142,RankSurprise
microGPi1_L_1_CommonFiltered,0,45193.4208,45514.58816,321.16735999999946,45193.4208,45514.58816,321.16735999999946,8,7.719601635845546,RankSurprise
microGPi1_L_1_CommonFiltered,0,46215.82336,46486.60992,270.78656000000046,46215.82336,46486.60992,270.78656000000046,6,4.998606347949909,RankSurprise
microGPi1_L_1_CommonFiltered,0,50406.64576,50988.4416,581.7958399999989,50406.64576,50988.4416,581.7958399999989,10,5.448707466710556,RankSurprise
microGPi1_L_1_CommonFiltered,0,52854.5792,52934.08256,79.50336000000243,52854.5792,52934.08256,79.50336000000243,3,3.521281602767189,RankSurprise
microGPi1_L_1_CommonFiltered,0,56682.0864,56777.728,95.64160000000265,56682.0864,56777.728,95.64160000000265,4,5.5765247547401735,RankSurprise
microGPi1_L_1_CommonFiltered,0,57451.84768,57490.51392,38.66623999999865,57451.84768,57490.51392,38.66623999999865,3,5.404450481037303,RankSurprise
microGPi1_L_1_CommonFiltered,0,59181.09696,59376.92672,195.82976000000053,59181.09696,59376.92672,195.82976000000053,5,4.736849616830646,RankSurprise
microGPi1_L_1_CommonFiltered,0,60552.97024,60883.23072,330.2604799999972,60552.97024,60883.23072,330.2604799999972,7,5.082580027014947,RankSurprise
microGPi1_L_1_CommonFiltered,0,64113.664,64551.69024,438.0262400000065,64113.664,64551.69024,438.0262400000065,10,8.889105804815923,RankSurprise
microGPi1_L_1_CommonFiltered,0,68628.39808,68662.92736,34.52928000000247,68628.39808,68662.92736,34.52928000000247,3,5.787712033826509,RankSurprise
microGPi1_L_1_CommonFiltered,0,70885.74464,71481.83552,596.0908799999888,70885.74464,71481.83552,596.0908799999888,11,6.374612678934707,RankSurprise
microGPi1_L_1_CommonFiltered,0,73501.696,73652.96128,151.2652800000069,73501.696,73652.96128,151.2652800000069,4,3.552330927179817,RankSurprise
microGPi1_L_1_CommonFiltered,0,74958.35648,74985.84064,27.4841599999927,74958.35648,74985.84064,27.4841599999927,3,6.41886182438296,RankSurprise
microGPi1_L_1_CommonFiltered,0,76721.27488,77171.67104,450.3961600000039,76721.27488,77171.67104,450.3961600000039,9,6.256240607780789,RankSurprise
microGPi1_L_1_CommonFiltered,0,78615.83872,78827.84768,212.00896000000648,78615.83872,78827.84768,212.00896000000648,5,4.434208794931905,RankSurprise
microGPi1_L_1_CommonFiltered,0,81982.42304,82062.37696,79.95391999999993,81982.42304,82062.37696,79.95391999999993,3,3.5860821630223736,RankSurprise
microGPi1_L_1_CommonFiltered,0,84123.36128,84154.94144,31.580159999997704,84123.36128,84154.94144,31.580159999997704,3,5.938470078500238,RankSurprise
microGPi1_L_1_CommonFiltered,0,87071.00672,87339.8272,268.82047999999486,87071.00672,87339.8272,268.82047999999486,6,5.039201993930142,RankSurprise
microGPi1_L_1_CommonFiltered,0,87804.5184,87841.9968,37.47839999999269,87804.5184,87841.9968,37.47839999999269,3,5.6475258554485634,RankSurprise
microGPi1_L_1_CommonFiltered,0,92773.70368,92846.36672,72.66303999999946,92773.70368,92846.36672,72.66303999999946,3,3.9042877082459917,RankSurprise
microGPi1_L_1_CommonFiltered,0,93947.57632,94177.56672,229.99040000000969,93947.57632,94177.56672,229.99040000000969,5,3.6643317384199037,RankSurprise
microGPi1_L_1_CommonFiltered,0,99030.6304,99331.11296,300.482560000004,99030.6304,99331.11296,300.482560000004,6,4.253771572594328,RankSurprise
microGPi1_L_1_CommonFiltered,0,100963.5328,101814.35392,850.8211199999932,100963.5328,101814.35392,850.8211199999932,14,6.576695750257787,RankSurprise
microGPi1_L_1_CommonFiltered,0,102138.22464,102209.16736,70.94272000000637,102138.22464,102209.16736,70.94272000000637,3,3.5469504336740982,RankSurprise
microGPi1_L_1_CommonFiltered,0,102728.9088,102947.14368,218.23487999998906,102728.9088,102947.14368,218.23487999998906,6,5.958424924955878,RankSurprise
microGPi1_L_1_CommonFiltered,0,103823.1552,104222.84288,399.68768000000273,103823.1552,104222.84288,399.68768000000273,7,3.9203718190853034,RankSurprise
microGPi1_L_1_CommonFiltered,0,109689.73312,110772.10112,1082.3680000000022,109689.73312,110772.10112,1082.3680000000022,16,6.128293598524397,RankSurprise
microGPi1_L_1_CommonFiltered,0,111532.81024,111583.39584,50.585599999991246,111532.81024,111583.39584,50.585599999991246,3,4.584454019583223,RankSurprise
microGPi1_L_1_CommonFiltered,0,113397.71904,113527.07072,129.35168000000704,113397.71904,113527.07072,129.35168000000704,4,4.162408801927224,RankSurprise
microGPi1_L_1_CommonFiltered,0,122129.69472,122262.528,132.8332800000062,122129.69472,122262.528,132.8332800000062,4,4.441513665117139,RankSurprise
