Electrode,Cluster,onset_start_ms,onset_end_ms,onset_duration_ms,span_start_ms,span_end_ms,span_duration_ms,Num_Spikes,RS,Method
microGPi1_R_1-2+,0,63551.36512,64670.96576,1119.600639999997,63551.36512,64670.96576,1119.600639999997,5,3.718471842330988,RankSurprise
microGPi1_R_1-2+,0,202958.56128,204182.1184,1223.5571200000122,202958.56128,204182.1184,1223.5571200000122,5,3.74009360434345,RankSurprise
microGPi1_R_1-2+,0,240842.05568,241184.9728,342.91711999999825,240842.05568,241184.9728,342.91711999999825,4,5.374024715948549,RankSurprise
microGPi1_R_1-2+,0,244956.93824,246256.72192,1299.7836800000223,244956.93824,246256.72192,1299.7836800000223,6,5.170741699902777,RankSurprise
microGPi1_R_1-2+,0,269803.35616,269963.96032,160.60415999998804,269803.35616,269963.96032,160.60415999998804,3,4.709687938960448,RankSurprise
microGPi1_R_1-2+,0,364893.67552,365987.88096,1094.2054399999906,364893.67552,365987.88096,1094.2054399999906,5,3.605089138566484,RankSurprise
microGPi1_R_1-2+,0,388493.47584,389310.83264,817.3567999999505,388493.47584,389310.83264,817.3567999999505,5,4.590438785845727,RankSurprise
microGPi1_R_1-2+,0,435676.7744,436152.9344,476.1600000000326,435676.7744,436152.9344,476.1600000000326,4,4.366816276464629,RankSurprise
microGPi1_R_1-2+,0,446874.624,452252.672,5378.04800000001,446874.624,452252.672,5378.04800000001,20,12.37563766320767,RankSurprise
microGPi1_R_1-2+,0,463978.61888,465917.70624,1939.087360000005,463978.61888,465917.70624,1939.087360000005,7,3.972785543933537,RankSurprise
microGPi1_R_1-2+,0,510330.01984,519191.42912,8861.409279999963,510330.01984,519191.42912,8861.409279999963,16,3.8348572723005856,RankSurprise
microGPi1_R_1-2+,0,523972.36224,525021.26592,1048.9036800000467,523972.36224,525021.26592,1048.9036800000467,5,3.9553598289212992,RankSurprise
microGPi1_R_1-2+,0,577840.86528,578112.18432,271.31903999997303,577840.86528,578112.18432,271.31903999997303,3,3.539295967898207,RankSurprise
microGPi1_R_1-2+,0,602133.66784,602973.67552,840.0076800000388,602133.66784,602973.67552,840.0076800000388,5,4.545993609777305,RankSurprise
microGPi1_R_1-2+,0,609742.76608,610772.33664,1029.570560000022,609742.76608,610772.33664,1029.570560000022,6,5.512682443954468,RankSurprise
microGPi1_R_1-2+,0,636184.45312,637212.4672,1028.0140799999936,636184.45312,637212.4672,1028.0140799999936,5,3.813022089743832,RankSurprise
microGPi1_R_1-2+,0,641075.56864,641503.60064,428.0320000000065,641075.56864,641503.60064,428.0320000000065,4,4.720169027180386,RankSurprise
microGPi1_R_1-2+,0,654733.68064,655212.62592,478.94527999998536,654733.68064,655212.62592,478.94527999998536,4,4.526551361411336,RankSurprise
microGPi1_R_1-2+,0,666201.16992,666811.35104,610.1811199999647,666201.16992,666811.35104,610.1811199999647,4,3.9043605976237465,RankSurprise
microGPi1_R_1-2+,0,678085.79584,683249.00864,5163.212799999979,678085.79584,683249.00864,5163.212799999979,12,3.9666770629279378,RankSurprise
microGPi1_R_1-2+,4,6216.33536,6307.71712,91.38176000000021,6216.33536,6307.71712,91.38176000000021,4,4.83693271707282,RankSurprise
microGPi1_R_1-2+,4,6614.79424,6647.23456,32.4403199999997,6614.79424,6647.23456,32.4403199999997,3,5.364928489982658,RankSurprise
