Electrode,Cluster,FR_Hz,ISI_mean_ms,ISI_median_ms,ISI_std_ms,Start_ms,End_ms,Duration_ms,thr,SNR
microGPi_L_1-2+,1,1.6170743097886926,617.0440805943537,386.2118400000036,689.3900624607517,1487.38048,416758.04672,415270.66624,0.0,1.438232767347234
microGPi_L_1-2+,4,1.7562290723521112,569.4626215047879,365.4860800000024,626.1926556854288,194.7648,416471.94112,416277.17631999997,0.0,1.5664442323492884
microGPi_L_1-3+,0,5.887685988459127,169.5738990623726,113.58208000002196,185.47741723127393,641.06496,416605.83936,415964.7744,0.0,1.397968721160146
microGPi_L_1-3+,1,8.426060795219419,118.67061628026202,80.03583999999682,120.04982686120694,99.24608,416751.77984,416652.53375999996,0.0,1.365947215887356
microGPi_L_1-3+,2,1.1756178216564679,849.1363154192229,498.851840000003,1184.9299244968443,1461.37088,416689.02912,415227.65824,0.0,2.4550332505033294
microGPi_L_1-3+,4,2.615149848174592,381.708835261708,258.86719999997877,391.8732049063842,1022.48448,416703.40608,415680.9216,0.0,1.5709183099747888
microGPi_L_2-3+,0,1.477919547225274,675.1669905691058,403.8656000000192,943.5650027030701,1461.32992,416689.02912,415227.69920000003,0.0,2.6200567041089178
microGPi_L_2-3+,2,5.172718415288458,193.28562130858467,127.7951999999932,201.02533039683598,221.26592,416751.77984,416530.51392,0.0,1.5570448145059075
microGPi_L_2-3+,4,5.702946045055968,174.90069979797983,116.1420799999978,184.1295305942876,851.92704,416415.98976,415564.06272000005,0.0,1.5845904741032577
microGPi_R_4-5+,0,2.2624645016776515,442.37321783439484,319.5494400000043,447.86799998888836,78.56128,416794.13248,416715.57119999995,0.0,1.2016115689325055
microGPi_R_4-5+,4,1.7538298523079143,565.9255793972603,398.8070399999706,552.0178022126985,3218.14528,416343.81824,413125.67296,0.0,1.2887068743093002
microGPi_R_4-6+,1,1.230799882672996,811.92344,595.9270400000132,797.8149760134885,214.17984,415918.98112,415704.80128,0.0,1.402014148481113
microGPi_R_4-6+,2,0.832529355336315,1201.7893660115606,818.9542400000009,1227.222020398508,524.73856,416343.8592,415819.12064,0.0,1.2941723281485602
microGPi_R_4-6+,4,2.4639989853901887,406.1555274853801,301.7318400000004,394.73327362203946,78.56128,416794.13248,416715.57119999995,0.0,1.2264779230276768
microGPi_R_7-8+,4,1.1252342007283336,889.4570776068376,470.6918399999904,1110.3985155742798,454.69696,416720.60928,416265.91232,0.0,1.948103220476562
microPPN_L_1-2+,0,2.1425034994678076,465.01580340807175,54.394880000007106,2196.4042968393132,863.8464,415657.94304,414794.09664,0.0,4.505903502543744
microPPN_L_1-2+,4,3.198160318914432,311.9082474474474,106.39360000001761,518.7074702557403,1064.42752,416526.21312,415461.78559999994,0.0,1.3936890761996126
microPPN_L_1-3+,0,2.8766648329920512,347.1008523539232,137.15456000001723,550.874512224201,722.7392,416549.56032,415826.82112,0.0,1.287221877496771
microPPN_L_1-3+,3,1.1132381005073493,895.1278085529158,352.01024000000325,1574.286258881298,112.55808,414556.73344,414444.17536,0.0,1.413833989070809
microPPN_L_2-3+,0,0.8829129762644493,1121.1009813623978,787.128320000018,1102.8858544211166,4670.0544,416114.11456,411444.06016,0.0,1.5113099248113888
microPPN_L_2-3+,1,2.1449027195120047,464.61978374020157,255.4265599999926,591.74351951825,863.8464,415769.31328,414905.46688,0.0,1.7494598644190715
microPPN_L_2-3+,3,2.298452802340605,433.3078791222571,49.930240000016056,2081.182136893208,1150.81216,415826.45248,414675.64032,0.0,5.65395034343519
microPPN_L_4-5+,2,1.024466958872065,975.5714343661973,591.1961600000104,1230.2757642099139,564.87936,416158.3104,415593.43104,0.0,1.4976502577165343
