Electrode,Cluster,onset_start_ms,onset_end_ms,onset_duration_ms,span_start_ms,span_end_ms,span_duration_ms,Num_Spikes,RS,Method
microGPi1_L_1_CommonFiltered,3,6509.52704,6642.03264,132.5056000000004,6509.52704,6642.03264,132.5056000000004,5,5.184512377069709,RankSurprise
microGPi1_L_1_CommonFiltered,3,23521.8944,23555.56352,33.66911999999866,23521.8944,23555.56352,33.66911999999866,3,4.288906436140422,RankSurprise
microGPi1_L_1_CommonFiltered,3,24337.77664,24365.95712,28.18047999999908,24337.77664,24365.95712,28.18047999999908,3,4.669079474826789,RankSurprise
microGPi1_L_1_CommonFiltered,3,30819.28704,30955.84768,136.5606399999997,30819.28704,30955.84768,136.5606399999997,5,5.07715005251853,RankSurprise
microGPi1_L_1_CommonFiltered,3,46517.69856,48270.00832,1752.3097600000037,46517.69856,48270.00832,1752.3097600000037,19,4.093348350313195,RankSurprise
microGPi1_L_1_CommonFiltered,3,50616.03328,50634.09664,18.063360000000102,50616.03328,50634.09664,18.063360000000102,4,9.43339781512353,RankSurprise
microGPi1_L_1_CommonFiltered,3,53172.06016,53452.92288,280.86271999999735,53172.06016,53452.92288,280.86271999999735,8,6.725169762788161,RankSurprise
microGPi1_L_1_CommonFiltered,3,60637.02016,60645.9904,8.970240000002377,60637.02016,60645.9904,8.970240000002377,3,7.15319719775675,RankSurprise
microGPi1_L_1_CommonFiltered,3,61154.54976,61203.90656,49.356800000001385,61154.54976,61203.90656,49.356800000001385,3,3.719998208976408,RankSurprise
microGPi1_L_1_CommonFiltered,3,68879.40096,68947.92704,68.526079999996,68879.40096,68947.92704,68.526079999996,5,7.632747898302803,RankSurprise
microGPi1_L_1_CommonFiltered,3,83033.00608,83203.56352,170.55743999998958,83033.00608,83203.56352,170.55743999998958,6,6.212024385731695,RankSurprise
microGPi1_L_1_CommonFiltered,3,84209.33632,84255.37536,46.0390400000033,84209.33632,84255.37536,46.0390400000033,3,3.8399199758827844,RankSurprise
microGPi1_L_1_CommonFiltered,3,100221.99296,100263.28064,41.287679999994,100221.99296,100263.28064,41.287679999994,4,6.600007262382537,RankSurprise
microGPi1_L_1_CommonFiltered,3,104751.43168,105745.32608,993.8944000000047,104751.43168,105745.32608,993.8944000000047,16,7.700093869612338,RankSurprise
microGPi1_L_1_CommonFiltered,3,111694.47936,111787.04896,92.56960000000254,111694.47936,111787.04896,92.56960000000254,4,4.459078164084584,RankSurprise
microGPi1_L_1_CommonFiltered,3,121873.408,121896.30464,22.8966400000063,121873.408,121896.30464,22.8966400000063,4,8.589892738991274,RankSurprise
microGPi1_L_1_CommonFiltered,3,122142.18752,122152.09984,9.91231999998854,122142.18752,122152.09984,9.91231999998854,3,7.004613132701545,RankSurprise
microGPi1_L_1_CommonFiltered,3,122516.02944,122544.20992,28.18047999999544,122516.02944,122544.20992,28.18047999999544,3,4.711091545860848,RankSurprise
