Electrode,Cluster,FR_Hz,ISI_mean_ms,ISI_median_ms,ISI_std_ms,Start_ms,End_ms,Duration_ms,thr,SNR
microGPi1_L_6_CommonFiltered,0,2.345885801674338,418.4501848275862,266.89536000000044,487.46036091218247,1141.3504,73951.68256,72810.33216,0.0,3.7604435219125913
microGPi1_L_6_CommonFiltered,1,2.1045946906449777,429.3351056410256,228.16768000000047,555.2158033495136,3072.16384,70048.44032,66976.27648,0.0,3.477104211417351
microGPi1_L_6_CommonFiltered,2,1.75606308582479,568.7913550769231,365.36320000000137,553.8000015901086,387.76832,74330.64448,73942.87616,0.0,1.7284060804266543
microGPi1_L_6_CommonFiltered,4,2.238645307883511,445.1661108433735,278.1388799999986,443.3955574243654,578.60096,74476.17536,73897.5744,0.0,1.5259250087205998
microGPi1_L_8_CommonFiltered,1,2.8820882706284725,346.4488672897196,224.72703999999976,374.9438546133828,336.15872,74476.21632,74140.0576,0.0,2.7755432241189117
microGPi1_L_8_CommonFiltered,2,1.4611517279000164,687.4646755555556,402.4320000000007,782.6900967133632,336.73216,74582.91712,74246.18496,0.0,1.8430312168878216
microGPi1_L_8_CommonFiltered,3,1.823088394444057,546.994706962963,371.9577600000048,518.9659875955415,319.52896,74163.8144,73844.28544,0.0,1.976228622127592
microGPi1_L_8_CommonFiltered,4,1.9839491351302974,501.28575564625845,230.31808000000092,809.7175450148015,54.10816,73743.11424,73689.00607999999,0.0,5.728822765026133
microGPi1_L_9_CommonFiltered,0,2.158214937540391,462.118912,273.96096000000034,551.3767565072868,37.56032,73976.58624,73939.02592,0.0,2.9294661163583338
microGPi1_L_9_CommonFiltered,1,3.136784443381686,315.33820703862665,216.59648000000016,330.7804998125162,1002.41408,74476.21632,73473.80224,0.0,2.3664048455951625
microGPi1_L_9_CommonFiltered,2,2.319075678226631,431.16305860465116,232.73471999999947,575.4872345327411,422.87104,74582.91712,74160.04608,0.0,1.4092365119953254
microGPi1_L_9_CommonFiltered,3,2.5067465423605784,396.7092713978495,229.21216000000095,483.0892119192483,171.37664,73959.30112,73787.92448,0.0,1.2346010128816411
microGPi1_R_1_CommonFiltered,2,0.9115441972220285,987.9160740298508,391.3318399999989,1452.857023561939,1453.83424,67644.2112,66190.37696000001,0.0,1.5534630513827055
microGPi1_R_3_CommonFiltered,0,1.4745567896238696,676.4311016513761,524.738559999998,638.8609355764818,25.8048,73756.79488,73730.99008,0.0,1.2964177914184207
microGPi1_R_3_CommonFiltered,1,1.2064555551468024,825.0512970786517,482.87743999999975,872.3633830537071,6.71744,73436.28288,73429.56544,0.0,1.5831116279783215
microGPi2_L_3_CommonFiltered,3,1.823088394444057,541.3200782222222,174.73536000000058,1005.6074426944681,798.26944,73876.48,73078.21055999999,0.0,1.3375278737941194
