Electrode,Cluster,onset_start_ms,onset_end_ms,onset_duration_ms,span_start_ms,span_end_ms,span_duration_ms,Num_Spikes,RS,Method
microGPi1_R_1_CommonFiltered,0,12759.53152,13014.75328,255.22176000000036,12759.53152,13014.75328,255.22176000000036,6,6.096699564517692,RankSurprise
microGPi1_R_1_CommonFiltered,0,22925.68064,22987.69408,62.01344000000245,22925.68064,22987.69408,62.01344000000245,3,3.8609809435644724,RankSurprise
microGPi1_R_1_CommonFiltered,0,23851.37664,24364.35968,512.9830400000028,23851.37664,24364.35968,512.9830400000028,7,4.0565671122395415,RankSurprise
microGPi1_R_1_CommonFiltered,0,25669.30432,25813.11488,143.81056000000171,25669.30432,25813.11488,143.81056000000171,4,4.070058706413214,RankSurprise
microGPi1_R_1_CommonFiltered,0,29307.65824,29535.15008,227.49183999999877,29307.65824,29535.15008,227.49183999999877,5,4.469087113203809,RankSurprise
microGPi1_R_1_CommonFiltered,0,86637.07648,86658.49856,21.422080000003916,86637.07648,86658.49856,21.422080000003916,3,6.176489791207716,RankSurprise
microGPi1_R_1_CommonFiltered,0,115304.98048,115852.16512,547.1846400000068,115304.98048,115852.16512,547.1846400000068,8,5.102098564956399,RankSurprise
microGPi1_R_1_CommonFiltered,0,117478.89152,118480.85504,1001.9635199999902,117478.89152,118480.85504,1001.9635199999902,11,5.2343665501327425,RankSurprise
microGPi1_R_1_CommonFiltered,0,121381.19168,121678.19264,297.0009599999903,121381.19168,121678.19264,297.0009599999903,5,3.595717730357592,RankSurprise
microGPi1_R_1_CommonFiltered,0,124315.8528,124356.15744,40.30464000000211,124315.8528,124356.15744,40.30464000000211,3,4.754954845405765,RankSurprise
microGPi1_R_1_CommonFiltered,0,125637.55008,126124.48256,486.9324800000031,125637.55008,126124.48256,486.9324800000031,9,7.701952367916426,RankSurprise
microGPi1_R_1_CommonFiltered,0,134325.69856,134371.04128,45.342720000015106,134325.69856,134371.04128,45.342720000015106,4,7.759924516023855,RankSurprise
microGPi1_R_1_CommonFiltered,0,138594.7136,138680.9344,86.22080000001006,138594.7136,138680.9344,86.22080000001006,4,5.659011519411646,RankSurprise
