onset_start_ms,onset_end_ms,onset_duration_ms,span_start_ms,span_end_ms,span_duration_ms,num_onsets,RS
233690.48064,233692.16,1.6793600000091828,233691.70944,233772.15488,80.44543999998132,3,5.735031450706897
246885.00736,246887.2192,2.2118400000035763,246885.53984,246945.9968,60.456959999981336,3,5.411059376849915
263606.02624,263651.86048,45.8342399999965,263638.2208,264113.47968,475.2588799999794,9,8.168463849914415
263914.04544,263969.34144,55.29599999997299,263939.37919999997,264311.84896,372.4697600000072,8,5.830905528400465
270064.68096,270161.75616,97.07519999996293,270120.79616,271430.43072,1309.6345599999768,14,9.833531271941826
276346.71616,276458.86464,112.14847999997437,276393.96352,276621.33248,227.3689599999925,12,6.808134181198279
282322.45248,282438.81984,116.36736000003293,282380.51327999996,282705.57184,325.05856000003405,16,11.087037614489825
284989.19424,285211.11552,221.92128000000957,285096.26368,285274.27584,178.01216000004206,17,6.185941386259892
286631.7312,286759.19872,127.4675200000056,286691.1232,286921.3184,230.19520000001648,21,17.409894123844847
287897.68192,288003.23584,105.55391999997664,287957.48352,288038.46144,80.97791999997571,12,6.906994573866648
304230.52288,304231.46496,0.9420800000079907,304231.13728,304540.30336,309.1660799999954,3,7.056787290689217
