onset_start_ms,onset_end_ms,onset_duration_ms,span_start_ms,span_end_ms,span_duration_ms,num_onsets,RS
8973.02528,8981.42208,8.39680000000044,8973.02528,8999.423999999999,26.39871999999923,4,5.587531567464559
10873.0368,10889.70752,16.670720000000074,10873.0368,10925.99808,52.96127999999953,5,6.504167867984794
13781.64736,13823.26272,41.61535999999978,13781.64736,13885.726719999999,104.0793599999979,8,9.003321375856842
23038.85312,23041.96608,3.1129599999985658,23038.85312,23261.04064,222.1875199999995,4,6.879885783234361
35667.3536,35678.53568,11.182079999998678,35667.3536,35829.719039999996,162.36543999999412,4,5.157828066846765
37578.01472,37627.86304,49.84831999999733,37578.01472,37680.80384,102.78912000000128,6,5.018481444280177
39949.18912,39960.45312,11.263999999995576,39949.18912,40048.27136,99.08223999999609,5,7.330542020106392
44414.73024,44820.72576,405.99552000000403,44414.73024,44465.111039999996,50.380799999999,13,4.680520352719627
78964.69504,79067.66848,102.97343999998702,78964.69504,79179.81696,215.1219199999905,8,5.361131000081233
110467.56352,110475.83744,8.27392000000691,110467.56352,110702.18239999999,234.61887999999453,4,5.716254428918827
111916.81024,111950.15168,33.341439999989234,111916.81024,112100.02432000001,183.2140800000052,5,4.826528109251317
145408.12288,145430.07744,21.954559999983758,145408.12288,145574.74816000002,166.62528000000748,7,9.791028615291353
145788.27264,145799.61856,11.345919999992475,145788.27264,145931.26400000002,142.99136000001454,6,9.95029564368891
205520.77312,205579.10016,58.32704000000376,205520.77312,205865.0624,344.28927999999723,6,4.607368731201579
242650.35776,242653.26592,2.908159999991767,242650.35776,242667.02848,16.670719999994617,3,4.870176166721135
352678.74816,352678.78912,0.0409599999547936,352678.74816,353461.8624,783.1142399999662,3,5.972406449479928
409514.96704,409523.28192,8.314879999961704,409514.96704,411067.14624000003,1552.1792000000132,5,8.88446437135368
416570.368,416695.33696,124.96895999996923,416570.368,416658.00192000007,87.63392000005115,8,4.726488983713527
436197.90848,436206.30528,8.396799999987707,436197.90848,436303.52384000004,105.61536000005435,6,9.635531768170303
466590.22848,466598.37952,8.151040000026114,466590.22848,466852.72064,262.49216000002343,4,6.387253712348187
487269.29408,487269.33504,0.0409599999547936,487269.29408,487732.6745600001,463.38048000005074,4,8.71993216118764
487691.34592,487794.11456,102.76864000002388,487691.34592,487727.43168,36.085759999987204,9,9.343718948468517
501792.48128,501995.43808,202.95679999998538,501792.48128,501955.74784,163.26656000001822,11,5.857288805310797
504601.76384,505018.7776,417.01375999994343,504601.76384,504768.30720000004,166.54336000001058,15,7.17408514348556
507059.28192,507089.7152,30.433279999997467,507059.28192,507136.83968,77.55775999999605,6,6.363213495451653
511465.43104,511515.36128,49.930240000016056,511465.43104,511540.36736000003,74.93632000003709,8,8.216064456488947
512553.53344,512701.97248,148.43903999996837,512553.53344,512788.29568000004,234.76224000001093,12,8.38141776405443
522667.54048,522747.98592,80.44543999998132,522667.54048,522896.67072000005,229.1302400000277,8,7.129497437897707
523547.52512,523550.55616,3.0310399999725632,523547.52512,523564.15488000005,16.629760000039823,3,5.011745469907373
525363.15904,525374.54592,11.38687999988906,525363.15904,526004.4492800001,641.2902400000021,4,5.86387824336359
550651.04384,550651.0848,0.04095999989658594,550651.04384,550667.71456,16.67071999993641,3,5.972406449479928
555348.86912,555401.8304,52.96127999993041,555348.86912,555515.45344,166.58431999990717,5,5.0979981629047835
581355.15136,581402.17344,47.02208000002429,581355.15136,581521.8585600001,166.70720000006258,7,6.940357352935955
586770.92352,586784.64512,13.721600000048056,586770.92352,586798.9811199999,28.057599999941885,5,6.953648824702075
607926.02624,608670.35136,744.3251199999359,607926.02624,607962.03008,36.00384000001941,22,6.129417276088277
615138.79552,615141.66272,2.867199999978766,615138.79552,615147.3152000001,8.51968000002671,4,7.180624130027564
615932.88704,615958.03648,25.149440000066534,615932.88704,616095.35488,162.46784000005573,8,10.878895795264867
635573.00224,635601.01888,28.0166400000453,635573.00224,635684.2291199999,111.22687999997288,6,7.126239985193045
637214.47424,637850.66496,636.190719999955,637214.47424,637269.85216,55.377919999998994,23,8.680717042879104
642630.08256,642638.52032,8.437760000000708,642630.08256,642896.6912,266.6086399999913,5,8.267186562593153
645349.376,645374.48448,25.108479999937117,645349.376,645818.81856,469.44255999999586,7,8.816346533992416
646846.464,646913.10592,66.64191999996547,646846.464,647229.8086400001,383.3446400000248,7,7.027289240720364
651071.24224,651074.10944,2.867199999978766,651071.24224,651087.872,16.629759999923408,3,5.041302837429717
749450.24,749508.48512,58.24511999997776,749450.24,750512.3737600001,1062.1337600001134,6,4.767780540141289
792940.9536,792957.58336,16.629760000039823,792940.9536,792974.1312,33.17759999993723,4,5.226192251938944
794597.70368,794604.70784,7.004160000011325,794597.70368,794747.74016,150.03648000000976,4,6.146522108405858
796538.18368,796541.21472,3.031040000030771,796538.18368,796839.6288000001,301.4451200000476,4,6.6920438906871915
824666.39872,824733.4912,67.09247999999207,824666.39872,824957.952,291.5532799999928,6,4.910321642745174
841084.43648,841084.84608,0.4096000000135973,841084.43648,841092.58752,8.151039999909699,3,5.196020152322211
847770.91072,847781.84704,10.936319999978878,847770.91072,847825.0188800001,54.108160000061616,4,5.194445858112196
858393.96864,858402.28352,8.31488000007812,858393.96864,858510.66368,116.69504000002053,5,8.499377338271128
859235.98336,859252.65408,16.670720000052825,859235.98336,859427.67616,191.6928000000771,4,4.828258095585387
875284.48,875287.552,3.072000000043772,875284.48,875330.3552,45.8752000000095,4,6.3794309866669785
