Electrode,Cluster,onset_start_ms,onset_end_ms,onset_duration_ms,span_start_ms,span_end_ms,span_duration_ms,Num_Spikes,RS,Method
microGPi1_L_5_CommonFiltered,0,23939.6864,24721.28512,781.5987200000018,23939.6864,24721.28512,781.5987200000018,13,9.032377067468191,RankSurprise
microGPi1_L_5_CommonFiltered,0,42280.63232,42293.20704,12.574720000004163,42280.63232,42293.20704,12.574720000004163,3,6.432297363527528,RankSurprise
microGPi1_L_5_CommonFiltered,0,46427.79136,46666.5472,238.755839999998,46427.79136,46666.5472,238.755839999998,7,7.3605156069340225,RankSurprise
microGPi1_L_5_CommonFiltered,0,55418.71616,55726.36672,307.6505599999946,55418.71616,55726.36672,307.6505599999946,8,8.733343686380763,RankSurprise
microGPi1_L_5_CommonFiltered,0,57282.80576,57301.89312,19.087359999997716,57282.80576,57301.89312,19.087359999997716,3,5.5647546914460495,RankSurprise
microGPi1_L_5_CommonFiltered,0,57645.75232,57907.69152,261.9392000000007,57645.75232,57907.69152,261.9392000000007,5,3.7505746723795568,RankSurprise
microGPi1_L_5_CommonFiltered,0,62016.75776,64218.7264,2201.968639999999,62016.75776,64218.7264,2201.968639999999,19,7.390955106927194,RankSurprise
microGPi1_L_5_CommonFiltered,0,83886.08,84427.3664,541.2863999999972,83886.08,84427.3664,541.2863999999972,7,3.684141287211636,RankSurprise
microGPi1_L_5_CommonFiltered,0,90224.55808,90273.46432,48.906239999996615,90224.55808,90273.46432,48.906239999996615,3,3.9707311707290156,RankSurprise
microGPi1_L_5_CommonFiltered,0,91125.02272,91770.18368,645.1609600000083,91125.02272,91770.18368,645.1609600000083,9,5.239746093010834,RankSurprise
microGPi1_L_5_CommonFiltered,0,103324.95872,103377.22368,52.26496000000043,103324.95872,103377.22368,52.26496000000043,3,3.9248398882176314,RankSurprise
microGPi1_L_5_CommonFiltered,0,104125.35808,104183.35744,57.999360000001616,104125.35808,104183.35744,57.999360000001616,3,3.716766440994421,RankSurprise
microGPi1_L_5_CommonFiltered,0,109630.91456,109815.76704,184.85248000000138,109630.91456,109815.76704,184.85248000000138,5,4.714436025469059,RankSurprise
microGPi1_L_5_CommonFiltered,0,128946.09408,128953.83552,7.741439999997965,128946.09408,128953.83552,7.741439999997965,3,7.236670179197698,RankSurprise
microGPi1_L_5_CommonFiltered,0,128953.83552,131128.23808,2174.402560000017,128953.83552,131128.23808,2174.402560000017,16,4.126049705374561,RankSurprise
microGPi1_L_5_CommonFiltered,0,131703.48032,133112.17664,1408.6963199999882,131703.48032,133112.17664,1408.6963199999882,26,20.946636142461664,RankSurprise
microGPi1_L_5_CommonFiltered,0,136371.73248,136520.00768,148.27520000000368,136371.73248,136520.00768,148.27520000000368,4,4.064368387520112,RankSurprise
microGPi1_L_5_CommonFiltered,0,156709.64224,156751.2576,41.61536000002525,156709.64224,156751.2576,41.61536000002525,3,4.217451184841488,RankSurprise
microGPi1_L_5_CommonFiltered,0,180369.08032,180376.45312,7.372799999982817,180369.08032,180376.45312,7.372799999982817,3,7.047833941382548,RankSurprise
microGPi1_L_5_CommonFiltered,0,181047.45984,181357.568,310.1081600000034,181047.45984,181357.568,310.1081600000034,6,4.4921143561283134,RankSurprise
microGPi1_L_5_CommonFiltered,0,226723.06176,227197.952,474.8902399999788,226723.06176,227197.952,474.8902399999788,12,12.263536140812061,RankSurprise
microGPi1_L_5_CommonFiltered,0,249546.79296,249589.02272,42.22976000001654,249546.79296,249589.02272,42.22976000001654,3,4.243883415873464,RankSurprise
microGPi1_L_5_CommonFiltered,0,272752.4352,272929.71008,177.27487999998266,272752.4352,272929.71008,177.27487999998266,5,4.974208803767407,RankSurprise
microGPi1_L_5_CommonFiltered,0,274210.28352,274246.4512,36.167680000013206,274210.28352,274246.4512,36.167680000013206,3,4.509048057917646,RankSurprise
microGPi1_L_5_CommonFiltered,0,305151.34464,305194.92608,43.58143999997992,305151.34464,305194.92608,43.58143999997992,3,4.1317845917471825,RankSurprise
microGPi1_L_5_CommonFiltered,0,308011.45856,308249.64096,238.1823999999906,308011.45856,308249.64096,238.1823999999906,7,7.329785640905193,RankSurprise
microGPi1_L_5_CommonFiltered,0,309150.9248,309845.8112,694.8864000000176,309150.9248,309845.8112,694.8864000000176,14,11.404436859047815,RankSurprise
microGPi1_L_5_CommonFiltered,0,319369.33888,319402.8032,33.46432000002824,319369.33888,319402.8032,33.46432000002824,3,4.733885089738189,RankSurprise
microGPi1_L_5_CommonFiltered,0,321642.65984,321864.25344,221.59360000002198,321642.65984,321864.25344,221.59360000002198,5,4.244529149152218,RankSurprise
microGPi1_L_5_CommonFiltered,0,345557.03296,345653.20704,96.17408000002615,345557.03296,345653.20704,96.17408000002615,6,9.613385268474588,RankSurprise
microGPi1_L_5_CommonFiltered,0,384398.78656,386339.38944,1940.6028800000204,384398.78656,386339.38944,1940.6028800000204,16,4.993265578400384,RankSurprise
microGPi1_L_5_CommonFiltered,0,392749.6704,393103.85152,354.18112000002293,392749.6704,393103.85152,354.18112000002293,10,10.583700252263242,RankSurprise
microGPi1_L_5_CommonFiltered,0,399127.42912,399190.09792,62.66879999998491,399127.42912,399190.09792,62.66879999998491,3,3.703184006686289,RankSurprise
microGPi1_L_5_CommonFiltered,0,400994.18112,401015.15264,20.971519999962766,400994.18112,401015.15264,20.971519999962766,3,5.497236528971383,RankSurprise
microGPi1_L_5_CommonFiltered,0,427654.02112,427686.87104,32.84992000000784,427654.02112,427686.87104,32.84992000000784,4,7.695605808767279,RankSurprise
