Electrode,Cluster,Spike_ms,IsBurst,BurstIndex
microGPi1_L_4_CommonFiltered,0,984.43264,False,-1
microGPi1_L_4_CommonFiltered,0,2271.10912,False,-1
microGPi1_L_4_CommonFiltered,0,3012.85376,False,-1
microGPi1_L_4_CommonFiltered,0,3569.00864,False,-1
microGPi1_L_4_CommonFiltered,0,6327.7056,False,-1
microGPi1_L_4_CommonFiltered,0,6718.70976,False,-1
microGPi1_L_4_CommonFiltered,0,6855.59808,False,-1
microGPi1_L_4_CommonFiltered,0,6885.41696,False,-1
microGPi1_L_4_CommonFiltered,0,7705.47712,False,-1
microGPi1_L_4_CommonFiltered,0,8638.70976,False,-1
microGPi1_L_4_CommonFiltered,0,10148.00384,False,-1
microGPi1_L_4_CommonFiltered,0,13748.87936,False,-1
microGPi1_L_4_CommonFiltered,0,14964.03968,False,-1
microGPi1_L_4_CommonFiltered,0,16432.00512,False,-1
microGPi1_L_4_CommonFiltered,0,16550.58432,False,-1
microGPi1_L_4_CommonFiltered,0,16806.46144,False,-1
microGPi1_L_4_CommonFiltered,0,18012.48768,False,-1
microGPi1_L_4_CommonFiltered,0,18129.87904,False,-1
microGPi1_L_4_CommonFiltered,0,18813.70624,False,-1
microGPi1_L_4_CommonFiltered,0,19270.73792,False,-1
microGPi1_L_4_CommonFiltered,0,21038.08,False,-1
microGPi1_L_4_CommonFiltered,0,22436.78208,False,-1
microGPi1_L_4_CommonFiltered,0,22813.94176,False,-1
microGPi1_L_4_CommonFiltered,0,28166.22592,False,-1
microGPi1_L_4_CommonFiltered,0,28280.38144,False,-1
microGPi1_L_4_CommonFiltered,0,33662.19776,False,-1
microGPi1_L_4_CommonFiltered,0,34179.97312,False,-1
microGPi1_L_4_CommonFiltered,0,35126.272,False,-1
microGPi1_L_4_CommonFiltered,0,36281.50784,False,-1
microGPi1_L_4_CommonFiltered,0,36329.75872,False,-1
microGPi1_L_4_CommonFiltered,0,38262.45632,False,-1
microGPi1_L_4_CommonFiltered,0,42170.04032,False,-1
microGPi1_L_4_CommonFiltered,0,42552.07424,False,-1
microGPi1_L_4_CommonFiltered,0,42854.31808,False,-1
microGPi1_L_4_CommonFiltered,0,43678.67904,False,-1
microGPi1_L_4_CommonFiltered,0,52474.2656,False,-1
microGPi1_L_4_CommonFiltered,0,54359.49056,False,-1
microGPi1_L_4_CommonFiltered,0,54471.4752,False,-1
microGPi1_L_4_CommonFiltered,0,56778.50624,False,-1
microGPi1_L_4_CommonFiltered,0,59293.57312,False,-1
microGPi1_L_4_CommonFiltered,0,60648.81664,False,-1
microGPi1_L_4_CommonFiltered,0,60814.25408,False,-1
microGPi1_L_4_CommonFiltered,0,63692.30848,False,-1
microGPi1_L_4_CommonFiltered,0,66141.47072,False,-1
microGPi1_L_4_CommonFiltered,0,69157.51936,False,-1
microGPi1_L_4_CommonFiltered,0,70129.0496,False,-1
microGPi1_L_4_CommonFiltered,0,70240.37888,False,-1
microGPi1_L_4_CommonFiltered,0,70579.77344,False,-1
microGPi1_L_4_CommonFiltered,0,72380.29312,False,-1
microGPi1_L_4_CommonFiltered,0,72886.76352,False,-1
microGPi1_L_4_CommonFiltered,0,73798.61504,False,-1
microGPi1_L_4_CommonFiltered,0,74996.3264,False,-1
microGPi1_L_4_CommonFiltered,0,75569.68448,False,-1
microGPi1_L_4_CommonFiltered,0,79259.68896,False,-1
microGPi1_L_4_CommonFiltered,0,79575.6544,False,-1
microGPi1_L_4_CommonFiltered,0,80564.67456,False,-1
microGPi1_L_4_CommonFiltered,0,82578.10432,False,-1
microGPi1_L_4_CommonFiltered,0,82714.78784,False,-1
microGPi1_L_4_CommonFiltered,0,85266.67776,False,-1
microGPi1_L_4_CommonFiltered,0,87969.01376,False,-1
microGPi1_L_4_CommonFiltered,0,92894.12608,False,-1
microGPi1_L_4_CommonFiltered,0,94671.01184,False,-1
microGPi1_L_4_CommonFiltered,0,97795.93216,False,-1
microGPi1_L_4_CommonFiltered,0,102238.208,False,-1
microGPi1_L_4_CommonFiltered,0,102380.66688,False,-1
microGPi1_L_4_CommonFiltered,0,103069.53216,False,-1
microGPi1_L_4_CommonFiltered,0,104037.00736,False,-1
microGPi1_L_4_CommonFiltered,0,104425.472,False,-1
microGPi1_L_4_CommonFiltered,0,105091.15392,False,-1
microGPi1_L_4_CommonFiltered,0,106877.70624,False,-1
microGPi1_L_4_CommonFiltered,0,107591.59808,False,-1
microGPi1_L_4_CommonFiltered,0,109030.44096,False,-1
microGPi1_L_4_CommonFiltered,0,109063.61856,False,-1
microGPi1_L_4_CommonFiltered,0,110354.55488,False,-1
microGPi1_L_4_CommonFiltered,0,110403.50208,False,-1
microGPi1_L_4_CommonFiltered,0,110510.94016,False,-1
microGPi1_L_4_CommonFiltered,0,113319.64928,False,-1
microGPi1_L_4_CommonFiltered,0,114345.00096,False,-1
microGPi1_L_4_CommonFiltered,0,116360.68352,False,-1
microGPi1_L_4_CommonFiltered,0,116692.54144,False,-1
microGPi1_L_4_CommonFiltered,0,118676.56192,False,-1
microGPi1_L_4_CommonFiltered,0,118823.7312,False,-1
microGPi1_L_4_CommonFiltered,0,120123.31008,False,-1
microGPi1_L_4_CommonFiltered,0,120959.7952,False,-1
microGPi1_L_4_CommonFiltered,0,121875.82464,False,-1
microGPi1_L_4_CommonFiltered,0,123292.54912,False,-1
microGPi1_L_4_CommonFiltered,0,125276.44672,False,-1
microGPi1_L_4_CommonFiltered,0,126918.73792,False,-1
microGPi1_L_4_CommonFiltered,0,126984.192,False,-1
microGPi1_L_4_CommonFiltered,0,127302.08256,False,-1
microGPi1_L_4_CommonFiltered,0,128953.1392,False,-1
