Electrode,Cluster,onset_start_ms,onset_end_ms,onset_duration_ms,span_start_ms,span_end_ms,span_duration_ms,Num_Spikes,RS,Method
microGPi1_L_6_CommonFiltered,0,9332.65408,10686.99648,1354.3423999999995,9332.65408,10686.99648,1354.3423999999995,12,6.53120027761186,RankSurprise
microGPi1_L_6_CommonFiltered,0,13033.63584,15567.62624,2533.9903999999988,13033.63584,15567.62624,2533.9903999999988,16,5.113645889113977,RankSurprise
microGPi1_L_6_CommonFiltered,0,17701.4784,18635.07968,933.601279999999,17701.4784,18635.07968,933.601279999999,8,4.185151030349934,RankSurprise
microGPi1_L_6_CommonFiltered,0,24166.35904,24230.62528,64.26624000000083,24166.35904,24230.62528,64.26624000000083,3,4.534285416099321,RankSurprise
microGPi1_L_6_CommonFiltered,0,37452.10368,38051.4304,599.3267199999973,37452.10368,38051.4304,599.3267199999973,8,6.159723315185151,RankSurprise
microGPi1_L_6_CommonFiltered,0,47245.5168,47812.44416,566.9273600000015,47245.5168,47812.44416,566.9273600000015,7,5.789091398051804,RankSurprise
microGPi1_L_6_CommonFiltered,0,60731.8016,60890.89024,159.08864000000176,60731.8016,60890.89024,159.08864000000176,4,4.61061853770731,RankSurprise
microGPi1_L_6_CommonFiltered,1,14775.7056,14942.33088,166.6252800000002,14775.7056,14942.33088,166.6252800000002,4,4.464922411329823,RankSurprise
microGPi1_L_6_CommonFiltered,1,18059.91936,18326.65088,266.7315200000012,18059.91936,18326.65088,266.7315200000012,6,6.961659424551883,RankSurprise
microGPi1_L_6_CommonFiltered,1,21877.80096,21917.2864,39.48544000000038,21877.80096,21917.2864,39.48544000000038,3,5.910057272472649,RankSurprise
microGPi1_L_6_CommonFiltered,1,24828.80512,25415.80288,586.9977599999984,24828.80512,25415.80288,586.9977599999984,7,4.400151850362323,RankSurprise
microGPi1_L_6_CommonFiltered,1,48987.5456,49354.30144,366.75584000000526,48987.5456,49354.30144,366.75584000000526,6,5.328814790153103,RankSurprise
microGPi1_L_6_CommonFiltered,1,50037.92384,50888.00768,850.0838399999993,50037.92384,50888.00768,850.0838399999993,8,5.343214856020648,RankSurprise
microGPi1_L_6_CommonFiltered,1,52088.25856,52288.43008,200.17151999999624,52088.25856,52288.43008,200.17151999999624,4,3.7581324543660912,RankSurprise
microGPi1_L_6_CommonFiltered,2,2276.88448,2398.4128,121.5283199999999,2276.88448,2398.4128,121.5283199999999,3,4.704630979518729,RankSurprise
microGPi1_L_6_CommonFiltered,2,7590.58432,7756.96384,166.3795200000004,7590.58432,7756.96384,166.3795200000004,3,3.728715741309432,RankSurprise
microGPi1_L_6_CommonFiltered,2,22327.95136,22418.14528,90.19392000000153,22327.95136,22418.14528,90.19392000000153,3,5.224209394394315,RankSurprise
microGPi1_L_6_CommonFiltered,2,33846.55872,33971.85536,125.29664000000048,33846.55872,33971.85536,125.29664000000048,3,4.822414015175113,RankSurprise
microGPi1_L_6_CommonFiltered,2,51905.65888,53469.02016,1563.3612799999974,51905.65888,53469.02016,1563.3612799999974,9,4.701745576577758,RankSurprise
microGPi1_L_6_CommonFiltered,4,25414.77888,25532.08832,117.30943999999727,25414.77888,25532.08832,117.30943999999727,3,3.835414171167457,RankSurprise
microGPi1_L_6_CommonFiltered,4,26500.62848,26569.27744,68.64896000000226,26500.62848,26569.27744,68.64896000000226,3,4.690586087985567,RankSurprise
microGPi1_L_6_CommonFiltered,4,31106.53952,31728.59904,622.0595200000025,31106.53952,31728.59904,622.0595200000025,7,5.816853232141982,RankSurprise
microGPi1_L_6_CommonFiltered,4,50468.98688,50521.74336,52.75648000000365,50468.98688,50521.74336,52.75648000000365,4,7.354913605403674,RankSurprise
microGPi1_L_8_CommonFiltered,1,9230.62272,9249.21856,18.595839999999953,9230.62272,9249.21856,18.595839999999953,3,7.148433091587592,RankSurprise
microGPi1_L_8_CommonFiltered,1,12750.27456,15400.87808,2650.6035200000006,12750.27456,15400.87808,2650.6035200000006,28,13.49528709898869,RankSurprise
microGPi1_L_8_CommonFiltered,1,16567.74656,16693.41184,125.66528000000108,16567.74656,16693.41184,125.66528000000108,4,4.492095284907311,RankSurprise
microGPi1_L_8_CommonFiltered,1,36341.88288,36475.20768,133.32480000000214,36341.88288,36475.20768,133.32480000000214,4,4.633310860389443,RankSurprise
microGPi1_L_8_CommonFiltered,1,38492.61056,38642.56512,149.9545599999983,38492.61056,38642.56512,149.9545599999983,4,3.9278971708826464,RankSurprise
microGPi1_L_8_CommonFiltered,1,45751.13216,45811.75296,60.62079999999696,45751.13216,45811.75296,60.62079999999696,3,3.973857525615971,RankSurprise
microGPi1_L_8_CommonFiltered,1,52736.24576,52778.43456,42.18880000000354,52736.24576,52778.43456,42.18880000000354,3,4.871165806577837,RankSurprise
microGPi1_L_8_CommonFiltered,1,53250.82624,53253.65248,2.8262399999948684,53250.82624,53253.65248,2.8262399999948684,3,9.633339741375593,RankSurprise
microGPi1_L_8_CommonFiltered,2,52821.85216,53305.1392,483.2870399999956,52821.85216,53305.1392,483.2870399999956,8,8.526361995745347,RankSurprise
microGPi1_L_8_CommonFiltered,2,69541.19168,69567.73376,26.54207999999926,69541.19168,69567.73376,26.54207999999926,3,6.319740016525017,RankSurprise
microGPi1_L_8_CommonFiltered,3,578.60096,593.1008,14.499840000000063,578.60096,593.1008,14.499840000000063,3,7.507964463882814,RankSurprise
microGPi1_L_8_CommonFiltered,3,20246.7328,20378.2144,131.48159999999916,20246.7328,20378.2144,131.48159999999916,3,3.6039736301519323,RankSurprise
microGPi1_L_8_CommonFiltered,3,28044.73856,28192.64512,147.90655999999944,28044.73856,28192.64512,147.90655999999944,3,3.541453273170598,RankSurprise
microGPi1_L_8_CommonFiltered,3,50151.66976,50262.8352,111.16544000000431,50151.66976,50262.8352,111.16544000000431,3,4.026724374547122,RankSurprise
microGPi1_L_8_CommonFiltered,3,54022.7584,54405.9392,383.1808000000019,54022.7584,54405.9392,383.1808000000019,5,5.052496984717926,RankSurprise
microGPi1_L_8_CommonFiltered,4,3055.4112,3160.51456,105.10336000000007,3055.4112,3160.51456,105.10336000000007,4,5.62293609046265,RankSurprise
microGPi1_L_8_CommonFiltered,4,13542.11328,19727.11424,6185.000959999999,13542.11328,19727.11424,6185.000959999999,37,8.873623495423066,RankSurprise
microGPi1_L_8_CommonFiltered,4,36616.88832,36683.44832,66.56000000000495,36616.88832,36683.44832,66.56000000000495,3,4.733841101396987,RankSurprise
microGPi1_L_8_CommonFiltered,4,53202.7392,53238.62016,35.88095999999496,53202.7392,53238.62016,35.88095999999496,3,5.470005667040622,RankSurprise
microGPi1_L_9_CommonFiltered,0,37.56032,87.61344,50.05312,37.56032,87.61344,50.05312,3,5.362855887685607,RankSurprise
microGPi1_L_9_CommonFiltered,0,17182.47424,20960.74752,3778.2732800000013,17182.47424,20960.74752,3778.2732800000013,20,4.739329665617811,RankSurprise
microGPi1_L_9_CommonFiltered,0,37233.82784,38713.1392,1479.3113599999997,37233.82784,38713.1392,1479.3113599999997,16,12.675807920213227,RankSurprise
microGPi1_L_9_CommonFiltered,0,49521.00864,49610.46528,89.4566399999967,49521.00864,49610.46528,89.4566399999967,3,4.366522448137916,RankSurprise
microGPi1_L_9_CommonFiltered,1,1002.41408,1044.60288,42.1887999999999,1002.41408,1044.60288,42.1887999999999,3,4.51351550158577,RankSurprise
microGPi1_L_9_CommonFiltered,1,8915.92704,9365.99552,450.0684799999999,8915.92704,9365.99552,450.0684799999999,9,8.463841982424444,RankSurprise
microGPi1_L_9_CommonFiltered,1,24124.29312,24166.4,42.106880000003,24124.29312,24166.4,42.106880000003,3,4.632980623425139,RankSurprise
microGPi1_L_9_CommonFiltered,1,37784.65792,39126.30272,1341.6448000000019,37784.65792,39126.30272,1341.6448000000019,12,4.360418819257376,RankSurprise
microGPi1_L_9_CommonFiltered,1,42744.29952,42944.3072,200.00768000000244,42744.29952,42944.3072,200.00768000000244,4,3.612375572595468,RankSurprise
microGPi1_L_9_CommonFiltered,1,49576.71424,49766.64576,189.93151999999827,49576.71424,49766.64576,189.93151999999827,4,3.612375572595468,RankSurprise
microGPi1_L_9_CommonFiltered,1,52596.65408,53534.1056,937.4515200000023,52596.65408,53534.1056,937.4515200000023,13,8.621366509980168,RankSurprise
