Electrode,Cluster,FR_Hz,ISI_mean_ms,ISI_median_ms,ISI_std_ms,Start_ms,End_ms,Duration_ms,thr,SNR
microGPi1_L_1_CommonFiltered,0,2.097213980873219,475.3524634977578,319.44703999999183,499.218903015402,1562.86976,425577.2672,424014.39744000003,0.0,1.785317329805698
microGPi1_L_1_CommonFiltered,1,3.703590647073983,269.84448,183.82847999999672,278.4315737889166,413.61408,425688.51456,425274.90047999995,0.0,3.0527211802538123
microGPi1_L_1_CommonFiltered,2,5.502544632907002,181.707619470538,116.55168000000413,195.417693064737,225.19808,425784.44288,425559.2448,0.0,2.4539717235147167
microGPi1_L_1_CommonFiltered,3,8.97598189798146,111.24194654802407,69.26336000001174,119.74201667764244,509.41952,425564.89728,425055.47776,0.0,2.4195660096530447
microGPi1_L_1_CommonFiltered,4,2.322670355076835,430.49876210526315,314.2451200000032,432.07877154220233,462.11072,425794.88768,425332.77696,0.0,2.4181899426515474
microGPi1_L_2_CommonFiltered,0,1.4631179284255493,677.6916290675241,446.7097599999979,658.4515362241519,2070.20032,423594.3936,421524.19328,0.0,1.3166538216235237
microGPi1_L_2_CommonFiltered,3,3.579119940482403,279.3990790807616,186.98239999997895,291.2789569301052,63.16032,425587.95776,425524.79744,0.0,1.3708929937691796
microGPi1_L_2_CommonFiltered,4,3.048358059544724,327.2059124749422,225.07520000002114,320.8492703878382,365.32224,424751.39072,424386.06848,0.0,1.708861575711062
microGPi1_L_3_CommonFiltered,1,3.5039678157478646,284.6109858081824,191.97951999999987,283.01057260387694,1431.42912,425786.40896,424354.97984,0.0,1.5741322727262763
microGPi1_L_3_CommonFiltered,2,3.6307870262373987,275.524213644013,190.05439999999362,276.61269160209457,60.17024,425745.08032,425684.91008,0.0,1.725945105877087
microGPi1_L_3_CommonFiltered,3,0.8337188837737881,1197.2686680225986,807.7721599999932,1315.5934867565024,848.2816,424681.39008,423833.10848,0.0,1.9791868833319228
microGPi1_L_4_CommonFiltered,0,2.3860799603216023,418.8159596453202,284.9587200000533,422.77912889870447,52.0192,425150.21824,425098.19904000004,0.0,1.49183663516604
microGPi1_L_4_CommonFiltered,2,5.6505003784781245,176.6831996008316,123.98592000000644,173.8394086190666,102.76864,425025.86368,424923.09504,0.0,1.4846489852550615
microGPi1_L_4_CommonFiltered,3,1.9187276846286898,521.2776909803922,366.6534399999946,530.9196871154818,102.15424,425464.75008,425362.59584,0.0,1.8578166856793517
microGPi1_L_4_CommonFiltered,4,0.8689464422431031,1146.8397060162602,836.1164799999679,1126.087641515815,1575.48544,424759.33696,423183.85151999997,0.0,2.1519875500226595
microGPi1_L_5_CommonFiltered,1,4.779205432337068,209.03352007866272,141.10719999999128,208.89824901929356,177.31584,425351.49568,425174.17984,0.0,1.9066267000944521
microGPi1_L_5_CommonFiltered,2,1.6275132012823526,614.4612032369942,433.5615999999916,605.9527017938034,203.48928,425410.64192,425207.15264000004,0.0,1.7066814917189577
microGPi1_L_5_CommonFiltered,4,6.693236109169849,149.3704379080379,103.99744000000646,149.45042296567485,47.67744,425604.05504,425556.3776,0.0,1.742784853080993
microGPi1_L_6_CommonFiltered,0,1.2259190347321618,813.186505950096,560.9472000000023,802.5640349825123,1281.88416,424952.05376,423670.16959999996,0.0,1.4079142758082988
microGPi1_L_6_CommonFiltered,1,3.1211616803813085,320.499261686747,220.67200000000594,317.79700696283476,133.61152,425756.63104,425623.01952000003,0.0,1.5774697190719764
microGPi1_L_6_CommonFiltered,2,4.168594418868941,239.7025378128523,164.35200000000623,245.14738483305192,76.14464,425308.44672,425232.30208,0.0,1.4577497569032123
microGPi1_L_7_CommonFiltered,0,1.5312245414662249,653.1808776651305,421.06879999999364,700.5652856338843,372.24448,425592.99584,425220.75136,0.0,1.7668993933001151
microGPi1_L_7_CommonFiltered,1,1.0122051800183174,987.6534295813952,704.7577600000077,949.6526003198588,397.312,425088.28672,424690.97472,0.0,1.6218691438918216
microGPi1_L_7_CommonFiltered,2,4.142760875991443,241.00276201928529,171.33568000001833,231.59093630626882,295.97696,425183.8464,424887.86944,0.0,1.6404313779499664
microGPi1_L_7_CommonFiltered,3,2.879265778892012,347.396070922449,238.6739200000011,366.9724777594639,168.1408,425728.32768,425560.18688,0.0,2.065035193577709
microGPi1_L_7_CommonFiltered,4,2.21698767966889,450.88285862142095,304.0460800000001,459.76459093399956,92.3648,425274.90048,425182.53568000003,0.0,1.6127121959788353
microGPi1_L_8_CommonFiltered,0,1.9844857937714113,503.5446233175356,366.5305600000065,499.20505289614516,181.57568,425173.23776,424991.66208,0.0,1.7122723076664876
microGPi1_L_8_CommonFiltered,1,1.0309932112019522,967.5801249315068,639.9180800000031,977.7816200102611,1898.74176,425698.83648,423800.09472,0.0,1.3048178395236085
microGPi1_L_8_CommonFiltered,2,3.579119940482403,279.4388019435325,196.97664000000805,280.0932693441855,61.97248,425647.26784,425585.29536,0.0,1.5326402568614195
microGPi1_L_8_CommonFiltered,3,2.8980538100756466,344.2170767883212,233.43103999999585,344.0374956873252,604.40576,425024.06144,424419.65568,0.0,1.543443602121954
microGPi1_L_9_CommonFiltered,0,3.8585919043389687,258.98945637028015,168.75520000001416,279.9851643880361,304.00512,425564.69248,425260.68736000004,0.0,1.668862395540537
microGPi1_L_9_CommonFiltered,1,5.547166206968134,180.2232887081745,119.56223999999929,190.163513761888,209.7152,425716.89984,425507.18464000005,0.0,1.8432191273971943
microGPi1_L_9_CommonFiltered,2,5.446180539356098,183.62288483175152,120.66816000001563,192.7515999894323,103.424,425741.27104,425637.84704,0.0,2.085908213992812
microGPi1_L_9_CommonFiltered,3,1.953955243098005,508.73295942238263,344.6374399999622,483.50300197274885,1672.51968,424429.60896,422757.08927999996,0.0,3.845050272195977
microGPi1_L_10_CommonFiltered,0,1.1061453359364908,902.4693269787235,610.5292799999879,892.6989156645201,432.08704,424592.67072,424160.58368,0.0,1.9749305334296867
microGPi1_L_10_CommonFiltered,2,2.977902942606094,334.9836173638516,223.92831999994814,343.00192416923954,744.2432,425168.4864,424424.24319999997,0.0,1.628992808163651
microGPi1_L_10_CommonFiltered,3,1.2447070659157964,801.7559180340264,562.667519999959,833.705521714496,553.00096,424681.8816,424128.88064000005,0.0,1.7147053690364655
microGPi1_L_10_CommonFiltered,4,3.1235101842792625,319.8849020917984,228.1062399999937,308.8491089313375,648.15104,425775.18592,425127.03488,0.0,1.5524299835586952
microGPi1_R_1_CommonFiltered,0,3.781091275706476,264.4867643505283,176.78336000000127,280.03893522222285,144.75264,425703.95648,425559.20384,0.0,1.5734547887715804
microGPi1_R_1_CommonFiltered,1,2.8957053061776925,345.202801038961,243.91679999999178,347.6257659738713,157.20448,425447.05536,425289.85088,0.0,1.8188539838912174
microGPi1_R_1_CommonFiltered,4,1.9022881573430095,525.3964515203955,343.8182400000005,522.4715505846527,281.8048,425327.53408,425045.72928,0.0,1.741344001571431
microGPi1_R_2_CommonFiltered,0,0.8806889617328748,1133.0179970053475,781.8649599999899,1120.500626069855,1708.19584,425456.92672,423748.73088,0.0,2.2640413265272574
microGPi1_R_2_CommonFiltered,1,5.021101333826364,199.23409759475902,133.40671999999904,207.1344031735958,32.9728,425796.23936,425763.26656,0.0,1.7061357861148618
microGPi1_R_2_CommonFiltered,2,2.5058536591172733,398.43759309568475,275.84511999999813,412.06639863517415,195.91168,424930.38592,424734.47423999995,0.0,1.6263723417566216
microGPi1_R_2_CommonFiltered,3,0.8313703798758338,1193.8869955807365,775.7414400000125,1196.8211193698276,2559.42656,424001.536,421442.10944000003,0.0,1.7946148829413233
microGPi1_R_2_CommonFiltered,4,1.7261503649964347,578.1294177656675,382.38207999999577,573.7423363206556,562.95424,424909.94688,424346.99264,0.0,1.860369049413805
microGPi1_R_3_CommonFiltered,0,5.1995876300708925,192.1505969453231,134.92224000001443,197.06133895076803,316.33408,425545.60512,425229.27104,0.0,1.499930381913778
microGPi1_R_3_CommonFiltered,1,2.4166105109950085,413.78967408560305,309.22751999998945,270.3503998031695,290.93888,425666.72384,425375.78496,0.0,6.028953133249717
microGPi1_R_3_CommonFiltered,3,6.009821474865138,166.2120291477717,109.32223999999405,179.69331286231366,55.00928,425225.37984,425170.37056,0.0,1.65968144182838
microGPi1_R_4_CommonFiltered,0,2.8839627866879205,346.2296723716381,239.53407999999763,344.37119202601633,583.92576,425407.73376,424823.80799999996,0.0,1.6845187643050217
microGPi1_R_4_CommonFiltered,1,2.3414583862604696,426.0687575903615,294.89151999997557,432.27461245921444,1361.18272,425725.66528,424364.48256000003,0.0,1.8708269644030813
microGPi1_R_4_CommonFiltered,2,2.6561579085863505,375.505548460177,245.2684800000061,389.26553700627227,1102.35648,425423.62624,424321.26976,0.0,1.6517425337701872
microGPi1_R_4_CommonFiltered,4,1.2728891126912485,784.9809863216267,556.3596799999941,743.2828854383398,207.42144,424882.13504,424674.7136,0.0,1.6229423528556468
microGPi1_R_5_CommonFiltered,0,2.301533819995246,434.4346881307457,316.12927999999374,422.3848156538142,74.67008,425386.22976,425311.55968,0.0,1.6677448401648964
microGPi1_R_5_CommonFiltered,1,4.387005281378694,227.64541257632567,155.1155200000212,233.9552312332839,690.05312,425704.0384,425013.98528,0.0,1.5025624810755358
microGPi1_R_5_CommonFiltered,3,1.5288760375682706,651.6592324923076,453.85727999999654,646.8477868690235,1547.91936,425126.42048,423578.50112,0.0,1.8160587928931406
microGPi1_R_6_CommonFiltered,0,5.993381947579457,166.82433179145434,118.128639999999,169.5479432303523,1.80224,425570.67264,425568.8704,0.0,1.6901085607829947
