onset_start_ms,onset_end_ms,onset_duration_ms,span_start_ms,span_end_ms,span_duration_ms,num_onsets,RS
3513.22112,3606.15936,92.93823999999995,3548.85632,3929.94816,381.09184000000005,9,6.172362677874019
4670.30016,4685.16864,14.86848000000009,4677.365760000001,4723.85536,46.48959999999897,4,4.619683313039751
9864.56064,9878.15936,13.598719999999958,9865.932799999999,9919.1808,53.24800000000141,4,5.093492422164697
11045.92896,11046.01088,0.08192000000053667,11045.92896,11807.29344,761.3644800000002,3,6.835423934254742
26501.16096,26504.11008,2.9491199999974924,26501.24288,26535.48544,34.242559999998775,3,4.746897248012591
37777.03936,38123.02848,345.98911999999837,38034.0224,38152.8064,118.78399999999965,15,5.231704905641025
52425.68704,52428.75904,3.0720000000001164,52425.80992,52447.96928,22.159359999997832,3,4.631132189695428
103864.89344,104059.12576,194.23231999999552,103959.90016,104232.61184,272.71167999999307,12,5.258682892512845
105589.43232,105895.1168,305.68447999999626,105758.39232,105969.95072,211.55839999999444,15,5.823385241736299
115846.9632,115851.59168,4.628479999999399,115851.59168,115987.00544,135.41375999999582,3,4.645241639543935
163467.22304,163481.92768,14.704639999981737,163471.44192,163489.64864,18.2067199999874,4,4.6424394514549085
189356.2368,189372.08832,15.851519999996526,189360.25088,189558.86592,198.61504000000423,7,10.281938872735786
199313.24416,199670.53824,357.2940799999924,199519.62112,199799.37792,279.75680000000284,16,4.850879128673951
202814.01344,202989.40416,175.39071999999578,202876.39552,203016.41728,140.02176000000327,12,7.027426986728749
219808.72704,219816.38656,7.659520000015618,219810.87744,219847.57760000002,36.7001600000076,4,5.843646846470143
224798.63808,225090.64192,292.0038399999903,224961.08544,225173.25824,212.17280000000028,18,8.91106620038609
241172.2752,241303.59296,131.31776000000536,241221.77536,241810.57536000002,588.8000000000175,8,4.940029765298409
247157.3504,247161.89696,4.5465600000170525,247157.3504,248080.30208,922.9516799999983,3,4.638174472320841
325581.0048,325583.42144,2.416640000010375,325581.78304,325631.22176,49.438719999976456,3,4.6665942231346715
419059.79392,419072.57344,12.779519999981858,419067.20768,419268.07552,200.8678400000208,4,4.790714268764354
419913.48224,420024.36096,110.87872000003699,419955.22048,420095.38560000004,140.16512000001967,10,6.734523425181289
443180.97408,443184.128,3.153920000011567,443184.128,443208.41728,24.28927999996813,3,5.233629943931751
514442.89536,514589.94176,147.046399999992,514505.64608,514735.84128,230.19520000001648,11,6.593713456389586
614640.80384,614681.68192,40.87808000005316,614656.9216,614706.97472,50.05312000005506,6,5.489616216945663
620334.61248,620347.55584,12.943360000033863,620344.85248,620391.46496,46.61248000001069,4,4.855406880862063
708198.27712,708200.12032,1.8432000000029802,708198.93248,708334.10048,135.16800000006333,3,4.792097072186426
817634.01728,817724.98944,90.9721600000048,817696.84992,817836.52352,139.67360000009649,11,9.730932543223096
842223.4112,842237.46048,14.049280000035651,842234.44992,843274.38336,1039.9334399999352,4,4.96784211349253
864921.27232,864924.2624,2.9900800000177696,864924.2624,865418.40384,494.1414400000358,3,5.149896331956423
880615.95648,880619.47904,3.5225599999539554,880615.99744,880713.40032,97.40288000006694,3,4.807393569787065
943267.71712,943279.7184,12.001279999967664,943272.8780799999,943373.78304,100.9049600000726,4,4.8676936027225395
