Electrode,Cluster,onset_start_ms,onset_end_ms,onset_duration_ms,span_start_ms,span_end_ms,span_duration_ms,Num_Spikes,RS,Method
microGPi1_L_1_CommonFiltered,0,1544.8064,1558.1184,13.312000000000126,1544.8064,1558.1184,13.312000000000126,3,5.757694706458842,RankSurprise
microGPi1_L_1_CommonFiltered,0,6437.888,6986.50624,548.6182399999998,6437.888,6986.50624,548.6182399999998,14,6.2302658592765585,RankSurprise
microGPi1_L_1_CommonFiltered,0,8545.40288,8605.4912,60.08832000000075,8545.40288,8605.4912,60.08832000000075,4,3.9763023816689547,RankSurprise
microGPi1_L_1_CommonFiltered,0,11825.7664,12035.15392,209.38752000000022,11825.7664,12035.15392,209.38752000000022,6,3.54015002258113,RankSurprise
microGPi1_L_1_CommonFiltered,0,13439.30368,13525.27872,85.97503999999935,13439.30368,13525.27872,85.97503999999935,5,4.676241227908296,RankSurprise
microGPi1_L_1_CommonFiltered,0,17932.20608,18692.34176,760.1356799999994,17932.20608,18692.34176,760.1356799999994,17,4.426704946579523,RankSurprise
microGPi1_L_1_CommonFiltered,0,20338.2784,20359.90528,21.6268799999998,20338.2784,20359.90528,21.6268799999998,3,4.477371827870831,RankSurprise
microGPi1_L_1_CommonFiltered,0,22390.82496,22685.04064,294.2156799999975,22390.82496,22685.04064,294.2156799999975,9,4.120384754451082,RankSurprise
microGPi1_L_1_CommonFiltered,0,23827.12832,23891.06688,63.93855999999869,23827.12832,23891.06688,63.93855999999869,5,6.159328733977592,RankSurprise
microGPi1_L_1_CommonFiltered,0,30862.58176,30928.4864,65.90464000000065,30862.58176,30928.4864,65.90464000000065,4,3.7278292823837553,RankSurprise
microGPi1_L_1_CommonFiltered,0,32484.84352,34094.65344,1609.8099200000033,32484.84352,34094.65344,1609.8099200000033,31,6.399626959964703,RankSurprise
microGPi1_L_1_CommonFiltered,0,34747.5968,34761.07264,13.475839999999152,34747.5968,34761.07264,13.475839999999152,3,5.450843442717964,RankSurprise
