Electrode,Cluster,FR_Hz,ISI_mean_ms,ISI_median_ms,ISI_std_ms,Start_ms,End_ms,Duration_ms,thr,SNR
microGPi1_L_1_CommonFiltered,3,4.5537036173519905,219.59373237339838,133.57056000002194,244.51132919694004,106.74176,1079849.12384,1079742.3820800001,0.0,1.9935005361781621
microGPi1_R_1_CommonFiltered,2,5.059259163320714,197.6694435731283,111.37024000001838,237.13916248330753,114.31936,1079982.4896,1079868.17024,0.0,3.5220896743752865
microGPi1_R_1_CommonFiltered,3,1.951851814838958,510.4381934504034,251.65824000001885,714.3908467110076,2335.08864,1077828.36224,1075493.2736,0.0,1.3765268418450682
microGPi2_L_1_CommonFiltered,1,3.23888882746996,308.3954768086931,93.38879999995697,604.1973224534902,1528.50432,1079987.48672,1078458.9823999999,0.0,2.798581671582762
microGPi2_L_2_CommonFiltered,2,2.9842592026688624,334.70905127250154,96.56320000000414,582.968966795165,1554.92352,1079987.48672,1078432.5632,0.0,1.265111683786
microGPi2_L_3_CommonFiltered,3,3.4129628982430735,292.62224151967433,96.78848000004655,581.3639218568303,1544.56064,1079857.52064,1078312.96,0.0,2.5309922381675527
microGPi2_R_1_CommonFiltered,1,3.186111050693005,313.9085931162791,157.4502400000274,464.3504215277572,94.8224,1079940.38272,1079845.5603200002,0.0,1.9664247985634191
microGPi2_R_1_CommonFiltered,3,6.880555425079837,145.35544109825034,66.08896000002278,221.35724409094564,0.8192,1079991.74656,1079990.92736,0.0,2.0521424713384597
microGPi2_R_2_CommonFiltered,0,4.7666665762765446,209.68255614532734,98.1811200000011,309.86663778856536,180.26496,1079416.38144,1079236.1164799999,0.0,1.471745495577442
microGPi2_R_2_CommonFiltered,2,7.976851700587107,125.30163755746462,57.73312000002625,185.5105129228995,11.30496,1079359.61088,1079348.30592,0.0,1.2711087010483362
microGPi2_R_4_CommonFiltered,1,5.998148034405489,166.74052703412073,93.88031999999657,261.9954896815109,14.25408,1079992.64768,1079978.3935999998,0.0,1.3020341054803486
microGPi2_R_4_CommonFiltered,2,10.298147952864749,97.10905525762071,57.016319999995176,188.97096815908316,26.54208,1079976.3456,1079949.8035199998,0.0,3.141257325313475
microGPi2_R_4_CommonFiltered,4,8.28796280579863,120.66148283351957,56.25856000001659,299.4940865572305,7.65952,1079927.93088,1079920.2713600001,0.0,2.5344576484845276
microVIMPPN_L_1_CommonFiltered,0,8.5805553928428,116.5055347981869,69.93920000003709,137.64258843241237,227.81952,1079768.10496,1079540.28544,0.0,2.3914103932333903
microVIMPPN_L_1_CommonFiltered,2,5.2055554568427995,192.1303454901263,110.14143999997759,301.9811254264313,19.16928,1079983.84128,1079964.672,0.0,4.796733265244583
microVIMPPN_L_1_CommonFiltered,3,1.4361110838781896,696.6101817806451,429.8137600000482,789.1890885755876,36.98688,1079782.76864,1079745.78176,0.0,2.2250153303746667
microVIMPPN_L_1_CommonFiltered,4,3.7333332625382725,267.66942372612255,168.59135999996215,312.2595617558183,1022.11584,1079997.56288,1078975.44704,0.0,1.8554395304484375
microVIMPPN_L_2_CommonFiltered,0,3.8453702974507555,259.7037922157996,124.39552000002004,553.8719806917976,1464.03328,1079754.17856,1078290.1452799998,0.0,5.9555879971368935
microVIMPPN_L_2_CommonFiltered,1,3.573148080390673,279.8152141835148,166.72767999998905,363.434537144545,19.6608,1079546.75712,1079527.09632,0.0,2.5933139987607134
microVIMPPN_L_2_CommonFiltered,2,4.036111034574486,247.57877250114734,147.1078400000115,304.0187429214163,889.93792,1079838.22848,1078948.29056,0.0,1.5415381877081569
microVIMPPN_L_2_CommonFiltered,4,4.482407322407683,223.08935933884297,129.84319999998843,268.8834986239794,31.04768,1079783.54688,1079752.4992,0.0,1.6602293934203416
microVIMPPN_L_3_CommonFiltered,0,5.897222110393417,169.55968964824123,86.05695999998716,237.7841514743729,48.45568,1079804.55936,1079756.1036800002,0.0,1.4616753054331995
microVIMPPN_L_3_CommonFiltered,3,3.0749999416888896,325.00520096385543,203.46880000000237,390.65200288452417,284.71296,1079301.98016,1079017.2672000001,0.0,1.4631741997575052
microVIMPPN_L_3_CommonFiltered,4,5.460185081643897,183.13950306648573,108.31871999998111,219.71744116433987,65.37216,1079855.88224,1079790.51008,0.0,1.2279163458473126
microVIMPPN_L_5_CommonFiltered,0,1.8509258908268866,540.3367963163164,297.9225599999954,664.7364562350293,229.9904,1079822.90944,1079592.91904,0.0,1.4088636915215431
microVIMPPN_L_5_CommonFiltered,2,3.067592534421949,326.0166183574879,205.18911999999546,361.2229607832564,69.91872,1079836.95872,1079767.04,0.0,2.205261257288362
microVIMPPN_L_6_CommonFiltered,0,2.4314814353733887,411.12171471238094,288.52223999996204,408.4912324551765,72.58112,1079267.08224,1079194.50112,0.0,1.408470466585193
microVIMPPN_L_6_CommonFiltered,2,0.8731481315906724,1139.607817239915,809.963519999983,1118.3109299216685,1722.12224,1075232.68608,1073510.56384,0.0,1.477086670018666
microVIMPPN_L_6_CommonFiltered,3,2.0824073679187936,479.96204640569397,327.1680000000051,486.90476794750043,746.78272,1079701.46304,1078954.68032,0.0,1.3811275195224322
microVIMPPN_L_6_CommonFiltered,4,1.0981481273240057,910.5918530970464,654.1721600000747,893.0291506981279,334.88896,1079386.23488,1079051.34592,0.0,1.5275586609147724
microVIMPPN_L_10_CommonFiltered,3,3.128703644374212,319.6873920189461,173.4451199999894,512.8016530210219,69.2224,1079973.23264,1079904.01024,0.0,1.225541960026613
microVIMPPN_L_10_CommonFiltered,4,7.582407263622499,131.82548791402053,76.94335999999021,174.6582914149751,62.464,1079449.55904,1079387.09504,0.0,1.4641541025094877
microVIMPPN_R_1_CommonFiltered,0,9.17407390010645,109.00526409205612,72.8268800000078,113.9746278035621,12.65664,1079927.808,1079915.15136,0.0,1.7201985494818306
microVIMPPN_R_1_CommonFiltered,2,3.0148147576449937,331.14462456528423,202.0556799999904,381.2818374902168,435.77344,1078311.5264,1077875.7529600002,0.0,3.755121208010436
microVIMPPN_R_1_CommonFiltered,3,2.207407365548423,452.78241087704566,300.1139199999161,475.3919027943264,673.62816,1079654.11328,1078980.4851199999,0.0,1.345058137323579
microVIMPPN_R_1_CommonFiltered,4,2.542592544377504,393.0437889398907,261.16095999997924,423.75845969442986,7.74144,1078912.94208,1078905.20064,0.0,2.1311134347568674
microVIMPPN_R_2_CommonFiltered,0,2.962036980868039,337.5720577360851,199.51616000002832,438.42431684843643,419.75808,1079975.19872,1079555.44064,0.0,1.732855262563313
microVIMPPN_R_2_CommonFiltered,3,7.024999866785187,142.30231301871868,82.61631999997189,180.67416629838522,223.92832,1079729.27488,1079505.34656,0.0,1.4631952220241407
microVIMPPN_R_3_CommonFiltered,0,7.830555407065023,127.70625150425731,75.26399999995738,168.18567839872858,59.51488,1079943.5776,1079884.06272,0.0,2.1520983153479225
microVIMPPN_R_3_CommonFiltered,1,12.137962732791223,82.3894525968874,43.78623999998672,166.31085147311433,4.95616,1079965.9008,1079960.94464,0.0,6.264803170191334
microVIMPPN_R_3_CommonFiltered,2,2.1916666251061736,455.70499841081994,165.9494400000185,910.5861673412498,1005.32224,1079203.34848,1078198.02624,0.0,5.15477193686811
microVIMPPN_R_3_CommonFiltered,3,1.3425925671330594,740.9937914699792,296.26368000003276,1160.1744290387203,1070.85824,1074770.86208,1073700.0038400001,0.0,1.4378244017077981
microVIMPPN_R_3_CommonFiltered,4,5.904629517660358,169.3645956336261,103.95648000000801,201.30865096298038,100.59776,1079969.25952,1079868.66176,0.0,2.066407643059381
microVIMPPN_R_5_CommonFiltered,0,4.113888810877367,243.0631961819,117.78048000001581,374.9982217999474,309.0432,1079995.76064,1079686.71744,0.0,1.2904608460892433
