Electrode,Cluster,Spike_ms,IsBurst,BurstIndex
microGPi1_L_1_CommonFiltered,3,106.74176,False,-1
microGPi1_L_1_CommonFiltered,3,414.63808,False,-1
microGPi1_L_1_CommonFiltered,3,598.91712,False,-1
microGPi1_L_1_CommonFiltered,3,768.57344,False,-1
microGPi1_L_1_CommonFiltered,3,1106.49344,False,-1
microGPi1_L_1_CommonFiltered,3,1147.65824,False,-1
microGPi1_L_1_CommonFiltered,3,1215.93856,False,-1
microGPi1_L_1_CommonFiltered,3,1279.71328,False,-1
microGPi1_L_1_CommonFiltered,3,1369.12896,False,-1
microGPi1_L_1_CommonFiltered,3,1485.08672,False,-1
microGPi1_L_1_CommonFiltered,3,1542.30784,False,-1
microGPi1_L_1_CommonFiltered,3,1706.51648,False,-1
microGPi1_L_1_CommonFiltered,3,1904.0256,False,-1
microGPi1_L_1_CommonFiltered,3,2059.79648,False,-1
microGPi1_L_1_CommonFiltered,3,2308.87424,False,-1
microGPi1_L_1_CommonFiltered,3,2416.31232,False,-1
microGPi1_L_1_CommonFiltered,3,2417.664,False,-1
microGPi1_L_1_CommonFiltered,3,2620.78464,False,-1
microGPi1_L_1_CommonFiltered,3,2755.29728,False,-1
microGPi1_L_1_CommonFiltered,3,3019.776,False,-1
microGPi1_L_1_CommonFiltered,3,3026.7392,False,-1
microGPi1_L_1_CommonFiltered,3,3118.44864,False,-1
microGPi1_L_1_CommonFiltered,3,3164.16,False,-1
microGPi1_L_1_CommonFiltered,3,3268.93568,False,-1
microGPi1_L_1_CommonFiltered,3,3507.48672,False,-1
microGPi1_L_1_CommonFiltered,3,3620.16768,False,-1
microGPi1_L_1_CommonFiltered,3,3916.84096,False,-1
microGPi1_L_1_CommonFiltered,3,4024.32,False,-1
microGPi1_L_1_CommonFiltered,3,4308.82816,False,-1
microGPi1_L_1_CommonFiltered,3,4438.13888,False,-1
microGPi1_L_1_CommonFiltered,3,4476.928,False,-1
microGPi1_L_1_CommonFiltered,3,4553.23648,False,-1
microGPi1_L_1_CommonFiltered,3,4651.45856,False,-1
microGPi1_L_1_CommonFiltered,3,4712.81664,False,-1
microGPi1_L_1_CommonFiltered,3,4895.37536,False,-1
microGPi1_L_1_CommonFiltered,3,4956.3648,False,-1
microGPi1_L_1_CommonFiltered,3,4977.8688,False,-1
microGPi1_L_1_CommonFiltered,3,6241.73056,False,-1
microGPi1_L_1_CommonFiltered,3,6347.28448,False,-1
microGPi1_L_1_CommonFiltered,3,6407.94624,False,-1
microGPi1_L_1_CommonFiltered,3,6509.52704,False,-1
microGPi1_L_1_CommonFiltered,3,6521.856,False,-1
microGPi1_L_1_CommonFiltered,3,6578.09408,False,-1
microGPi1_L_1_CommonFiltered,3,6588.17024,False,-1
microGPi1_L_1_CommonFiltered,3,6642.03264,False,-1
microGPi1_L_1_CommonFiltered,3,6951.85408,False,-1
microGPi1_L_1_CommonFiltered,3,7010.95936,False,-1
microGPi1_L_1_CommonFiltered,3,7879.92576,False,-1
microGPi1_L_1_CommonFiltered,3,8474.66496,False,-1
microGPi1_L_1_CommonFiltered,3,9155.87072,False,-1
microGPi1_L_1_CommonFiltered,3,9440.62464,False,-1
microGPi1_L_1_CommonFiltered,3,9792.38912,False,-1
microGPi1_L_1_CommonFiltered,3,9916.25216,False,-1
microGPi1_L_1_CommonFiltered,3,10025.32864,False,-1
microGPi1_L_1_CommonFiltered,3,10140.50816,False,-1
microGPi1_L_1_CommonFiltered,3,10251.71456,False,-1
microGPi1_L_1_CommonFiltered,3,10275.88096,False,-1
microGPi1_L_1_CommonFiltered,3,10404.78208,False,-1
microGPi1_L_1_CommonFiltered,3,10627.72736,False,-1
microGPi1_L_1_CommonFiltered,3,10683.43296,False,-1
microGPi1_L_1_CommonFiltered,3,11014.67648,False,-1
microGPi1_L_1_CommonFiltered,3,11203.74784,False,-1
microGPi1_L_1_CommonFiltered,3,11308.4416,False,-1
microGPi1_L_1_CommonFiltered,3,11784.88832,False,-1
microGPi1_L_1_CommonFiltered,3,11901.5424,False,-1
microGPi1_L_1_CommonFiltered,3,12030.7712,False,-1
microGPi1_L_1_CommonFiltered,3,12032.73728,False,-1
microGPi1_L_1_CommonFiltered,3,12781.93664,False,-1
microGPi1_L_1_CommonFiltered,3,12891.5456,False,-1
microGPi1_L_1_CommonFiltered,3,12942.62272,False,-1
microGPi1_L_1_CommonFiltered,3,13074.14528,False,-1
microGPi1_L_1_CommonFiltered,3,13731.06176,False,-1
microGPi1_L_1_CommonFiltered,3,13988.2496,False,-1
microGPi1_L_1_CommonFiltered,3,14043.136,False,-1
microGPi1_L_1_CommonFiltered,3,14141.80864,False,-1
microGPi1_L_1_CommonFiltered,3,14396.04736,False,-1
microGPi1_L_1_CommonFiltered,3,14591.22176,False,-1
microGPi1_L_1_CommonFiltered,3,14628.41344,False,-1
microGPi1_L_1_CommonFiltered,3,14866.35008,False,-1
microGPi1_L_1_CommonFiltered,3,14936.80128,False,-1
microGPi1_L_1_CommonFiltered,3,15057.22368,False,-1
microGPi1_L_1_CommonFiltered,3,15194.84928,False,-1
microGPi1_L_1_CommonFiltered,3,15473.33632,False,-1
microGPi1_L_1_CommonFiltered,3,15704.96512,False,-1
microGPi1_L_1_CommonFiltered,3,15864.70912,False,-1
microGPi1_L_1_CommonFiltered,3,16048.86528,False,-1
microGPi1_L_1_CommonFiltered,3,16221.3888,False,-1
microGPi1_L_1_CommonFiltered,3,16331.53024,False,-1
microGPi1_L_1_CommonFiltered,3,16604.65152,False,-1
microGPi1_L_1_CommonFiltered,3,16618.98752,False,-1
microGPi1_L_1_CommonFiltered,3,16747.35616,False,-1
microGPi1_L_1_CommonFiltered,3,16824.15616,False,-1
microGPi1_L_1_CommonFiltered,3,17294.62272,False,-1
microGPi1_L_1_CommonFiltered,3,17453.79328,False,-1
microGPi1_L_1_CommonFiltered,3,17519.37024,False,-1
microGPi1_L_1_CommonFiltered,3,17586.66752,False,-1
microGPi1_L_1_CommonFiltered,3,17738.46528,False,-1
microGPi1_L_1_CommonFiltered,3,18438.51264,False,-1
microGPi1_L_1_CommonFiltered,3,18503.63904,False,-1
microGPi1_L_1_CommonFiltered,3,18623.56992,False,-1
microGPi1_L_1_CommonFiltered,3,18842.78784,False,-1
microGPi1_L_1_CommonFiltered,3,19023.58528,False,-1
microGPi1_L_1_CommonFiltered,3,19113.45152,False,-1
microGPi1_L_1_CommonFiltered,3,19163.99616,False,-1
microGPi1_L_1_CommonFiltered,3,19171.04128,False,-1
microGPi1_L_1_CommonFiltered,3,19278.19264,False,-1
microGPi1_L_1_CommonFiltered,3,19853.43488,False,-1
microGPi1_L_1_CommonFiltered,3,20089.73312,False,-1
microGPi1_L_1_CommonFiltered,3,20195.57376,False,-1
microGPi1_L_1_CommonFiltered,3,20258.11968,False,-1
microGPi1_L_1_CommonFiltered,3,20397.34272,False,-1
microGPi1_L_1_CommonFiltered,3,20419.05152,False,-1
microGPi1_L_1_CommonFiltered,3,20509.65504,False,-1
microGPi1_L_1_CommonFiltered,3,20742.67648,False,-1
microGPi1_L_1_CommonFiltered,3,21303.62368,False,-1
microGPi1_L_1_CommonFiltered,3,21540.08576,False,-1
microGPi1_L_1_CommonFiltered,3,21677.6704,False,-1
microGPi1_L_1_CommonFiltered,3,22466.60096,False,-1
microGPi1_L_1_CommonFiltered,3,22780.27264,False,-1
microGPi1_L_1_CommonFiltered,3,23036.14976,False,-1
microGPi1_L_1_CommonFiltered,3,23196.79488,False,-1
microGPi1_L_1_CommonFiltered,3,23214.57152,False,-1
microGPi1_L_1_CommonFiltered,3,23313.98144,False,-1
microGPi1_L_1_CommonFiltered,3,23395.98336,False,-1
microGPi1_L_1_CommonFiltered,3,23521.8944,False,-1
microGPi1_L_1_CommonFiltered,3,23539.38432,False,-1
microGPi1_L_1_CommonFiltered,3,23555.56352,False,-1
microGPi1_L_1_CommonFiltered,3,23792.55808,False,-1
microGPi1_L_1_CommonFiltered,3,23923.17952,False,-1
microGPi1_L_1_CommonFiltered,3,24100.864,False,-1
microGPi1_L_1_CommonFiltered,3,24337.77664,False,-1
microGPi1_L_1_CommonFiltered,3,24350.72,False,-1
microGPi1_L_1_CommonFiltered,3,24365.95712,False,-1
microGPi1_L_1_CommonFiltered,3,24437.80096,False,-1
microGPi1_L_1_CommonFiltered,3,24689.8688,False,-1
microGPi1_L_1_CommonFiltered,3,24768.02048,False,-1
microGPi1_L_1_CommonFiltered,3,24844.41088,False,-1
microGPi1_L_1_CommonFiltered,3,24905.1136,False,-1
microGPi1_L_1_CommonFiltered,3,25071.12448,False,-1
