Electrode,Cluster,onset_start_ms,onset_end_ms,onset_duration_ms,span_start_ms,span_end_ms,span_duration_ms,Num_Spikes,RS,Method
microGPi1_R_1-2+,0,8177.664,8609.25952,431.59551999999985,8177.664,8609.25952,431.59551999999985,8,5.207410733297307,RankSurprise
microGPi1_R_1-2+,0,27304.91904,28300.73856,995.8195200000009,27304.91904,28300.73856,995.8195200000009,11,3.7392509152988684,RankSurprise
microGPi1_R_1-2+,0,46942.33088,47142.21568,199.8847999999998,46942.33088,47142.21568,199.8847999999998,5,3.981358501007495,RankSurprise
microGPi1_R_1-2+,0,50179.2768,50436.9152,257.63840000000346,50179.2768,50436.9152,257.63840000000346,7,6.429427100594256,RankSurprise
microGPi1_R_1-2+,0,53138.10432,53267.61984,129.51552000000083,53138.10432,53267.61984,129.51552000000083,4,3.63718743219372,RankSurprise
microGPi1_R_1-2+,0,70549.504,70725.14048,175.63648000000103,70549.504,70725.14048,175.63648000000103,6,6.422307394788106,RankSurprise
microGPi1_R_1-2+,0,80740.59776,80975.74912,235.15135999998893,80740.59776,80975.74912,235.15135999998893,5,3.558390982767694,RankSurprise
microGPi1_R_1-2+,0,88206.41792,88370.25792,163.8399999999965,88206.41792,88370.25792,163.8399999999965,5,4.776099179090604,RankSurprise
microGPi1_R_1-2+,0,100844.78976,100892.30336,47.51360000000568,100844.78976,100892.30336,47.51360000000568,3,3.8587264268008834,RankSurprise
microGPi1_R_1-2+,0,104332.24704,104460.57472,128.32768000000215,104332.24704,104460.57472,128.32768000000215,5,5.588777276071699,RankSurprise
microGPi1_R_1-2+,0,106893.39392,107135.46752,242.07360000000335,106893.39392,107135.46752,242.07360000000335,6,4.859014657032304,RankSurprise
microGPi1_R_1-2+,0,108999.22944,109280.74752,281.5180800000089,108999.22944,109280.74752,281.5180800000089,6,4.401462846735344,RankSurprise
microGPi1_R_1-2+,0,110093.02528,111675.02336,1581.9980800000048,110093.02528,111675.02336,1581.9980800000048,20,8.360772821380868,RankSurprise
microGPi1_R_1-2+,0,115162.9312,115201.18784,38.25663999999233,115162.9312,115201.18784,38.25663999999233,3,4.315781228053893,RankSurprise
microGPi1_R_1-2+,0,115824.59904,115925.31968,100.72063999999955,115824.59904,115925.31968,100.72063999999955,5,6.573419520347006,RankSurprise
microGPi1_R_1-2+,0,129796.3008,129849.83552,53.534719999996014,129796.3008,129849.83552,53.534719999996014,3,3.575880025539819,RankSurprise
microGPi1_R_1-2+,0,133847.81824,134057.90208,210.0838400000066,133847.81824,134057.90208,210.0838400000066,6,5.96355752972805,RankSurprise
microGPi1_R_1-2+,0,142154.09664,142191.53408,37.43744000000879,142154.09664,142191.53408,37.43744000000879,3,4.263796473175516,RankSurprise
microGPi1_R_1-2+,0,149193.9328,150725.71392,1531.7811199999996,149193.9328,150725.71392,1531.7811199999996,23,11.450307621234645,RankSurprise
microGPi1_R_1-2+,0,152295.58784,152408.92416,113.33632000000216,152295.58784,152408.92416,113.33632000000216,4,4.127836920864201,RankSurprise
microGPi1_R_1-2+,0,170457.82528,170599.71072,141.88544000001275,170457.82528,170599.71072,141.88544000001275,6,7.4986404804624485,RankSurprise
microGPi1_R_1-2+,0,182411.34592,182452.30592,40.960000000020955,182411.34592,182452.30592,40.960000000020955,3,4.185799136948004,RankSurprise
microGPi1_R_1-2+,0,184512.83968,184631.54176,118.7020799999882,184512.83968,184631.54176,118.7020799999882,4,3.8977873455646908,RankSurprise
microGPi1_R_1-2+,0,204177.48992,204228.4032,50.913280000007944,204177.48992,204228.4032,50.913280000007944,3,3.730893845570874,RankSurprise
microGPi1_R_1-2+,0,207183.95392,208147.21024,963.2563199999859,207183.95392,208147.21024,963.2563199999859,12,5.11346737398439,RankSurprise
microGPi1_R_1-2+,0,208678.42048,208711.84384,33.42335999998613,208678.42048,208711.84384,33.42335999998613,3,4.556125998172865,RankSurprise
microGPi1_R_1-2+,0,213263.64672,213868.83072,605.1840000000084,213263.64672,213868.83072,605.1840000000084,8,4.399025561386577,RankSurprise
microGPi1_R_1-2+,0,215419.00288,215508.1728,89.16992000001483,215419.00288,215508.1728,89.16992000001483,4,4.782186117677313,RankSurprise
microGPi1_R_1-2+,0,231191.26528,231315.49696,124.23167999999714,231191.26528,231315.49696,124.23167999999714,8,13.20313348268325,RankSurprise
microGPi1_R_1-2+,0,231870.91456,234950.73792,3079.8233600000094,231870.91456,234950.73792,3079.8233600000094,27,4.413240492413509,RankSurprise
microGPi1_R_1-2+,0,237951.05792,238205.50144,254.44352000000072,237951.05792,238205.50144,254.44352000000072,6,4.645352650271481,RankSurprise
microGPi1_R_1-2+,0,246229.07392,246247.87456,18.800640000001295,246229.07392,246247.87456,18.800640000001295,3,5.656516755488182,RankSurprise
