Electrode,Cluster,FR_Hz,ISI_mean_ms,ISI_median_ms,ISI_std_ms,Start_ms,End_ms,Duration_ms,thr,SNR
microGPi1_L_1_CommonFiltered,0,1.629152404501745,612.9789136560935,381.7881599999964,650.994148530769,538.2144,367712.58368,367174.36928,0.0,1.2993772115568618
microGPi1_L_3_CommonFiltered,4,2.937904836118147,340.0753068640148,188.78463999999803,478.64273330298676,218.19392,367839.60064,367621.40672,0.0,3.491696147750715
microGPi1_L_4_CommonFiltered,3,6.291243535384238,158.84988352331607,115.54815999997663,171.0228572242396,208.19968,368104.52992,367896.33024,0.0,1.727058003022285
microGPi1_L_6_CommonFiltered,3,7.81450103359337,127.98157725408412,96.29696000000695,121.55276770639686,60.70272,368263.70048,368202.99776,0.0,2.9150222036787374
microGPi1_L_10_CommonFiltered,1,1.9875659334921287,503.50323742818057,241.62304000003496,953.7946348622297,70.32832,368131.19488,368060.86656000005,0.0,1.8732320546281522
microGPi1_R_1_CommonFiltered,0,5.213287694405584,191.42450026055238,126.32063999999082,198.74891213384996,106.45504,367450.07104,367343.61600000004,0.0,1.215355040844946
microGPi1_R_1_CommonFiltered,1,1.9115388212820474,521.8264380085349,319.5289600000251,588.2340200593806,1057.13664,367901.12256,366843.98592,0.0,1.7661017634293135
microGPi1_R_1_CommonFiltered,2,2.7478370555929432,363.9590944411474,233.26719999997295,388.79390011542756,134.38976,368097.03424,367962.64448,0.0,1.7161009812280492
microGPi1_R_1_CommonFiltered,3,4.9824911037678365,200.52169003271536,142.62272000001394,208.8645352847068,184.5248,367941.30432,367756.77952,0.0,1.391912453983138
microGPi1_R_2_CommonFiltered,1,4.032152201141819,247.80998727762798,158.16704000000755,259.7974345954391,213.23776,367963.25888,367750.02112,0.0,1.4321137830103694
microGPi1_R_2_CommonFiltered,2,1.181135493263765,835.1290986175115,502.3744000000006,994.651296754252,1579.99104,364026.01984,362446.02880000003,0.0,1.5645780961541502
microGPi1_R_2_CommonFiltered,3,5.392494458900775,185.39071709823676,117.51423999998951,207.78548255615135,13.84448,368014.41792,368000.57343999995,0.0,1.8812403606517951
microGPi1_R_3_CommonFiltered,0,5.506535127215898,181.08816102614702,112.10752000001958,219.21834036125202,529.94048,367595.64288,367065.7024,0.0,3.223762786856994
microGPi1_R_3_CommonFiltered,1,11.048368556529333,90.49466588003932,60.68224000002374,95.85748777375855,82.57536,368214.87616,368132.30079999997,0.0,2.0832450524887323
microGPi1_R_3_CommonFiltered,2,12.813283661406224,78.0494796778296,50.46272000001045,95.19744848066108,10.36288,368247.808,368237.44512000005,0.0,2.5068366111077447
microGPi1_R_3_CommonFiltered,3,0.8525897583559131,1176.2144265814695,729.0879999999888,1258.0210335282193,98.54976,368253.66528,368155.11552,0.0,1.7037128891491018
microGPi1_R_3_CommonFiltered,4,1.0480880468961224,949.3696033246753,675.4303999999975,965.3610871232105,212.7872,365720.08448,365507.29728,0.0,2.230765303571159
microGPi1_R_4_CommonFiltered,0,6.082168976806514,164.30153632871816,106.37312000000384,175.3818014574905,405.13536,368276.2752,367871.13983999996,0.0,1.2710989121080094
microGPi1_R_4_CommonFiltered,1,1.713325278734335,579.4404449523809,283.2179199999955,760.0585225510424,1847.37792,366894.85824,365047.48032,0.0,1.5285086337444618
microGPi1_R_4_CommonFiltered,3,6.071307960776503,164.66007967785234,94.90431999997236,198.24226022462724,116.85888,368132.13696,368015.27807999996,0.0,1.2664278581735162
microGPi1_R_6_CommonFiltered,0,4.811430101295153,207.45282493506494,137.3388799999957,223.5514586619474,223.06816,367622.02112,367398.95295999997,0.0,1.3149388106370739
microGPi1_R_6_CommonFiltered,2,1.1784202392562622,848.8256206928407,618.168319999997,807.8754526334203,254.48448,367795.97824,367541.49376000004,0.0,1.7505216793340435
microGPi1_R_6_CommonFiltered,3,4.8983182295352465,204.1713787243483,132.17791999999827,222.2624062580699,66.72384,368187.71968,368120.99584,0.0,1.2492713773822912
