Electrode,Cluster,onset_start_ms,onset_end_ms,onset_duration_ms,span_start_ms,span_end_ms,span_duration_ms,Num_Spikes,RS,Method
microGPi1_L_1-2+,0,6282.60864,14304.29696,8021.688319999999,6282.60864,14304.29696,8021.688319999999,29,6.2274409144890335,RankSurprise
microGPi1_L_1-2+,0,14997.58592,18157.48608,3159.9001599999992,14997.58592,18157.48608,3159.9001599999992,14,5.193329183107688,RankSurprise
microGPi1_L_1-2+,0,18878.62784,19356.71296,478.08511999999973,18878.62784,19356.71296,478.08511999999973,5,5.557117727560978,RankSurprise
microGPi1_L_1-2+,0,20846.22336,23235.66592,2389.4425599999995,20846.22336,23235.66592,2389.4425599999995,12,5.692929484345052,RankSurprise
microGPi1_L_1-2+,0,28643.9424,30682.76736,2038.8249600000017,28643.9424,30682.76736,2038.8249600000017,10,4.673108978087503,RankSurprise
microGPi1_L_1-2+,0,32789.01248,33257.84064,468.8281600000046,32789.01248,33257.84064,468.8281600000046,4,3.67441924160655,RankSurprise
microGPi1_L_1-2+,0,34354.33984,43449.99936,9095.659520000001,34354.33984,43449.99936,9095.659520000001,37,10.029644788614588,RankSurprise
microGPi1_L_1-2+,0,44141.568,49613.57824,5472.010240000003,44141.568,49613.57824,5472.010240000003,23,6.771865081447916,RankSurprise
microGPi1_L_1-2+,0,54574.20288,55466.84416,892.6412800000035,54574.20288,55466.84416,892.6412800000035,6,4.483388007639004,RankSurprise
microGPi1_L_1-2+,0,56824.79104,57881.14944,1056.3584000000046,56824.79104,57881.14944,1056.3584000000046,6,3.5899586602895877,RankSurprise
microGPi1_L_1-2+,0,61084.54912,61261.2096,176.66047999999864,61084.54912,61261.2096,176.66047999999864,3,4.155041005060578,RankSurprise
microGPi1_L_1-2+,0,166987.9808,168632.1152,1644.13440000001,166987.9808,168632.1152,1644.13440000001,9,4.938842621594468,RankSurprise
microGPi1_L_1-2+,0,171451.5968,171648.12288,196.52608000001055,171451.5968,171648.12288,196.52608000001055,3,3.8701099659806886,RankSurprise
microGPi1_L_1-2+,0,178900.992,181452.34944,2551.3574399999925,178900.992,181452.34944,2551.3574399999925,15,9.269608866470925,RankSurprise
microGPi1_L_1-2+,0,192257.06496,194716.42624,2459.361280000012,192257.06496,194716.42624,2459.361280000012,11,4.0864885443970955,RankSurprise
microGPi1_L_1-2+,0,197163.17184,198917.36576,1754.1939199999906,197163.17184,198917.36576,1754.1939199999906,10,6.025074959363543,RankSurprise
microGPi1_L_1-2+,0,200844.41088,204283.82208,3439.4112000000023,200844.41088,204283.82208,3439.4112000000023,14,4.13703581613143,RankSurprise
microGPi1_L_1-2+,0,209836.07296,212615.04512,2778.972160000005,209836.07296,212615.04512,2778.972160000005,14,6.5254015242549555,RankSurprise
microGPi1_L_1-2+,0,214838.76352,220353.9456,5515.182079999999,214838.76352,220353.9456,5515.182079999999,23,7.068218306585484,RankSurprise
microGPi1_L_1-2+,1,22144.04096,24276.70528,2132.66432,22144.04096,24276.70528,2132.66432,8,4.324668203399287,RankSurprise
microGPi1_L_1-2+,1,42477.52704,42537.24672,59.71968000000197,42477.52704,42537.24672,59.71968000000197,3,5.732470013995537,RankSurprise
microGPi1_L_1-2+,1,66305.31072,68974.22336,2668.9126400000096,66305.31072,68974.22336,2668.9126400000096,11,6.409410430666647,RankSurprise
microGPi1_L_1-2+,1,130934.53824,132694.79424,1760.255999999994,130934.53824,132694.79424,1760.255999999994,8,5.159557131108075,RankSurprise
microGPi1_L_1-2+,1,140307.41504,141845.9136,1538.4985600000073,140307.41504,141845.9136,1538.4985600000073,7,4.0844495721488805,RankSurprise
microGPi1_L_1-2+,1,146868.8384,155746.79552,8877.957120000006,146868.8384,155746.79552,8877.957120000006,24,6.47251014365343,RankSurprise
microGPi1_L_1-2+,1,165966.0288,166551.9616,585.9328000000096,165966.0288,166551.9616,585.9328000000096,5,4.478012739538638,RankSurprise
microGPi1_L_1-2+,1,169327.98464,171446.6816,2118.696960000001,169327.98464,171446.6816,2118.696960000001,8,4.005350659169106,RankSurprise
microGPi1_L_1-2+,1,177453.09696,177560.7808,107.68384000001242,177453.09696,177560.7808,107.68384000001242,3,4.454863958626147,RankSurprise
microGPi1_L_1-2+,1,179937.19808,185193.92256,5256.724480000004,179937.19808,185193.92256,5256.724480000004,15,4.981344855625299,RankSurprise
microGPi1_L_1-2+,1,188162.90816,188218.73664,55.82847999999649,188162.90816,188218.73664,55.82847999999649,3,5.930191942116436,RankSurprise
microGPi1_L_1-2+,1,201892.49536,204037.48864,2144.993279999995,201892.49536,204037.48864,2144.993279999995,13,9.994435427964888,RankSurprise
microGPi1_L_1-2+,1,206031.09376,207577.41568,1546.3219200000167,206031.09376,207577.41568,1546.3219200000167,7,4.521201924580112,RankSurprise
microGPi1_L_1-2+,1,210137.86624,210298.83904,160.97279999998864,210137.86624,210298.83904,160.97279999998864,3,3.7502091712147223,RankSurprise
