Electrode,Cluster,FR_Hz,ISI_mean_ms,ISI_median_ms,ISI_std_ms,Start_ms,End_ms,Duration_ms,thr,SNR
microGPi1_L_1_CommonFiltered,0,1.7777915540931395,562.5706426966292,406.2208000000028,543.8610801480282,469.48352,300882.20672,300412.7232,0.0,4.233624900407394
microGPi1_L_1_CommonFiltered,1,3.1933788476327236,312.7489706666667,235.29471999999805,375.2875353065571,96.37888,300335.39072,300239.01184000005,0.0,18.421586206050588
microGPi1_L_1_CommonFiltered,2,10.656780399956446,93.84509644416718,64.3891200000071,95.4331588841789,51.73248,300919.11168,300867.37919999997,0.0,2.1160127158444997
microGPi1_L_1_CommonFiltered,3,5.290175989002389,188.8034079698303,127.75423999999475,189.3050017723746,195.29728,300581.51936,300386.22208,0.0,6.787398799616701
microGPi1_L_1_CommonFiltered,4,1.5983509112500938,625.786112,429.772799999977,621.7331093252392,165.39648,300542.73024,300377.33376,0.0,1.7173949204705363
microGPi1_L_3_CommonFiltered,1,0.9271099880224036,1079.442012086331,803.0617599999969,982.2222963175136,547.26656,300632.14592,300084.87935999996,0.0,1.919951574482718
microGPi1_L_3_CommonFiltered,2,5.323405737677027,187.6198000249844,124.76416,197.5378078906041,243.38432,300622.68416,300379.29984,0.0,1.6113826483380818
microGPi1_L_3_CommonFiltered,4,4.21020915707665,237.30231001579776,153.98912000001292,246.9656434808345,430.08,300854.80448,300424.72448,0.0,1.639279094469454
microGPi1_L_4_CommonFiltered,2,0.8606504906731274,1159.2267410852714,729.1084799999953,1282.4005394417882,777.13408,299857.63328,299080.4992,0.0,1.2110359252661913
microGPi1_L_4_CommonFiltered,3,3.81809812271592,261.96046494773515,178.2374399999935,264.90917438032875,178.46272,300909.07648,300730.61376,0.0,1.4114208195995235
microGPi1_L_4_CommonFiltered,4,4.034091489101068,247.54586275350366,167.69023999999627,248.55452968243782,537.96864,300811.10016,300273.13152,0.0,1.502404759923956
microGPi1_L_5_CommonFiltered,0,1.2793453239735677,782.4248533333333,487.8131199999916,808.175980144547,182.272,300633.41568,300451.14368,0.0,1.9964021707133142
microGPi1_L_5_CommonFiltered,1,4.409587649124479,226.40260054298642,154.35775999999998,227.1437197454693,185.09824,300394.94656,300209.84832,0.0,1.5779865226212226
microGPi1_L_5_CommonFiltered,3,4.147072634594838,241.03941748195672,167.07584000000134,242.79663291935313,19.456,300595.6096,300576.1536,0.0,1.493745832583788
microGPi1_L_5_CommonFiltered,4,1.3424818464553803,744.663675235732,458.0966400000034,793.9891178970407,31.82592,300131.28704,300099.46112000005,0.0,2.20324779890133
microGPi1_L_6_CommonFiltered,0,4.665456713919192,213.78854500356377,98.50880000001052,334.11934033620105,405.2992,300350.62784,299945.32863999996,0.0,3.1740772931491072
microGPi1_L_6_CommonFiltered,1,1.0035384099740714,990.1241748837208,751.8208000000013,965.6926239659666,1226.30144,299253.67808,298027.37664,0.0,4.709191872341462
