Electrode,Cluster,Start_ms,End_ms,Duration_ms,Num_Spikes,RS,Method
microGPi2_L_3_CommonFiltered,3,248488.42752,248572.76416,84.33663999999408,5,5.146756763620093,RankSurprise
microGPi2_L_3_CommonFiltered,3,251690.22976,252753.05984,1062.8300800000143,23,7.806307905533037,RankSurprise
microGPi2_L_3_CommonFiltered,3,255790.12096,255811.01056,20.88959999999497,3,4.420812222263729,RankSurprise
microGPi2_L_3_CommonFiltered,3,261228.87168,261782.65088,553.7791999999899,12,5.268380228880514,RankSurprise
microGPi2_L_3_CommonFiltered,3,262504.28416,262696.05888,191.7747200000449,7,4.739606203141937,RankSurprise
microGPi2_L_3_CommonFiltered,3,271048.54016,271359.63136,311.0912000000244,8,4.026707122184542,RankSurprise
microGPi2_L_3_CommonFiltered,3,278161.65376,279117.08672,955.4329600000056,17,4.414194917234245,RankSurprise
microGPi2_L_3_CommonFiltered,3,280360.30464,280385.37216,25.06752000004053,4,6.764792253427519,RankSurprise
microGPi2_L_3_CommonFiltered,3,281691.25888,281968.31232,277.053440000047,8,4.939698151559166,RankSurprise
microGPi2_L_3_CommonFiltered,3,282559.20128,282572.26752,13.066240000014659,3,5.367951834043263,RankSurprise
microGPi2_L_3_CommonFiltered,3,282730.53696,282760.97024,30.433279999997467,3,3.696341925881967,RankSurprise
microGPi2_L_3_CommonFiltered,3,282976.33792,283416.90368,440.5657599999686,12,6.172030094803717,RankSurprise
microGPi2_L_3_CommonFiltered,3,298450.61632,298473.92256,23.306240000005346,3,4.158796995974425,RankSurprise
microGPi2_L_3_CommonFiltered,3,304237.9776,304244.36736,6.389759999990929,3,7.328363041176962,RankSurprise
microGPi2_L_3_CommonFiltered,3,310075.8016,310484.992,409.1904000000213,9,4.168055325101826,RankSurprise
microGPi2_L_3_CommonFiltered,3,310622.8224,310633.0624,10.239999999990687,3,6.116996487826087,RankSurprise
microGPi2_L_3_CommonFiltered,3,314201.2928,314501.85728,300.5644800000009,12,9.626637172683239,RankSurprise
microGPi2_L_3_CommonFiltered,3,315794.35008,316064.9728,270.62271999998484,8,4.358345396616002,RankSurprise
microGPi2_L_3_CommonFiltered,3,324472.70912,324500.60288,27.893760000006296,3,3.79797266848888,RankSurprise
microGPi2_L_3_CommonFiltered,3,327155.38432,327168.12288,12.738559999968857,3,5.501860623505033,RankSurprise
microGPi2_L_3_CommonFiltered,3,331299.34848,331310.61248,11.26400000002468,3,5.857564222054133,RankSurprise
microGPi2_L_3_CommonFiltered,3,332255.68256,332503.40864,247.7260799999931,9,6.8190325924614745,RankSurprise
microGPi2_L_3_CommonFiltered,3,338604.52352,338622.17728,17.65376000001561,3,4.733468380199087,RankSurprise
microGPi2_L_3_CommonFiltered,3,342715.84256,342991.33952,275.4969599999604,8,4.591577305317302,RankSurprise
microGPi2_L_3_CommonFiltered,3,343521.0752,343532.05248,10.977279999991879,3,5.90682809537501,RankSurprise
microGPi2_L_3_CommonFiltered,3,347257.61024,347288.33024,30.71999999997206,3,3.5376543454027836,RankSurprise
microGPi2_L_3_CommonFiltered,3,350929.75616,351098.01984,168.26368000003276,6,4.371189245926859,RankSurprise
microGPi2_L_3_CommonFiltered,3,351550.0544,351571.47648,21.422079999989364,3,4.406627745825748,RankSurprise
microGPi2_L_3_CommonFiltered,3,353711.63648,353804.0832,92.44672000000719,5,4.730976074116057,RankSurprise
microGPi2_L_3_CommonFiltered,3,356662.02624,356793.7536,131.72736000001896,7,7.3320714619987015,RankSurprise
microGPi2_L_3_CommonFiltered,3,358441.1648,358449.7664,8.601599999994505,3,6.441059846176058,RankSurprise
microGPi2_L_3_CommonFiltered,3,387275.1616,387404.51328,129.3516800000216,6,5.118285866603983,RankSurprise
microGPi2_L_3_CommonFiltered,3,390256.39424,390541.88544,285.4911999999895,11,8.363942360379749,RankSurprise
microGPi2_L_3_CommonFiltered,3,391970.77504,392559.28832,588.5132800000138,12,3.9520623042696417,RankSurprise
microGPi2_L_3_CommonFiltered,3,393306.19392,393688.30976,382.115839999984,13,8.62252597966088,RankSurprise
microGPi2_L_3_CommonFiltered,3,395272.43776,395373.11744,100.6796800000011,7,8.352625025781599,RankSurprise
microGPi2_L_3_CommonFiltered,3,400786.75968,400789.99552,3.235839999979362,3,9.105998849163878,RankSurprise
microGPi2_L_3_CommonFiltered,3,401277.7472,401293.68064,15.933439999993425,3,5.019243991632488,RankSurprise
microGPi2_L_3_CommonFiltered,3,401706.72128,402178.62144,471.90016000001924,10,4.134958502546239,RankSurprise
microGPi2_L_3_CommonFiltered,3,403993.8048,404546.56,552.7552000000142,11,3.7968569020335647,RankSurprise
microGPi2_L_3_CommonFiltered,3,405676.68736,405881.4464,204.75904000003356,7,5.0876449758115685,RankSurprise
microGPi2_L_3_CommonFiltered,3,406314.55744,406397.3376,82.7801600000239,6,7.283098718412795,RankSurprise
microGPi2_L_3_CommonFiltered,3,408772.44416,409664.22528,891.7811199999996,19,6.717871620236027,RankSurprise
microGPi2_L_3_CommonFiltered,3,410274.52928,410380.288,105.75871999998344,6,6.214877940184913,RankSurprise
microGPi2_L_3_CommonFiltered,3,411103.39584,411738.112,634.7161600000109,13,4.917171659468013,RankSurprise
microGPi2_L_3_CommonFiltered,3,412031.50848,412288.2048,256.6963199999882,14,14.680686512055118,RankSurprise
microGPi2_L_3_CommonFiltered,4,19729.44896,19773.8496,44.40063999999984,3,5.478953061938325,RankSurprise
microGPi2_L_3_CommonFiltered,4,39308.45184,42458.64448,3150.192640000001,14,4.285349465209828,RankSurprise
microGPi2_L_3_CommonFiltered,4,45841.03936,45892.23936,51.19999999999709,3,5.132749417866888,RankSurprise
microGPi2_L_3_CommonFiltered,4,90303.65184,90826.91584,523.2639999999956,5,3.877530748465098,RankSurprise
microGPi2_L_3_CommonFiltered,4,98198.97856,99351.9616,1152.983039999992,9,5.396227894169028,RankSurprise
microGPi2_L_3_CommonFiltered,4,132733.91104,132854.49728,120.58624000000418,3,3.6368928542354713,RankSurprise
microGPi2_L_3_CommonFiltered,4,161377.23904,161411.93216,34.69312000001082,3,6.017949562671012,RankSurprise
microGPi2_L_3_CommonFiltered,4,196159.40608,196902.17472,742.7686400000239,6,4.307712387277413,RankSurprise
microGPi2_L_3_CommonFiltered,4,260331.7248,260535.00928,203.28448000000208,4,4.650547987409485,RankSurprise
microGPi2_L_3_CommonFiltered,4,275519.85664,276654.53056,1134.673919999972,8,4.227350406901458,RankSurprise
microGPi2_L_3_CommonFiltered,4,310130.23744,310851.62496,721.3875199999893,7,5.085988775344855,RankSurprise
microGPi2_L_3_CommonFiltered,4,325647.27808,326905.69216,1258.4140799999586,8,4.816221711037233,RankSurprise
microGPi2_L_3_CommonFiltered,4,330395.93472,331850.752,1454.8172799999593,11,6.981467404597318,RankSurprise
microGPi2_L_3_CommonFiltered,4,343015.71072,343106.23232,90.52160000003641,3,3.9927819435168637,RankSurprise
microGPi2_L_3_CommonFiltered,4,345873.12128,345988.42368,115.30239999998594,3,3.7135803478834646,RankSurprise
microGPi2_L_3_CommonFiltered,4,350157.6192,352193.98656,2036.3673599999747,17,12.904370717141717,RankSurprise
microGPi2_L_3_CommonFiltered,4,354469.888,354756.73088,286.84288000001106,4,3.6347346491141153,RankSurprise
microGPi2_L_3_CommonFiltered,4,358011.94496,359118.15168,1106.2067200000165,9,5.706779340437907,RankSurprise
microGPi2_L_3_CommonFiltered,4,388120.61696,391828.52096,3707.9039999999804,26,15.684243032584114,RankSurprise
microGPi2_L_3_CommonFiltered,4,393033.89184,393165.94688,132.05504000000656,4,5.778717270393699,RankSurprise
microGPi2_L_3_CommonFiltered,4,404157.0304,404216.13568,59.105280000017956,3,4.955411016628677,RankSurprise
microGPi2_L_3_CommonFiltered,4,409385.12384,409511.07584,125.95199999999022,3,3.5630376094324063,RankSurprise
microGPi2_L_3_CommonFiltered,4,411628.25728,411653.3248,25.067519999982323,3,6.586534020589195,RankSurprise
microGPi2_L_4_CommonFiltered,0,4808.33536,5145.51808,337.1827199999998,8,6.564328570140105,RankSurprise
microGPi2_L_4_CommonFiltered,0,10475.1104,10519.3472,44.236800000000585,3,3.7563018880404346,RankSurprise
microGPi2_L_4_CommonFiltered,0,11115.35616,11262.89408,147.53792000000067,5,4.511776695994868,RankSurprise
microGPi2_L_4_CommonFiltered,0,11942.17472,12070.99392,128.8191999999999,6,7.1092663472558115,RankSurprise
microGPi2_L_4_CommonFiltered,0,15048.17152,15264.64512,216.47359999999935,6,4.747567464022267,RankSurprise
microGPi2_L_4_CommonFiltered,0,18092.19584,18126.2336,34.03775999999925,3,4.291690258731185,RankSurprise
microGPi2_L_4_CommonFiltered,0,22773.1456,22834.95424,61.808639999999286,4,5.289885831140165,RankSurprise
microGPi2_L_4_CommonFiltered,0,26265.14944,26354.15552,89.0060799999992,4,4.2701936873362065,RankSurprise
microGPi2_L_4_CommonFiltered,0,32175.7184,32220.07808,44.35967999999775,3,3.717132890797563,RankSurprise
microGPi2_L_4_CommonFiltered,0,41020.57984,42327.32672,1306.7468799999988,16,4.131641510897434,RankSurprise
microGPi2_L_4_CommonFiltered,0,52910.65344,53087.27296,176.6195200000002,5,3.927058238462621,RankSurprise
microGPi2_L_4_CommonFiltered,0,60659.95776,60684.12416,24.166400000001886,3,4.969813585238009,RankSurprise
microGPi2_L_4_CommonFiltered,0,62521.344,63219.54816,698.2041600000011,12,5.883999257039364,RankSurprise
microGPi2_L_4_CommonFiltered,0,64343.12192,64960.06144,616.9395199999999,12,7.722383360619344,RankSurprise
microGPi2_L_4_CommonFiltered,0,66158.91968,66246.16448,87.2448000000004,7,11.786712604826526,RankSurprise
microGPi2_L_4_CommonFiltered,0,69818.12224,69996.38016,178.25792000000365,5,3.8707372791597905,RankSurprise
microGPi2_L_4_CommonFiltered,0,82672.72192,83367.97696,695.2550400000036,12,6.2492162943351355,RankSurprise
microGPi2_L_4_CommonFiltered,0,83983.23712,84016.41472,33.17759999999544,3,4.357377785061237,RankSurprise
microGPi2_L_4_CommonFiltered,0,91864.30976,91994.07104,129.76127999999153,5,4.92973930795009,RankSurprise
microGPi2_L_4_CommonFiltered,0,95065.7024,95090.76992,25.067520000011427,3,4.87244875092002,RankSurprise
microGPi2_L_4_CommonFiltered,0,95943.8848,96364.78976,420.90495999999985,7,3.5240866112133826,RankSurprise
microGPi2_L_4_CommonFiltered,0,103100.78464,104316.02688,1215.2422400000069,19,7.957524612432339,RankSurprise
microGPi2_L_4_CommonFiltered,0,105445.62176,106940.86656,1495.2448000000004,23,8.109371664749737,RankSurprise
microGPi2_L_4_CommonFiltered,0,110150.53312,110176.78848,26.255360000010114,3,4.889802520630688,RankSurprise
microGPi2_L_4_CommonFiltered,0,111581.92128,111628.24704,46.325760000006994,3,3.636361705492499,RankSurprise
microGPi2_L_4_CommonFiltered,0,138005.79072,138047.11936,41.32864000002155,3,3.868148235320904,RankSurprise
microGPi2_L_4_CommonFiltered,0,141572.42368,141675.3152,102.89152000000468,4,3.9574103757606522,RankSurprise
microGPi2_L_4_CommonFiltered,0,143812.1984,143836.44672,24.248320000013337,3,5.034335652376848,RankSurprise
microGPi2_L_4_CommonFiltered,0,173314.21184,173355.8272,41.615359999996144,4,6.629716376718829,RankSurprise
microGPi2_L_4_CommonFiltered,0,187469.70112,187652.34176,182.6406399999978,6,5.852692777545549,RankSurprise
microGPi2_L_4_CommonFiltered,0,205541.5808,205885.80864,344.22784000000684,7,3.8627213232876545,RankSurprise
microGPi2_L_4_CommonFiltered,0,208785.57184,209083.10528,297.53343999999925,7,4.874215588265679,RankSurprise
microGPi2_L_4_CommonFiltered,0,220547.44064,220596.67456,49.233920000027865,3,3.5144276326995314,RankSurprise
microGPi2_L_4_CommonFiltered,0,226291.99872,226381.78304,89.78432000000612,7,11.703272185902485,RankSurprise
microGPi2_L_4_CommonFiltered,0,234123.55072,234405.64224,282.0915199999872,7,4.910374567585502,RankSurprise
microGPi2_L_4_CommonFiltered,0,235811.92192,236130.95936,319.0374400000146,7,4.382521197692284,RankSurprise
microGPi2_L_4_CommonFiltered,0,239032.48384,239117.84448,85.36063999999897,4,4.344363177166311,RankSurprise
microGPi2_L_4_CommonFiltered,0,239638.48704,240130.00704,491.5199999999895,10,5.680131415451388,RankSurprise
microGPi2_L_4_CommonFiltered,0,260824.30976,260974.01856,149.70879999999306,5,4.423244803485538,RankSurprise
microGPi2_L_4_CommonFiltered,0,277933.95712,278054.01088,120.05376000003889,4,3.567975264463051,RankSurprise
microGPi2_L_4_CommonFiltered,0,296610.11968,297700.18816,1090.0684800000163,16,6.109446308924756,RankSurprise
microGPi2_L_4_CommonFiltered,0,300783.2064,300807.49568,24.28927999996813,3,4.898536200599443,RankSurprise
microGPi2_L_4_CommonFiltered,0,301669.7856,301933.64992,263.8643199999933,5,3.5532070485414167,RankSurprise
microGPi2_L_4_CommonFiltered,0,308297.97376,308438.6304,140.65664000000106,5,4.883629248187578,RankSurprise
microGPi2_L_4_CommonFiltered,0,310179.55328,310305.50528,125.95199999999022,5,5.098897857545612,RankSurprise
microGPi2_L_4_CommonFiltered,0,317122.19136,317161.55392,39.36255999997957,3,4.037186434044161,RankSurprise
microGPi2_L_4_CommonFiltered,0,318604.12416,318642.50368,38.37952000001678,3,3.997748458219144,RankSurprise
microGPi2_L_4_CommonFiltered,0,325698.06848,326020.9152,322.84671999997227,8,6.03481883069858,RankSurprise
microGPi2_L_4_CommonFiltered,0,327513.41568,327639.20384,125.78815999999642,6,7.182072879687823,RankSurprise
microGPi2_L_4_CommonFiltered,0,328987.0336,329259.6224,272.5887999999686,6,4.21024848448048,RankSurprise
microGPi2_L_4_CommonFiltered,0,331168.5632,331430.37952,261.81632000004174,6,3.8925380076937626,RankSurprise
microGPi2_L_4_CommonFiltered,0,345546.3424,345823.60064,277.25823999999557,8,7.620911765506609,RankSurprise
microGPi2_L_4_CommonFiltered,0,346752.04096,346795.78624,43.74527999997372,4,6.45020819120753,RankSurprise
microGPi2_L_4_CommonFiltered,0,350526.464,351229.87008,703.4060800000443,13,6.8189586047981665,RankSurprise
microGPi2_L_4_CommonFiltered,0,355518.30016,355653.30432,135.00416000001132,5,4.844525034659078,RankSurprise
microGPi2_L_4_CommonFiltered,0,357088.33792,357108.49024,20.15231999999378,3,5.426333864146459,RankSurprise
microGPi2_L_4_CommonFiltered,0,358472.66304,358997.52448,524.8614400000079,14,10.80540790633961,RankSurprise
microGPi2_L_4_CommonFiltered,0,359752.04864,359934.32064,182.2719999999972,5,3.750540383292247,RankSurprise
microGPi2_L_4_CommonFiltered,0,364869.38624,364899.04128,29.655039999983273,3,4.517185461203637,RankSurprise
microGPi2_L_4_CommonFiltered,0,366307.65568,366520.60672,212.95103999995627,6,4.634849776022888,RankSurprise
microGPi2_L_4_CommonFiltered,0,367646.80192,368284.38528,637.5833599999896,11,5.453563595035039,RankSurprise
microGPi2_L_4_CommonFiltered,0,374648.09472,374944.9728,296.87807999999495,8,6.361226519431764,RankSurprise
microGPi2_L_4_CommonFiltered,0,377236.76672,377255.44448,18.677759999991395,3,5.694213309302059,RankSurprise
microGPi2_L_4_CommonFiltered,0,408462.82752,408564.81792,101.99040000000969,6,8.282716224442488,RankSurprise
microGPi2_L_4_CommonFiltered,0,410808.23808,411193.87648,385.6383999999962,8,5.012606368419848,RankSurprise
microGPi2_L_4_CommonFiltered,0,411868.69248,412473.18016,604.487679999962,12,7.561533144812044,RankSurprise
microGPi2_L_4_CommonFiltered,1,52142.65344,52956.44672,813.793279999998,9,8.689736790494418,RankSurprise
microGPi2_L_4_CommonFiltered,1,95768.08448,97262.46912,1494.3846399999893,9,5.066056950282287,RankSurprise
microGPi2_L_4_CommonFiltered,1,100775.60832,101449.07264,673.4643199999991,5,3.6301899855258704,RankSurprise
microGPi2_L_4_CommonFiltered,1,109765.18144,110956.91264,1191.7311999999947,7,3.8326152088560717,RankSurprise
microGPi2_L_4_CommonFiltered,1,149593.9072,150154.11712,560.209920000023,5,4.12585392152306,RankSurprise
microGPi2_L_4_CommonFiltered,1,174025.89184,174114.44736,88.55551999999443,5,9.969519577698449,RankSurprise
microGPi2_L_4_CommonFiltered,1,186684.78464,187758.3872,1073.6025599999994,7,4.787041810775591,RankSurprise
microGPi2_L_4_CommonFiltered,1,189264.24064,189284.63872,20.398079999984475,3,7.042327631596049,RankSurprise
microGPi2_L_4_CommonFiltered,1,226023.58784,226121.64608,98.05824000001303,3,4.048573598054162,RankSurprise
microGPi2_L_4_CommonFiltered,1,234255.64672,234620.84608,365.1993599999987,4,3.5842682002468287,RankSurprise
microGPi2_L_4_CommonFiltered,1,243033.45664,243140.97664,107.52000000001863,3,3.989744413512506,RankSurprise
microGPi2_L_4_CommonFiltered,1,264389.2224,264502.39488,113.17247999995016,3,3.9325963723095416,RankSurprise
microGPi2_L_4_CommonFiltered,1,291593.33888,291848.88832,255.5494400000316,4,4.585598575855904,RankSurprise
microGPi2_L_4_CommonFiltered,1,312965.20192,313584.35328,619.1513599999598,7,6.85893558096636,RankSurprise
microGPi2_L_4_CommonFiltered,1,329430.95808,331332.608,1901.6499199999962,10,5.383812081804204,RankSurprise
microGPi2_L_4_CommonFiltered,1,358290.67776,358533.36576,242.68800000002375,5,6.912643966420109,RankSurprise
microGPi2_L_4_CommonFiltered,1,367554.9696,368207.79008,652.8204799999949,5,3.5477973461287107,RankSurprise
microGPi2_L_4_CommonFiltered,1,387240.26368,387361.01376,120.75008000002708,3,3.9514648566139243,RankSurprise
microGPi2_L_4_CommonFiltered,1,393674.58816,393816.064,141.47584000002826,3,3.604268656629735,RankSurprise
microGPi2_L_4_CommonFiltered,1,411983.95392,412256.70656,272.7526400000206,5,6.62093542173271,RankSurprise
microGPi2_L_4_CommonFiltered,2,1837.13792,2008.064,170.92608000000018,4,4.738424721602989,RankSurprise
microGPi2_L_4_CommonFiltered,2,19351.3472,19443.0976,91.75040000000081,3,3.710347437675786,RankSurprise
microGPi2_L_4_CommonFiltered,2,31017.24672,31150.36672,133.12000000000262,6,10.023818101659103,RankSurprise
microGPi2_L_4_CommonFiltered,2,41504.48128,41557.36064,52.879359999999,3,4.614332125004314,RankSurprise
microGPi2_L_4_CommonFiltered,2,43144.6016,43567.67744,423.0758399999977,5,3.9632140088372694,RankSurprise
microGPi2_L_4_CommonFiltered,2,62157.29152,64309.61664,2152.3251200000013,12,5.464118992221581,RankSurprise
microGPi2_L_4_CommonFiltered,2,102586.368,102623.80544,37.43743999999424,3,5.128268775973231,RankSurprise
microGPi2_L_4_CommonFiltered,2,150083.09248,150390.29248,307.20000000001164,6,7.23416361229258,RankSurprise
microGPi2_L_4_CommonFiltered,2,161964.48256,161971.28192,6.799360000004526,3,8.373786531787854,RankSurprise
microGPi2_L_4_CommonFiltered,2,173253.4272,174027.44832,774.0211199999903,8,5.361067338496322,RankSurprise
microGPi2_L_4_CommonFiltered,2,182601.40032,182823.85408,222.45376000000397,4,3.8422228255988244,RankSurprise
microGPi2_L_4_CommonFiltered,2,191182.0288,192066.7648,884.7360000000044,6,3.6582476911618125,RankSurprise
microGPi2_L_4_CommonFiltered,2,203491.28704,203521.67936,30.39232000001357,4,9.010751785801169,RankSurprise
microGPi2_L_4_CommonFiltered,2,218154.51648,218280.22272,125.70623999999953,4,5.298758655563326,RankSurprise
microGPi2_L_4_CommonFiltered,2,271079.6288,271897.84576,818.2169599999906,9,6.52436960989293,RankSurprise
microGPi2_L_4_CommonFiltered,2,280466.26816,280557.48608,91.2179200000246,5,8.357720136100209,RankSurprise
microGPi2_L_4_CommonFiltered,2,308330.2912,308527.5136,197.22240000002785,4,4.513718888662609,RankSurprise
microGPi2_L_4_CommonFiltered,2,311788.42112,312234.51648,446.0953599999775,6,5.124547881211107,RankSurprise
microGPi2_L_4_CommonFiltered,2,329651.85536,331671.01952,2019.1641599999857,12,4.409720992158374,RankSurprise
microGPi2_L_4_CommonFiltered,2,340244.35712,340333.93664,89.57952000002842,3,3.648613553405065,RankSurprise
microGPi2_L_4_CommonFiltered,2,347743.10912,347839.0784,95.96928000001935,3,3.787034931323779,RankSurprise
microGPi2_L_4_CommonFiltered,2,358858.1376,359869.52192,1011.3843200000119,10,6.624276748023411,RankSurprise
microGPi2_L_4_CommonFiltered,2,372562.20672,373409.9968,847.7900800000061,7,4.9035208578026435,RankSurprise
microGPi2_L_4_CommonFiltered,2,393418.67008,394415.80032,997.1302399999695,9,6.144668581626137,RankSurprise
microGPi2_L_4_CommonFiltered,2,411787.264,412494.88896,707.6249599999865,10,9.750575291574911,RankSurprise
microGPi2_L_4_CommonFiltered,3,9857.024,10679.05024,822.026240000001,8,4.251084641988747,RankSurprise
microGPi2_L_4_CommonFiltered,3,24211.29216,24398.52032,187.22815999999875,4,3.7982604664976662,RankSurprise
microGPi2_L_4_CommonFiltered,3,30339.15392,30396.25216,57.09823999999935,3,4.3930300297991725,RankSurprise
microGPi2_L_4_CommonFiltered,3,33582.4896,33790.11584,207.62623999999778,4,3.5278986905665626,RankSurprise
microGPi2_L_4_CommonFiltered,3,42532.98688,42681.83552,148.8486400000038,4,4.4783881352829376,RankSurprise
microGPi2_L_4_CommonFiltered,3,60428.98432,60534.94784,105.96351999999752,4,5.422891689405638,RankSurprise
microGPi2_L_4_CommonFiltered,3,64152.53504,65374.37184,1221.8367999999973,10,3.850301648579767,RankSurprise
microGPi2_L_4_CommonFiltered,3,83494.33856,83764.67456,270.3359999999957,7,8.91306120706384,RankSurprise
microGPi2_L_4_CommonFiltered,3,91637.9648,91653.12,15.155199999993783,3,6.972467488492455,RankSurprise
microGPi2_L_4_CommonFiltered,3,92434.47296,92645.9904,211.517439999996,5,5.336651300452154,RankSurprise
microGPi2_L_4_CommonFiltered,3,96075.9808,96210.45248,134.47168000000238,5,6.994647889452235,RankSurprise
microGPi2_L_4_CommonFiltered,3,105268.75648,107667.29216,2398.535680000001,23,11.41443437649915,RankSurprise
microGPi2_L_4_CommonFiltered,3,109092.57728,109180.02688,87.4496000000072,4,6.008642530942673,RankSurprise
microGPi2_L_4_CommonFiltered,3,111667.07712,111929.58976,262.51264000000083,6,6.524857222076825,RankSurprise
microGPi2_L_4_CommonFiltered,3,143933.39904,144365.93664,432.53760000001057,9,9.267904751583808,RankSurprise
microGPi2_L_4_CommonFiltered,3,146382.6432,146577.89952,195.25632000001497,4,3.6985135419299304,RankSurprise
microGPi2_L_4_CommonFiltered,3,173500.416,175993.0368,2492.6208000000042,18,5.4400000972381335,RankSurprise
microGPi2_L_4_CommonFiltered,3,183136.78848,183169.35168,32.563200000004144,3,5.230229834003568,RankSurprise
microGPi2_L_4_CommonFiltered,3,186932.92032,187590.20544,657.2851199999859,7,4.212423964806743,RankSurprise
microGPi2_L_4_CommonFiltered,3,202576.77312,203162.29632,585.523199999996,7,4.51086440978741,RankSurprise
microGPi2_L_4_CommonFiltered,3,218198.87616,218268.672,69.79583999997703,3,4.004374318428125,RankSurprise
microGPi2_L_4_CommonFiltered,3,260437.36064,260635.15648,197.79584000000614,4,3.587014010082921,RankSurprise
microGPi2_L_4_CommonFiltered,3,297245.73696,297931.69408,685.9571199999773,10,7.399304515039285,RankSurprise
microGPi2_L_4_CommonFiltered,3,313433.41568,313701.45792,268.0422400000389,5,4.463512230912798,RankSurprise
microGPi2_L_4_CommonFiltered,3,321156.13696,322738.70848,1582.5715199999977,14,5.47411452284344,RankSurprise
microGPi2_L_4_CommonFiltered,3,324849.37728,325039.67744,190.30015999998432,4,3.814317630788139,RankSurprise
microGPi2_L_4_CommonFiltered,3,330337.4848,330544.70144,207.21663999999873,7,9.930818169637845,RankSurprise
microGPi2_L_4_CommonFiltered,3,341738.04544,341848.35072,110.30527999997139,4,5.386416851299668,RankSurprise
microGPi2_L_4_CommonFiltered,3,349053.00992,349740.52352,687.5136000000057,10,7.516054374068494,RankSurprise
microGPi2_L_4_CommonFiltered,3,356376.00256,356428.34944,52.34688000002643,4,7.586089799572719,RankSurprise
microGPi2_L_4_CommonFiltered,3,356976.51712,361394.87232,4418.355200000049,26,4.780303164574707,RankSurprise
microGPi2_L_4_CommonFiltered,3,366273.61792,366474.93632,201.3183999999892,5,5.541989744643988,RankSurprise
microGPi2_L_4_CommonFiltered,3,399061.15584,400290.89792,1229.7420799999963,11,4.749855898718501,RankSurprise
microGPi2_L_4_CommonFiltered,3,402881.86368,402927.28832,45.4246399999829,3,4.846581490125075,RankSurprise
microGPi2_L_4_CommonFiltered,3,411141.48864,412366.80704,1225.3183999999892,12,6.909911301495715,RankSurprise
microGPi2_L_4_CommonFiltered,4,622.26432,678.01088,55.746560000000045,3,4.612087619423749,RankSurprise
microGPi2_L_4_CommonFiltered,4,4147.36384,6143.7952,1996.4313599999996,13,5.644650636742115,RankSurprise
microGPi2_L_4_CommonFiltered,4,18804.20352,20446.98624,1642.7827199999992,11,4.99897213567412,RankSurprise
microGPi2_L_4_CommonFiltered,4,52504.576,52589.89568,85.31968000000052,3,3.838338447059357,RankSurprise
microGPi2_L_4_CommonFiltered,4,103099.392,104342.60992,1243.2179199999955,12,7.9426219095426465,RankSurprise
microGPi2_L_4_CommonFiltered,4,109104.78336,109215.58016,110.79679999999644,4,5.793394066061669,RankSurprise
microGPi2_L_4_CommonFiltered,4,140266.04544,141020.9792,754.9337600000144,7,4.414652314283437,RankSurprise
microGPi2_L_4_CommonFiltered,4,149496.46336,150282.07616,785.6128000000026,7,5.093329876444489,RankSurprise
microGPi2_L_4_CommonFiltered,4,173627.55584,174009.344,381.7881600000255,5,4.313710839025315,RankSurprise
microGPi2_L_4_CommonFiltered,4,252009.55392,252390.23616,380.68223999999464,5,4.224404417428147,RankSurprise
microGPi2_L_4_CommonFiltered,4,262286.62272,262528.98304,242.36032000003615,4,3.6108819253674405,RankSurprise
microGPi2_L_4_CommonFiltered,4,267413.2992,267640.46336,227.1641599999857,5,5.866566190223828,RankSurprise
microGPi2_L_4_CommonFiltered,4,280456.76544,280562.64704,105.88160000002244,4,5.87514461247495,RankSurprise
microGPi2_L_4_CommonFiltered,4,300922.01984,300938.81344,16.793599999975413,3,6.511229849690397,RankSurprise
microGPi2_L_4_CommonFiltered,4,301819.00288,301886.34112,67.33824000001187,3,4.438898546193066,RankSurprise
microGPi2_L_4_CommonFiltered,4,324216.09472,324245.42208,29.32735999999568,3,5.640495649418609,RankSurprise
microGPi2_L_4_CommonFiltered,4,329271.5008,330606.7968,1335.2960000000312,11,6.562877063174965,RankSurprise
microGPi2_L_4_CommonFiltered,4,351922.09408,352081.42848,159.33439999999246,4,5.11750824111807,RankSurprise
microGPi2_L_4_CommonFiltered,4,354329.92768,355103.98976,774.0620800000033,7,4.1075913507726725,RankSurprise
microGPi2_L_4_CommonFiltered,4,356811.07968,360263.10656,3452.0268799999612,28,16.704099801618955,RankSurprise
microGPi2_L_4_CommonFiltered,4,405777.57184,405848.55552,70.98368000000482,3,4.179911734568975,RankSurprise
microGPi2_L_4_CommonFiltered,4,406580.26496,406603.61216,23.347200000018347,3,6.3135079215694985,RankSurprise
microGPi2_L_5_CommonFiltered,0,8329.66656,8478.1056,148.4390400000011,4,3.5158994824725873,RankSurprise
microGPi2_L_5_CommonFiltered,0,19789.90592,19945.55392,155.6479999999974,6,7.031162390738764,RankSurprise
microGPi2_L_5_CommonFiltered,0,30084.79232,30526.70976,441.9174400000011,8,5.106034900648297,RankSurprise
microGPi2_L_5_CommonFiltered,0,40255.93856,40363.95008,108.01152000000002,5,6.521047563844835,RankSurprise
microGPi2_L_5_CommonFiltered,0,43775.01696,43967.93856,192.9216000000015,7,7.969641945371187,RankSurprise
microGPi2_L_5_CommonFiltered,0,45666.304,46273.16736,606.863360000003,9,4.9011291319358845,RankSurprise
microGPi2_L_5_CommonFiltered,0,57723.65824,58452.70528,729.0470400000049,9,3.6895345076089594,RankSurprise
