Electrode,Cluster,Start_ms,End_ms,Duration_ms,Num_Spikes,RS,Method
microGPi1_L_1_CommonFiltered,0,263947.18208,264033.56672,86.38464000000386,4,4.0113550660854465,RankSurprise
microGPi1_L_1_CommonFiltered,0,274659.9424,274700.32896,40.38656000001356,3,3.6549058074493086,RankSurprise
microGPi1_L_1_CommonFiltered,0,276085.06368,276417.20832,332.14463999995496,9,6.239433321675471,RankSurprise
microGPi1_L_1_CommonFiltered,0,278304.3584,279677.66528,1373.3068799999892,19,5.0016571570900155,RankSurprise
microGPi1_L_1_CommonFiltered,0,284038.79936,284070.37952,31.580160000012256,3,4.244766578636966,RankSurprise
microGPi1_L_1_CommonFiltered,0,290218.72128,290367.65184,148.93056000000797,5,4.029092363463857,RankSurprise
microGPi1_L_1_CommonFiltered,0,291372.2368,291384.40192,12.165119999961462,3,6.745729855477668,RankSurprise
microGPi1_L_1_CommonFiltered,0,311781.13024,311964.71296,183.58271999994759,6,4.71540117551736,RankSurprise
microGPi1_L_1_CommonFiltered,0,324354.78528,324855.48032,500.6950399999623,8,3.5944179372019347,RankSurprise
microGPi1_L_1_CommonFiltered,0,325118.7712,325165.79328,47.02207999996608,4,5.932032473184918,RankSurprise
microGPi1_L_1_CommonFiltered,0,326460.66176,326499.61472,38.95296000002418,3,3.801543771054172,RankSurprise
microGPi1_L_1_CommonFiltered,0,347358.49472,347375.49312,16.99839999998221,3,5.715522318303082,RankSurprise
microGPi1_L_1_CommonFiltered,0,375712.07168,375747.46112,35.38943999999901,3,3.9125434271483126,RankSurprise
microGPi1_L_1_CommonFiltered,0,379400.51968,379568.86528,168.34560000000056,6,5.17842260209725,RankSurprise
microGPi1_L_1_CommonFiltered,0,389843.3536,389859.40992,16.05632000003243,3,6.2054187307952535,RankSurprise
microGPi1_L_1_CommonFiltered,0,394941.0304,395307.70432,366.6739200000302,10,6.835146944572196,RankSurprise
microGPi1_L_1_CommonFiltered,0,396544.36864,396779.23328,234.86463999998523,6,4.13913168235971,RankSurprise
microGPi1_L_1_CommonFiltered,1,8788.45952,8804.06528,15.605760000000373,3,4.601993810229237,RankSurprise
microGPi1_L_1_CommonFiltered,1,16073.64608,16258.00704,184.36095999999998,9,6.027826244745103,RankSurprise
microGPi1_L_1_CommonFiltered,1,18409.2672,18431.13984,21.87264000000141,3,3.7122659396372963,RankSurprise
microGPi1_L_1_CommonFiltered,1,27360.4608,27377.58208,17.121279999999388,3,4.388325976822598,RankSurprise
microGPi1_L_1_CommonFiltered,1,28576.64512,28700.30336,123.65824000000066,7,4.756599989921893,RankSurprise
microGPi1_L_1_CommonFiltered,1,29123.7888,29324.65664,200.86784000000262,8,4.5594721952320665,RankSurprise
microGPi1_L_1_CommonFiltered,1,29648.32256,29739.74528,91.42271999999866,9,11.301410223932315,RankSurprise
microGPi1_L_1_CommonFiltered,1,30131.44576,30144.63488,13.189120000002731,3,4.99142161170351,RankSurprise
microGPi1_L_1_CommonFiltered,1,30688.70656,31610.96192,922.2553600000028,32,10.126487373204972,RankSurprise
microGPi1_L_1_CommonFiltered,1,31904.72704,31941.95968,37.232639999998355,4,4.64755179495085,RankSurprise
microGPi1_L_1_CommonFiltered,1,32212.41856,32443.51488,231.09632000000056,10,5.935920774684806,RankSurprise
microGPi1_L_1_CommonFiltered,1,34358.31296,34627.25632,268.9433599999975,13,7.714250150440916,RankSurprise
microGPi1_L_1_CommonFiltered,1,35075.31776,35178.00448,102.68672000000515,5,3.6076944842492615,RankSurprise
microGPi1_L_1_CommonFiltered,1,38697.45152,38755.36896,57.91743999999744,5,5.248475498303126,RankSurprise
microGPi1_L_1_CommonFiltered,1,46464.69632,46730.81344,266.11711999999534,11,6.8419895915194395,RankSurprise
microGPi1_L_1_CommonFiltered,1,47668.51072,47726.75584,58.24511999999959,5,5.20909055644324,RankSurprise
microGPi1_L_1_CommonFiltered,1,48886.3744,48906.40384,20.02943999999843,3,3.9034423059704775,RankSurprise
microGPi1_L_1_CommonFiltered,1,50979.26656,51009.98656,30.720000000001164,4,5.357354979105146,RankSurprise
microGPi1_L_1_CommonFiltered,1,51910.36928,52021.98528,111.6160000000018,6,3.9103235881955,RankSurprise
microGPi1_L_1_CommonFiltered,1,54405.7344,54465.69984,59.965439999999944,7,9.802290534081152,RankSurprise
microGPi1_L_1_CommonFiltered,1,61643.40736,61900.8,257.3926400000055,11,5.545369232041335,RankSurprise
microGPi1_L_1_CommonFiltered,1,62759.7312,63075.5328,315.80159999999887,10,3.7174367890274236,RankSurprise
microGPi1_L_1_CommonFiltered,1,66897.55136,66911.15008,13.598720000009052,3,4.888729543259517,RankSurprise
microGPi1_L_1_CommonFiltered,1,67708.39552,67728.13824,19.742719999994733,3,3.935502190835697,RankSurprise
microGPi1_L_1_CommonFiltered,1,68117.9136,68421.18144,303.26784000000043,13,6.887261011371015,RankSurprise
microGPi1_L_1_CommonFiltered,1,69246.68928,69287.19872,40.509439999994356,4,4.407276722346108,RankSurprise
microGPi1_L_1_CommonFiltered,1,71154.0736,71905.0752,751.0016000000032,22,6.168251023039203,RankSurprise
microGPi1_L_1_CommonFiltered,1,72089.88672,73394.3808,1304.494080000004,38,8.997298054086825,RankSurprise
microGPi1_L_1_CommonFiltered,1,74576.52736,74592.256,15.728640000001178,3,4.543870019072857,RankSurprise
microGPi1_L_1_CommonFiltered,1,75528.68352,75569.88928,41.2057599999971,4,4.282978133684729,RankSurprise
microGPi1_L_1_CommonFiltered,1,81662.64832,81704.87808,42.22976000000199,4,4.308452393523101,RankSurprise
microGPi1_L_1_CommonFiltered,1,81993.03168,82308.54656,315.51488000000245,11,4.110213454783075,RankSurprise
microGPi1_L_1_CommonFiltered,1,83311.32928,83325.21472,13.885439999998198,3,4.829553571314326,RankSurprise
microGPi1_L_1_CommonFiltered,1,83907.29728,84119.10144,211.80415999999968,13,11.010416437202593,RankSurprise
microGPi1_L_1_CommonFiltered,1,85530.70592,85618.60608,87.90016000000469,6,5.0718390634694615,RankSurprise
microGPi1_L_1_CommonFiltered,1,86989.29152,87037.66528,48.37376000000222,4,3.856495338225912,RankSurprise
microGPi1_L_1_CommonFiltered,1,90373.5296,90391.51104,17.981440000003204,4,7.417505767644698,RankSurprise
microGPi1_L_1_CommonFiltered,1,93504.55296,93526.13888,21.585919999997714,3,3.7368747589271525,RankSurprise
microGPi1_L_1_CommonFiltered,1,98338.69312,98371.42016,32.72703999999794,4,5.073624547728581,RankSurprise
microGPi1_L_1_CommonFiltered,1,99105.5872,99956.57216,850.9849600000016,23,4.568801627719358,RankSurprise
microGPi1_L_1_CommonFiltered,1,100546.80576,101012.0704,465.26463999999396,16,5.290980174911123,RankSurprise
microGPi1_L_1_CommonFiltered,1,104017.26464,104023.81824,6.553599999999278,3,7.015157666121995,RankSurprise
microGPi1_L_1_CommonFiltered,1,105030.4512,105174.99904,144.54783999999927,7,4.389509490994199,RankSurprise
microGPi1_L_1_CommonFiltered,1,109995.99104,110011.51488,15.523840000008931,3,4.591613156319768,RankSurprise
microGPi1_L_1_CommonFiltered,1,113163.14112,113617.79712,454.6560000000027,15,4.7436943595171215,RankSurprise
microGPi1_L_1_CommonFiltered,1,114667.43808,114719.66208,52.22399999998743,4,3.5579219510940376,RankSurprise
microGPi1_L_1_CommonFiltered,1,115834.22464,115856.75264,22.528000000005704,3,3.6748199005026336,RankSurprise
microGPi1_L_1_CommonFiltered,1,121348.096,121437.30688,89.21087999999872,6,5.150477654617838,RankSurprise
microGPi1_L_1_CommonFiltered,1,122615.56224,122666.35264,50.790399999998044,4,3.599375702847567,RankSurprise
microGPi1_L_1_CommonFiltered,1,123077.8368,123329.1264,251.28959999998915,13,8.224127525311086,RankSurprise
microGPi1_L_1_CommonFiltered,1,124120.63744,124161.92512,41.287679999994,4,4.342758092149783,RankSurprise
microGPi1_L_1_CommonFiltered,1,125617.39776,125652.62336,35.22559999999066,4,4.9847130580819154,RankSurprise
microGPi1_L_1_CommonFiltered,1,128896.94208,129313.01376,416.0716800000082,21,13.425493728422849,RankSurprise
microGPi1_L_1_CommonFiltered,1,130362.9824,130405.33504,42.35264000001189,4,4.2276847390166985,RankSurprise
microGPi1_L_1_CommonFiltered,1,131152.97792,131169.85344,16.875520000001416,3,4.397700999710905,RankSurprise
microGPi1_L_1_CommonFiltered,1,144559.7184,144602.89024,43.17183999999543,4,4.132905595807237,RankSurprise
microGPi1_L_1_CommonFiltered,1,145173.21728,145274.30656,101.08927999998559,6,4.421613808863239,RankSurprise
microGPi1_L_1_CommonFiltered,1,149219.90144,149511.5776,291.6761600000027,13,7.76221778715125,RankSurprise
microGPi1_L_1_CommonFiltered,1,151878.08256,152218.2144,340.1318399999873,12,4.9134644627846376,RankSurprise
microGPi1_L_1_CommonFiltered,1,154175.52896,154339.45088,163.9219199999934,10,8.52224091082433,RankSurprise
microGPi1_L_1_CommonFiltered,1,154953.85088,154969.7024,15.851519999996526,3,4.533785956975276,RankSurprise
microGPi1_L_1_CommonFiltered,1,155877.25312,156122.84928,245.5961599999864,11,5.860825662526707,RankSurprise
microGPi1_L_1_CommonFiltered,1,157517.45536,157604.37248,86.91711999999825,5,3.670557653365176,RankSurprise
microGPi1_L_1_CommonFiltered,1,159521.66912,159623.65952,101.99039999998058,8,8.16318584578602,RankSurprise
microGPi1_L_1_CommonFiltered,1,163144.0896,163167.47776,23.388160000002244,3,3.58520488457893,RankSurprise
microGPi1_L_1_CommonFiltered,1,163707.6992,163719.65952,11.960319999983767,3,5.214121113276853,RankSurprise
microGPi1_L_1_CommonFiltered,1,166705.02912,166826.84416,121.81504000001587,6,4.143052060277717,RankSurprise
microGPi1_L_1_CommonFiltered,1,170489.32352,170508.24704,18.92351999998209,3,4.045363823884896,RankSurprise
microGPi1_L_1_CommonFiltered,1,171111.424,171186.46272,75.03872000001138,5,3.976534840839573,RankSurprise
microGPi1_L_1_CommonFiltered,1,175140.08576,175428.68992,288.60416000001715,14,8.702779366067935,RankSurprise
microGPi1_L_1_CommonFiltered,1,176809.1648,177136.72192,327.5571200000122,13,6.4723383851522085,RankSurprise
microGPi1_L_1_CommonFiltered,1,177930.69056,177993.40032,62.709759999997914,5,4.832231537195501,RankSurprise
microGPi1_L_1_CommonFiltered,1,179128.81152,179200.86016,72.04864000002271,5,4.266372532996595,RankSurprise
microGPi1_L_1_CommonFiltered,1,182680.20736,182698.8032,18.595839999994496,3,4.042739150462124,RankSurprise
microGPi1_L_1_CommonFiltered,1,192386.74432,192496.80384,110.0595200000098,7,5.596364461845661,RankSurprise
microGPi1_L_1_CommonFiltered,1,192738.304,192958.21824,219.9142399999837,9,4.766315694877673,RankSurprise
microGPi1_L_1_CommonFiltered,1,193697.87392,193718.19008,20.316159999987576,3,3.918175343156138,RankSurprise
microGPi1_L_1_CommonFiltered,1,194197.38112,194208.3584,10.977279999991879,3,5.448804354365629,RankSurprise
microGPi1_L_1_CommonFiltered,1,194762.71104,194788.5568,25.845759999996517,4,5.969869625834789,RankSurprise
microGPi1_L_1_CommonFiltered,1,195183.04256,195228.01664,44.974079999985406,5,6.343793610770721,RankSurprise
microGPi1_L_1_CommonFiltered,1,196112.5888,196798.91456,686.325760000007,30,15.931527055611443,RankSurprise
microGPi1_L_1_CommonFiltered,1,197230.46912,197313.49504,83.0259200000146,6,5.537608426442333,RankSurprise
microGPi1_L_1_CommonFiltered,1,197564.29312,197845.77024,281.477120000025,12,6.300388299835796,RankSurprise
microGPi1_L_1_CommonFiltered,1,199180.41088,199635.18976,454.778879999998,17,6.650964588994069,RankSurprise
microGPi1_L_1_CommonFiltered,1,202000.26112,202010.29632,10.035199999983888,3,5.7575478984182435,RankSurprise
microGPi1_L_1_CommonFiltered,1,202387.49696,202398.35136,10.854400000011083,3,5.486238669187523,RankSurprise
microGPi1_L_1_CommonFiltered,1,202647.87968,202666.8032,18.92351999998209,3,4.106701991884554,RankSurprise
microGPi1_L_1_CommonFiltered,1,203353.74336,203370.65984,16.916480000014417,3,4.388325976822598,RankSurprise
microGPi1_L_1_CommonFiltered,1,205013.8112,205052.64128,38.83008000001428,4,4.460627281311115,RankSurprise
microGPi1_L_1_CommonFiltered,1,209852.29312,209891.24608,38.95296000002418,4,4.500362971163625,RankSurprise
microGPi1_L_1_CommonFiltered,1,213219.00032,213322.87488,103.87455999999656,7,5.971985179433562,RankSurprise
microGPi1_L_1_CommonFiltered,1,218163.44576,218177.3312,13.885439999983646,3,4.853014273304224,RankSurprise
microGPi1_L_1_CommonFiltered,1,219786.32192,219887.4112,101.0892800000147,7,6.377046455702709,RankSurprise
microGPi1_L_1_CommonFiltered,1,226618.61376,227199.7952,581.1814399999857,21,9.48564481630308,RankSurprise
microGPi1_L_1_CommonFiltered,1,229795.6352,229869.69088,74.05568000001949,5,4.092185027972985,RankSurprise
microGPi1_L_1_CommonFiltered,1,233715.01568,233753.14944,38.13375999999698,4,4.549859981626405,RankSurprise
microGPi1_L_1_CommonFiltered,1,236304.13824,236321.05472,16.916479999985313,3,4.382100287091255,RankSurprise
microGPi1_L_1_CommonFiltered,1,237034.04544,237224.79616,190.75072000001092,10,6.566050349272665,RankSurprise
microGPi1_L_1_CommonFiltered,1,240976.11776,241126.03136,149.91359999999986,7,4.007558018389927,RankSurprise
microGPi1_L_1_CommonFiltered,1,242725.888,243242.47552,516.587520000001,22,10.964741234256643,RankSurprise
microGPi1_L_1_CommonFiltered,1,244004.6592,244257.95584,253.29664000001503,14,9.948132660142505,RankSurprise
microGPi1_L_1_CommonFiltered,1,244416.22528,244878.45888,462.23359999997774,25,19.95702854627617,RankSurprise
microGPi1_L_1_CommonFiltered,1,249129.04192,249162.83392,33.79200000001583,4,5.104598285425496,RankSurprise
microGPi1_L_1_CommonFiltered,1,252022.45632,252029.70624,7.249920000002021,3,6.655348775378277,RankSurprise
microGPi1_L_1_CommonFiltered,1,258194.6368,258397.63456,202.99775999999838,9,5.358649931923139,RankSurprise
microGPi1_L_1_CommonFiltered,1,260198.27712,260249.88672,51.609599999996135,4,3.6209974209872584,RankSurprise
microGPi1_L_1_CommonFiltered,1,261611.7248,261738.37312,126.64832000000752,7,4.696354780220135,RankSurprise
microGPi1_L_1_CommonFiltered,1,262471.31136,262671.36,200.0486399999936,8,4.264383174853126,RankSurprise
microGPi1_L_1_CommonFiltered,1,266353.95072,266403.0208,49.07007999997586,4,4.066094762715181,RankSurprise
microGPi1_L_1_CommonFiltered,1,268691.16928,268853.12512,161.95584000000963,8,4.945052589072514,RankSurprise
microGPi1_L_1_CommonFiltered,1,271147.70432,271197.47072,49.76639999996405,4,3.7132700277945254,RankSurprise
microGPi1_L_1_CommonFiltered,1,271720.6528,271740.19072,19.53792000003159,3,3.869481501756571,RankSurprise
microGPi1_L_1_CommonFiltered,1,272025.51808,272032.768,7.249919999972917,3,6.5700273016213995,RankSurprise
microGPi1_L_1_CommonFiltered,1,273910.784,274135.20384,224.41983999998774,9,4.549002878613904,RankSurprise
microGPi1_L_1_CommonFiltered,1,279452.672,279559.5776,106.90559999999823,6,4.340086019463108,RankSurprise
microGPi1_L_1_CommonFiltered,1,279733.4528,279840.19456,106.74175999994623,6,4.410210086984536,RankSurprise
microGPi1_L_1_CommonFiltered,1,281540.73088,281679.09376,138.3628800000297,7,4.386477233636454,RankSurprise
microGPi1_L_1_CommonFiltered,1,283907.6864,283928.3712,20.684799999988172,3,3.8408242848354153,RankSurprise
microGPi1_L_1_CommonFiltered,1,286637.54752,286726.84032,89.29279999999562,6,5.038142715752038,RankSurprise
microGPi1_L_1_CommonFiltered,1,289079.78752,289102.39744,22.609919999958947,3,3.7256513813832157,RankSurprise
microGPi1_L_1_CommonFiltered,1,292477.37856,292500.2752,22.89663999999175,3,3.593568725504211,RankSurprise
microGPi1_L_1_CommonFiltered,1,296942.87872,297131.78624,188.90752000000793,8,4.366807621695355,RankSurprise
microGPi1_L_1_CommonFiltered,1,301115.02336,301190.06208,75.03872000001138,5,4.004229114749396,RankSurprise
microGPi1_L_1_CommonFiltered,1,311171.85024,311194.25536,22.405120000010356,3,3.5418595232381005,RankSurprise
microGPi1_L_1_CommonFiltered,1,311353.87648,311548.14976,194.27328000002308,10,6.688381461041197,RankSurprise
microGPi1_L_1_CommonFiltered,1,316145.0496,316186.78784,41.73823999997694,4,4.257718366460999,RankSurprise
microGPi1_L_1_CommonFiltered,1,322073.47712,322087.28064,13.803520000015851,3,4.896753634311947,RankSurprise
microGPi1_L_1_CommonFiltered,1,324587.23328,324621.18912,33.95584000000963,4,5.016936794592148,RankSurprise
microGPi1_L_1_CommonFiltered,1,341918.43328,341940.6336,22.200320000003558,3,3.6061804365682786,RankSurprise
microGPi1_L_1_CommonFiltered,1,342860.43136,343119.09376,258.6624000000302,9,3.5322999614286426,RankSurprise
microGPi1_L_1_CommonFiltered,1,343278.71488,343525.13024,246.4153600000427,10,4.523580826439343,RankSurprise
microGPi1_L_1_CommonFiltered,1,348817.73568,348865.04448,47.30879999999888,4,3.8993426630117227,RankSurprise
microGPi1_L_1_CommonFiltered,1,350682.35776,350853.36576,171.00800000003073,8,5.039846095221348,RankSurprise
microGPi1_L_1_CommonFiltered,1,352747.15136,353313.91488,566.7635199999786,17,4.286930805086787,RankSurprise
microGPi1_L_1_CommonFiltered,1,380909.24032,380962.52928,53.28896000003442,5,5.509104123984887,RankSurprise
microGPi1_L_1_CommonFiltered,1,383605.1456,383635.08736,29.941760000016075,4,5.433308436837638,RankSurprise
microGPi1_L_1_CommonFiltered,1,385269.47328,385346.31424,76.84096000000136,5,3.8769888837559243,RankSurprise
microGPi1_L_1_CommonFiltered,1,398681.45664,398703.32928,21.872640000015963,3,3.7323778472362346,RankSurprise
microGPi1_L_1_CommonFiltered,1,399605.06368,399649.95584,44.89215999998851,4,4.066094762715181,RankSurprise
microGPi1_L_1_CommonFiltered,1,404145.43872,404197.62176,52.18304000003263,4,3.5354301118429667,RankSurprise
microGPi1_L_1_CommonFiltered,1,404898.36544,405325.33248,426.9670399999595,15,5.745781751079031,RankSurprise
microGPi1_L_1_CommonFiltered,1,405772.94336,405787.32032,14.376960000023246,3,4.787244262103895,RankSurprise
microGPi1_L_1_CommonFiltered,1,407543.15264,407560.88832,17.73568000004161,3,4.273229811704381,RankSurprise
microGPi1_L_1_CommonFiltered,1,408777.76896,408795.136,17.367039999982808,3,4.2761753219341365,RankSurprise
microGPi1_L_1_CommonFiltered,2,30738.0224,31891.6608,1153.6383999999998,10,5.217117569454616,RankSurprise
microGPi1_L_1_CommonFiltered,2,34470.912,35219.41504,748.5030400000032,10,5.8515921766158225,RankSurprise
microGPi1_L_1_CommonFiltered,2,36495.07328,36558.56128,63.48800000000483,3,3.9487822455642725,RankSurprise
microGPi1_L_1_CommonFiltered,2,52450.304,52888.576,438.2720000000045,8,6.510101751363326,RankSurprise
microGPi1_L_1_CommonFiltered,2,53916.95872,53964.26752,47.30879999999888,3,4.115982526386393,RankSurprise
microGPi1_L_1_CommonFiltered,2,66424.46336,66973.24544,548.7820800000045,9,7.163094614213152,RankSurprise
microGPi1_L_1_CommonFiltered,2,72474.86976,73505.3824,1030.5126400000008,14,8.703334308306463,RankSurprise
microGPi1_L_1_CommonFiltered,2,83742.06464,83830.04672,87.98208000000159,7,13.558242873192043,RankSurprise
microGPi1_L_1_CommonFiltered,2,85134.78656,85515.50976,380.72320000000764,7,5.959810657900232,RankSurprise
microGPi1_L_1_CommonFiltered,2,101434.53184,101461.4016,26.869760000001406,3,5.261284549465792,RankSurprise
microGPi1_L_1_CommonFiltered,2,113072.98816,113137.41824,64.43008000000555,3,3.8605321051706714,RankSurprise
microGPi1_L_1_CommonFiltered,2,114462.63808,114802.60608,339.9679999999935,6,4.7093698523957395,RankSurprise
microGPi1_L_1_CommonFiltered,2,119605.28896,119805.09184,199.80287999998836,5,5.004886272073946,RankSurprise
microGPi1_L_1_CommonFiltered,2,171106.22208,171697.93024,591.7081599999801,7,3.7193705772503063,RankSurprise
microGPi1_L_1_CommonFiltered,2,173832.02816,176575.81568,2743.7875200000126,29,17.561503695800873,RankSurprise
microGPi1_L_1_CommonFiltered,2,178111.81568,178234.73664,122.92095999998855,5,6.566602339267941,RankSurprise
microGPi1_L_1_CommonFiltered,2,182741.93408,183130.3168,388.38271999999415,6,4.005823999904011,RankSurprise
microGPi1_L_1_CommonFiltered,2,187388.5184,187545.3952,156.87679999999818,4,4.214973850286722,RankSurprise
microGPi1_L_1_CommonFiltered,2,192350.08512,192507.82208,157.73696000000928,4,3.8243288129896094,RankSurprise
microGPi1_L_1_CommonFiltered,2,196230.22592,197536.44032,1306.214399999997,14,6.911590748847361,RankSurprise
microGPi1_L_1_CommonFiltered,2,199431.20896,199487.20128,55.99232000001939,3,4.072853857152264,RankSurprise
microGPi1_L_1_CommonFiltered,2,218585.21088,218658.16064,72.9497599999886,3,3.677336804328119,RankSurprise
microGPi1_L_1_CommonFiltered,2,221411.77856,221474.65216,62.87359999999171,3,3.7126579827773405,RankSurprise
microGPi1_L_1_CommonFiltered,2,228629.62688,228678.57408,48.947199999995064,3,4.371403736619953,RankSurprise
microGPi1_L_1_CommonFiltered,2,241045.9136,241100.26752,54.353919999994105,3,4.0835491462690126,RankSurprise
microGPi1_L_1_CommonFiltered,2,243899.67872,244268.8512,369.17248000000836,10,10.857564525098667,RankSurprise
microGPi1_L_1_CommonFiltered,2,264705.47456,264763.92448,58.44991999998456,3,3.85096265415452,RankSurprise
microGPi1_L_1_CommonFiltered,2,271579.58656,272700.74368,1121.157119999989,11,4.540285490597107,RankSurprise
microGPi1_L_1_CommonFiltered,2,279634.944,280655.2576,1020.313599999994,11,5.990700145897804,RankSurprise
microGPi1_L_1_CommonFiltered,2,309932.11392,309988.10624,55.99232000001939,3,3.9689336774042765,RankSurprise
microGPi1_L_1_CommonFiltered,2,336733.51168,336774.22592,40.714240000001155,3,4.58006407270789,RankSurprise
microGPi1_L_1_CommonFiltered,2,340735.50848,340825.86624,90.35775999998441,4,5.63693671572824,RankSurprise
microGPi1_L_1_CommonFiltered,2,383816.4992,383871.95904,55.45983999996679,3,4.020218875904133,RankSurprise
