onset_start_ms,onset_end_ms,onset_duration_ms,span_start_ms,span_end_ms,span_duration_ms,num_onsets,RS
30763.25376,30763.4176,0.16384000000107335,30763.4176,30915.7888,152.37119999999777,3,6.627205755947495
37306.08128,37312.512,6.43072000000393,37310.83264,37652.04992,341.2172799999971,6,8.693409902604976
55328.3584,55335.28064,6.922239999999874,55334.5024,55579.19744,244.69504000000597,5,6.290930389153548
58058.71104,58109.87008,51.15903999999864,58079.8464,58642.59584,562.7494399999996,11,6.409715641460639
62180.84352,62181.90848,1.0649599999960628,62181.08928,62230.77376,49.684479999996256,3,4.829634243059173
72089.84576,72103.69024,13.844479999999749,72090.74688,72966.79936,876.0524799999985,7,8.28595985413898
95424.14336,95425.24928,1.1059200000017881,95424.14336,95556.608,132.46463999999105,3,5.244677877623081
104003.74784,104038.93248,35.184640000006766,104017.26464,104129.49504,112.23040000000037,9,6.368021522949886
105143.82848,105145.01632,1.1878399999986868,105144.32,105323.39712,179.0771199999872,3,4.681637428806296
114067.08736,114067.41504,0.3276800000021467,114067.08736,114493.6448,426.5574399999896,3,6.170375205982319
115244.35968,115248.66048,4.3008000000118045,115247.06304000001,116163.27679999999,916.2137599999842,4,5.367011322145764
154642.75968,154689.00352,46.243840000010096,154676.0192,154792.3456,116.32639999999083,9,5.060431441006056
163706.6752,163707.6992,1.0240000000048894,163707.65824,163719.65952,12.001279999996768,3,4.936915746884299
171150.336,171150.9504,0.6143999999912921,171150.9504,171804.99968,654.0492800000065,3,5.890588006681208
172919.31648,172919.43936,0.12287999998079613,172919.31648,173327.7696,408.45311999999103,3,7.008528558734058
173197.59872,173197.63968,0.04095999998389743,173197.63968,173612.07296,414.43327999999747,3,7.752135352932978
180151.9104,180157.6448,5.734400000015739,180155.78112,180278.21056,122.42944000000716,4,4.671605873313357
197225.84064,197230.46912,4.628479999984847,197226.80320000002,197956.89471999998,730.0915199999581,4,5.2430110743140546
209715.4048,209715.77344,0.36864000000059605,209715.44576,209739.69408,24.248319999984233,3,5.6637427636061055
219938.4064,220161.26976,222.86335999998846,220050.16576,220510.16704,460.00127999999677,36,13.650760786797223
251217.26464,251217.38752,0.12287999998079613,251217.26464,251233.0752,15.810559999983525,3,6.68851413847433
251817.24672,251817.28768,0.04096000001300126,251817.2672,252219.65824000002,402.3910400000168,4,10.506344537932831
268670.89408,268671.01696,0.12287999998079613,268671.01696,269397.64736,726.6304000000237,3,6.73576116250184
307593.74848,307600.50688,6.758399999991525,307595.79648,308840.12032,1244.3238399999682,5,5.9662082944964006
307890.70848,308185.62048,294.9120000000112,308045.63968,309557.43232,1511.7926399999997,48,17.77114987890733
311611.02336,311669.26848,58.24512000003597,311636.99199999997,311747.2768,110.2848000000231,12,6.226554589602024
329223.86432,329223.94624,0.08192000002600253,329223.94624,329264.29184,40.34560000000056,3,6.73576116250184
330337.4848,330370.53952,33.05472000001464,330350.05952,330544.70144,194.64191999996547,11,9.140773787087488
332180.39808,332549.77536,369.37728000001516,332355.33824,332792.95488,437.6166399999638,71,29.98445073656708
332881.7152,332882.61632,0.9011199999949895,332882.61632,334373.56032,1490.9440000000177,3,5.369475164125928
343193.64096,343455.25248,261.61152000003494,343321.14944,343532.2368,211.087360000005,38,12.780478635104327
348241.14176,348244.7872,3.645439999992959,348243.82464,348409.5488,165.72415999998339,4,5.488358726277234
355649.78176,355770.08128,120.29952000000048,355721.50272,356070.76864,349.2659200000344,21,9.611747717385724
359609.42592,359614.38208,4.956160000001546,359611.392,359889.18272000004,277.79072000004817,4,4.863193864721275
391655.6288,391657.10336,1.4745600000023842,391655.8336,392061.58336,405.74975999997696,5,9.41510934296091
391902.04416,392051.75296,149.70880000002217,391972.12672,392226.18112,254.05440000002272,22,6.65597009501539
392468.93056,392473.6,4.669439999968745,392472.53504,392547.75808,75.22304000001168,4,5.033334090668813
393295.70816,393341.87008,46.1619200000423,393310.08512,393655.88992,345.8047999999835,10,5.353548906753424
405056.9216,405364.57216,307.65055999998003,405194.58816,406046.43328,851.8451200000127,33,6.187090770375075
405542.2976,405566.464,24.166399999987334,405552.47616,405928.42752,375.9513600000064,8,6.631636410324195
405772.94336,405953.41312,180.46976000000723,405872.2304,406096.11776,223.88735999999335,25,7.168469596011768
410806.10816,410810.04032,3.9321599999675527,410807.72608,411148.82048,341.09440000000177,4,5.291249639639929
