onset_start_ms,onset_end_ms,onset_duration_ms,span_start_ms,span_end_ms,span_duration_ms,num_onsets,RS
37310.83264,37312.512,1.6793600000019069,37310.8736,37652.04992,341.17631999999867,4,9.680879904097228
52243.90656,52308.04992,64.14335999999457,52273.500159999996,52558.4384,284.93824000000313,8,5.881958345936387
63791.47264,63806.01344,14.540800000002491,63801.978879999995,63889.32608,87.3472000000038,4,4.754060274035876
66897.55136,66899.51744,1.9660799999983283,66897.55136,66934.66112,37.109760000006645,3,6.0376241232132255
95424.14336,95425.24928,1.1059200000017881,95424.14336,95556.608,132.46463999999105,3,7.135310914360393
122834.944,122837.03296,2.0889599999936763,122834.944,122872.29952,37.35551999999734,3,5.917101359815723
197225.84064,197230.46912,4.628479999984847,197225.84064,197733.376,507.53535999997985,3,4.720818788390764
203025.65376,203026.88256,1.228800000011688,203026.18624,203062.23104,36.044800000003306,3,6.5438308011229225
219938.4064,219962.368,23.961599999980535,219945.28768,220433.16224,487.87455999999656,5,5.258731555265097
253969.36704,254110.26944,140.90239999999176,254031.62624,254163.84512,132.21888000000035,11,5.754941308152156
307936.91136,308097.96608,161.05471999995643,308045.63968,309034.68032,989.0406399999629,18,12.178133517164067
309498.2656,309509.81632,11.550719999999274,309504.4096,310025.76896,521.3593600000022,4,5.1526817342978966
330337.4848,330370.53952,33.05472000001464,330351.02208,330547.73248,196.71039999998175,6,5.844547782346609
331997.75744,332520.93952,523.1820799999987,332277.30944,332628.13184,350.82240000000456,41,16.884080797990503
351920.00512,351958.2208,38.215680000022985,351937.06496,352110.71488,173.6499199999962,6,5.226846708064805
355659.93984,355841.92512,181.9852800000226,355759.88224,356129.62815999996,369.74591999995755,14,6.014142405394784
356160.96256,356176.65024,15.687679999973625,356171.12064,356196.9664,25.845759999996517,5,6.517776924121769
358232.84224,358242.42688,9.58463999995729,358235.66848,358364.81536,129.1468800000148,4,5.640241182668063
405772.94336,405787.97568,15.032319999998435,405777.57184,405848.55552,70.98368000000482,5,6.882042816699386
406185.08288,406189.62944,4.546559999987949,406186.10688,406285.312,99.20511999999871,3,4.695259074184273
408772.44416,408808.48896,36.0447999999742,408785.14176,409632.29696,847.1551999999792,6,5.5063033822217875
