onset_start_ms,onset_end_ms,onset_duration_ms,span_start_ms,span_end_ms,span_duration_ms,num_onsets,RS
23296.90112,23302.22592,5.324800000002142,23296.90112,23463.833599999998,166.9324799999995,4,4.8181604810812
233139.03616,233215.95904,76.92287999999826,233139.03616,233297.55135999998,158.51519999999437,15,6.035559776207789
233659.22816,233758.76096,99.53280000001541,233659.22816,233836.05248,176.82432000001427,15,4.708190036004573
234896.26112,234897.73568,1.4745600000023842,234896.26112,234937.83552,41.57439999998314,3,4.950736786547795
240686.40768,240687.02208,0.6143999999912921,240686.40768,240804.82304000002,118.4153600000136,3,6.655855489371394
242175.63136,242177.4336,1.802239999989979,242175.63136,242871.58271999998,695.9513599999773,3,4.679257529284984
242423.3984,242424.832,1.433599999989383,242423.3984,242547.95776000002,124.55936000001384,3,5.014614726164417
242572.04224,242790.68672,218.6444799999881,242572.04224,242832.5888,260.54655999998795,41,13.072328444374703
246087.68,246180.08576,92.40575999999419,246087.68,246491.7504,404.0703999999969,19,8.537053830822375
246614.99904,246615.20384,0.20480000000679865,246614.99904,246665.09312,50.09408000000985,3,8.890467598779233
246648.75008,246650.01984,1.2697599999955855,246648.75008,246714.90047999998,66.15039999998407,3,5.192699197248052
249160.21248,249178.5216,18.309120000019902,249160.21248,249384.57087999996,224.35839999996824,8,7.433506651375447
260367.44192,260396.72832,29.286399999982677,260367.44192,261227.80672,860.3647999999812,9,6.74815004319905
261909.62688,262019.56352,109.9366399999999,261909.62688,262578.97472,669.3478400000022,20,7.836635882296139
263567.07328,263651.86048,84.78719999996247,263567.07328,263746.58048,179.50719999999274,28,20.159346778178225
263834.2144,263962.624,128.4096000000136,263834.2144,264108.11392000003,273.8995200000354,22,7.67032536709178
264695.97184,264696.34048,0.36864000000059605,264695.97184,264755.03616,59.064320000004955,3,7.605134274157685
266323.31264,266570.21952,246.9068799999659,266323.31264,266659.53280000004,336.2201600000262,42,12.389867967295915
267421.32736,267422.72,1.3926399999763817,267421.32736,267751.21920000005,329.8918400000548,3,5.131558773492747
268977.23392,268977.88928,0.6553599999751896,268977.23392,269124.64896,147.4150399999926,3,6.5482040219670115
270120.18176,270268.2112,148.02944000001298,270120.18176,271121.67423999996,1001.4924799999571,30,13.322235777101755
272277.21728,272360.93952,83.72224000003189,272277.21728,272378.34752,101.1302400000277,19,9.304095857066132
276150.8864,276157.31712,6.43072000000393,276150.8864,276526.2848,375.3984000000055,5,6.380615447696247
276410.1632,276458.86464,48.701439999975264,276410.1632,276791.56224,381.3990399999893,14,8.352970247165763
282326.75328,282458.64448,131.89120000001276,282326.75328,282680.97536000004,354.22208000003593,29,15.088544188512097
284996.73088,285104.00512,107.27423999999883,284996.73088,285172.51072,175.77984000003198,30,17.58514623140458
286631.19872,286782.21824,151.01952000003075,286631.19872,286845.21472,214.01600000000326,45,24.90886630876686
287894.528,288004.58752,110.0595200000098,287894.528,288020.27520000003,125.74720000004163,29,18.100525140164308
304205.45536,304324.89472,119.43935999996029,304205.45536,304444.8256,239.37023999996018,30,16.17162825072507
304392.35584,304410.624,18.268160000036005,304392.35584,304503.58271999995,111.22687999997288,8,7.180558865500551
305836.19584,305837.056,0.8601599999819882,305836.19584,306082.48832,246.2924800000037,3,6.014752998683042
307582.73024,307726.09024,143.35999999998603,307582.73024,307747.12320000003,164.3929600000265,28,11.870641416857074
