Region,onset_start_ms,onset_end_ms,onset_duration_ms,span_start_ms,span_end_ms,span_duration_ms,Num_Events,RS,Method
GPi,18333.696,18428.1088,94.41280000000188,18372.73088,18811.61728,438.8863999999994,5,4.783694683520501,RS_region_onsets
GPi,77978.33728,77998.20288,19.86559999999008,77997.50656,78037.8112,40.30464000000211,3,4.4547168511892625,RS_region_onsets
GPi,89970.81088,89986.94912,16.138240000000224,89986.70336,90331.25888,344.55551999999443,3,4.839075132722909,RS_region_onsets
GPi,105752.576,105772.11392,19.537920000002487,105756.38528,105847.88992,91.5046399999992,3,4.30680490445218,RS_region_onsets
GPi,124836.20864,125043.13856,206.9299200000096,124901.70368,124972.81024,71.10656000000017,7,5.531440837841022,RS_region_onsets
GPi,173724.22144,173730.07872,5.8572799999965355,173724.50816,174289.87904,565.3708800000022,3,6.209945023517168,RS_region_onsets
GPi,197542.62528,197704.45824,161.83295999999973,197602.16064,197889.39264,287.23199999995995,6,5.030632215527866,RS_region_onsets
GPi,208360.36608,208427.008,66.64191999999457,208390.3488,208534.20032,143.85151999999653,4,4.002785409293772,RS_region_onsets
GPi,229223.34208,229381.61152,158.26944000000367,229324.26752,229403.36128,79.09376000001794,7,6.47292043825978,RS_region_onsets
GPi,232784.85504,234632.84736,1847.9923200000192,233748.52096,234358.80448,610.2835199999972,34,11.169781647816109,RS_region_onsets
GPi,238719.91808,238887.1168,167.19871999998577,238790.57408,239028.6336,238.0595200000098,6,5.21487291069073,RS_region_onsets
GPi,239958.71232,240764.27264,805.5603200000187,240555.99104,240887.31648,331.325439999986,22,13.787062662979814,RS_region_onsets
GPi,242569.99424,242790.68672,220.6924799999979,242709.99552,242944.4096,234.41408000001684,17,23.238543011230146,RS_region_onsets
GPi,243669.52448,243806.24896,136.7244800000044,243729.65376,244142.83776,413.1840000000084,10,12.418071156474555,RS_region_onsets
GPi,246026.6496,246196.0192,169.36960000000545,246136.75008,246339.7888,203.03872000001135,9,9.343958748938856,RS_region_onsets
GPi,246648.75008,246757.82656,109.0764799999888,246696.59136,246901.59616,205.00479999999516,5,4.273681914360541,RS_region_onsets
GPi,248704.94208,249097.87136,392.9292799999821,248931.69664,249540.56704,608.8704000000143,10,5.91823316314986,RS_region_onsets
GPi,252656.4352,252889.21088,232.77567999999155,252738.3552,252920.2176,181.8624000000127,7,4.919570942109485,RS_region_onsets
GPi,259928.14592,260240.42496,312.279039999994,260154.65472,260591.45216,436.7974399999948,11,8.415839056833404,RS_region_onsets
GPi,261876.77696,261968.0768,91.2998400000215,261948.78464,262690.24256,741.4579199999862,9,13.289638994538166,RS_region_onsets
GPi,263591.44448,263645.71648,54.271999999997206,263612.64128,263691.01824,78.37696000002325,8,13.589774366765852,RS_region_onsets
GPi,264695.97184,264700.76416,4.792320000007749,264696.09472,264755.03616,58.94144000002416,3,6.568455078754431,RS_region_onsets
GPi,266363.2896,266606.14144,242.85183999995937,266439.4752,266877.78816,438.3129600000102,9,7.281238536406353,RS_region_onsets
GPi,268892.65152,269178.79808,286.14655999996467,269127.22944,269244.416,117.18656000000192,11,10.471334044019782,RS_region_onsets
GPi,270175.39584,271549.52192,1374.1260800000164,270874.99264,271317.23776,442.24511999997776,25,9.286889933435642,RS_region_onsets
GPi,272296.91904,272413.12256,116.20351999998093,272386.12992,272520.06912,133.93920000002254,7,7.849751031174129,RS_region_onsets
GPi,273565.2864,273624.30976,59.02335999999195,273580.07296,273623.63392,43.56095999997342,4,4.357154203055938,RS_region_onsets
GPi,274892.51328,274918.89152,26.37823999999091,274905.23136,275743.90784,838.6764800000237,4,6.115019863940741,RS_region_onsets
GPi,276421.8368,276435.68128,13.844480000028852,276427.07968,278662.51264,2235.4329599999473,5,10.947467071051406,RS_region_onsets
GPi,276679.39328,276732.7232,53.329919999989215,276712.98048,276970.8032,257.8227199999965,4,4.474082676870605,RS_region_onsets
GPi,277504.0,278671.64672,1167.6467200000188,278089.15456,278683.15648,594.0019200000097,19,6.295510599039893,RS_region_onsets
GPi,281639.7312,281660.6208,20.88959999999497,281655.82848,281689.16992,33.341439999989234,3,4.125205108786636,RS_region_onsets
GPi,282332.3648,282713.66144,381.29664000001503,282482.60608,282771.08736,288.48128000000725,9,5.665567329279582,RS_region_onsets
GPi,284876.30848,285131.07968,254.77120000001744,285044.98176,285251.33824,206.35648000001677,13,13.59751223865822,RS_region_onsets
GPi,286585.61024,286907.63776,322.0275200000033,286769.39775999996,286811.5456,42.147840000048745,8,4.671152564077432,RS_region_onsets
GPi,287868.84608,287990.08768,121.24160000000848,287922.52416000003,288029.12256,106.59839999995891,8,9.876464173984004,RS_region_onsets
GPi,288558.98112,288581.14048,22.159359999990556,288561.23392,288750.30528,189.07135999994352,3,4.1617025935154235,RS_region_onsets
GPi,296774.0416,297273.26208,499.22048000001814,296963.72736,297363.35360000003,399.62624000001233,12,6.096275560213635,RS_region_onsets
GPi,298760.31488,298795.86816,35.55327999999281,298788.2496,298837.97504,49.72544000000926,5,7.907341267812288,RS_region_onsets
GPi,305342.13632,305362.86208,20.725760000001173,305343.85664,305917.7472,573.8905599999707,3,4.314741454047917,RS_region_onsets
GPi,307539.88608,307771.96544,232.07935999997423,307633.80736,307842.2528,208.44544000003953,11,10.707105860556617,RS_region_onsets
