onset_start_ms,onset_end_ms,onset_duration_ms,span_start_ms,span_end_ms,span_duration_ms,num_onsets,RS
13908.91008,13919.6416,10.731520000001183,13910.54848,13980.30336,69.75488000000041,5,4.952090917700108
27978.30144,27978.3424,0.04096000000208733,27978.3424,28000.256,21.91359999999986,3,5.55746281339867
28692.6848,28698.33728,5.652480000000651,28694.2208,28847.94368,153.72288000000117,4,4.768832723633334
31285.28896,31349.84192,64.55295999999726,31320.51456,31449.88672,129.37215999999898,12,6.645090291535254
31459.45088,31459.90144,0.4505600000011327,31459.45088,31483.4944,24.043519999999262,5,9.819705081527577
60202.76224,60202.8032,0.040960000005725306,60202.76224,60231.35232,28.590080000001763,3,5.589896193516051
71753.89184,71753.9328,0.04095999999844935,71753.89184,71775.0272,21.13536000000022,3,5.412695829359345
82790.68672,82806.9888,16.302080000008573,82796.70784,82860.2368,63.528959999996005,6,5.028736087198546
82922.9056,82934.29248,11.386880000005476,82928.80384,83261.52192,332.718080000006,5,4.652409833896872
91431.40352,91431.48544,0.0819199999968987,91431.44448,91648.73728,217.29279999999562,3,4.935720291789496
100388.90496,100388.94592,0.04095999999844935,100388.90496,100426.58816,37.68319999999949,3,5.760455409640125
104201.91232,104202.8544,0.9420799999934388,104202.77248,104376.89344,174.1209600000002,5,8.236018735343539
104952.58624,104952.6272,0.04095999999844935,104952.58624,104978.47296,25.886719999994966,3,5.55746281339867
111909.51936,111909.60128,0.0819199999968987,111909.60128,111945.85088,36.24959999999555,3,5.142516791489022
146653.63456,146718.55616,64.92160000000149,146677.59616,146840.90368,163.3075200000021,11,6.0165067354790525
162070.7328,162070.77376,0.04096000001300126,162070.7328,162113.82272,43.08991999999853,3,5.452999715997953
192730.07104,192733.30688,3.235839999979362,192731.27936,192755.60960000003,24.33024000003934,4,5.513533722447953
199264.13312,199265.32096,1.1878399999986868,199264.13312,199289.36448,25.23135999997612,3,4.623492478658354
222246.78912,222374.46144,127.6723200000124,222315.39712,222567.424,252.02687999999034,17,8.169725020583103
223485.41952,223489.6384,4.218880000000354,223487.24224,223613.97248,126.73024000000441,4,4.6456043207740265
225760.21504,225762.34496,2.1299199999775738,225761.73056,225847.11168,85.38112000000547,4,5.784356315192241
230902.1696,230902.82496,0.6553600000042934,230902.82496,231013.41696,110.59200000000419,3,4.784418899911815
233425.22368,233425.26464,0.04096000001300126,233425.26464,233437.5936,12.328959999984363,3,5.240751311360869
238222.99136,238223.03232,0.04095999998389743,238223.03232,238245.23264,22.200320000003558,3,5.334445772300329
239694.80704,239694.88896,0.0819199999968987,239694.80704,239774.55616,79.74911999999313,3,4.959436077323252
252863.03744,252879.99488,16.957440000027418,252869.07903999998,252953.25183999998,84.17280000000028,6,5.026265119793543
253412.51584,253412.5568,0.04095999998389743,253412.51584,253501.35808,88.84223999999813,5,10.463668418527668
258719.00672,258719.3344,0.3276799999875948,258719.00672,258767.70816,48.70144000000437,3,4.821184765366244
266697.60512,266700.06272,2.4575999999651685,266697.68704,266809.11872,111.43168000003789,4,5.736609849726886
283462.4512,283462.53312,0.08191999996779487,283462.49216,283498.98752,36.4953600000008,3,4.821184765366244
291513.38496,291513.42592,0.04096000001300126,291513.38496,291558.31808,44.93312000000151,3,5.525547016746328
295647.31392,295650.01728,2.7033599999849685,295648.66559999995,295722.22976,73.5641600000672,4,6.353866842437977
323012.89472,323012.93568,0.04096000001300126,323012.89472,323035.21792,22.32320000004256,3,5.494132543033791
325491.05664,325497.73312,6.676479999965522,325497.20064,325650.92352,153.72288000001572,5,6.034417561585521
335343.49312,335349.10464,5.611519999976736,335345.09056000004,335512.22784,167.13727999996627,4,4.700990565233667
337377.81248,337378.42688,0.6143999999621883,337378.42688,337732.11648,353.68960000004154,3,4.7128546855366
397387.85792,397387.89888,0.04096000001300126,397387.85792,397436.14976,48.291840000019874,3,5.42269591269393
415497.99424,415498.07616,0.08191999996779487,415497.99424,415578.19392,80.19967999996152,3,5.151250471457777
417486.15168,417486.19264,0.04096000001300126,417486.15168,417570.89792,84.74624000000767,3,5.353723141911507
440801.60768,440801.6896,0.08191999996779487,440801.6896,440880.57856,78.88896000001114,3,5.55746281339867
446766.44864,446847.42656,80.97791999997571,446812.89728,446922.26048,109.3632000000216,13,6.508056866794209
447057.01888,447605.1456,548.1267200000002,447260.91776,447896.20736,635.2896000000183,53,10.976610063604234
