Electrode,Cluster,Spike_ms,IsBurst,BurstIndex
microGPi1_L_1_CommonFiltered,1,142.66368,False,-1
microGPi1_L_1_CommonFiltered,1,597.97504,False,-1
microGPi1_L_1_CommonFiltered,1,867.5328,False,-1
microGPi1_L_1_CommonFiltered,1,898.41664,False,-1
microGPi1_L_1_CommonFiltered,1,933.4784,False,-1
microGPi1_L_1_CommonFiltered,1,1164.04224,False,-1
microGPi1_L_1_CommonFiltered,1,1176.00256,False,-1
microGPi1_L_1_CommonFiltered,1,1540.83328,False,-1
microGPi1_L_1_CommonFiltered,1,1543.70048,False,-1
microGPi1_L_1_CommonFiltered,1,1602.39616,False,-1
microGPi1_L_1_CommonFiltered,1,1668.99712,False,-1
microGPi1_L_1_CommonFiltered,1,1796.87424,False,-1
microGPi1_L_1_CommonFiltered,1,1848.60672,False,-1
microGPi1_L_1_CommonFiltered,1,1894.1952,False,-1
microGPi1_L_1_CommonFiltered,1,2110.6688,False,-1
microGPi1_L_1_CommonFiltered,1,2249.48224,False,-1
microGPi1_L_1_CommonFiltered,1,2282.53696,False,-1
microGPi1_L_1_CommonFiltered,1,2348.27776,False,-1
microGPi1_L_1_CommonFiltered,1,2440.84736,False,-1
microGPi1_L_1_CommonFiltered,1,2531.49184,False,-1
microGPi1_L_1_CommonFiltered,1,2631.68,False,-1
microGPi1_L_1_CommonFiltered,1,2954.6496,False,-1
microGPi1_L_1_CommonFiltered,1,3192.13568,False,-1
microGPi1_L_1_CommonFiltered,1,3249.31584,False,-1
microGPi1_L_1_CommonFiltered,1,3313.00864,False,-1
microGPi1_L_1_CommonFiltered,1,3597.312,False,-1
microGPi1_L_1_CommonFiltered,1,3668.5824,False,-1
microGPi1_L_1_CommonFiltered,1,4233.29792,False,-1
microGPi1_L_1_CommonFiltered,1,4539.76064,False,-1
microGPi1_L_1_CommonFiltered,1,4821.89312,False,-1
microGPi1_L_1_CommonFiltered,1,5007.68768,False,-1
microGPi1_L_1_CommonFiltered,1,5432.9344,False,-1
microGPi1_L_1_CommonFiltered,1,5659.4432,False,-1
microGPi1_L_1_CommonFiltered,1,5677.71136,False,-1
microGPi1_L_1_CommonFiltered,1,5870.7968,False,-1
microGPi1_L_1_CommonFiltered,1,6069.78048,False,-1
microGPi1_L_1_CommonFiltered,1,6084.07552,False,-1
microGPi1_L_1_CommonFiltered,1,6089.35936,False,-1
microGPi1_L_1_CommonFiltered,1,6115.45088,False,-1
microGPi1_L_1_CommonFiltered,1,6390.04672,False,-1
microGPi1_L_1_CommonFiltered,1,6481.63328,False,-1
microGPi1_L_1_CommonFiltered,1,6646.62016,False,-1
microGPi1_L_1_CommonFiltered,1,6849.65888,False,-1
microGPi1_L_1_CommonFiltered,1,7015.8336,False,-1
microGPi1_L_1_CommonFiltered,1,7027.54816,False,-1
microGPi1_L_1_CommonFiltered,1,7342.12096,False,-1
microGPi1_L_1_CommonFiltered,1,8002.10944,False,-1
microGPi1_L_1_CommonFiltered,1,8182.82496,False,-1
microGPi1_L_1_CommonFiltered,1,8314.10176,False,-1
microGPi1_L_1_CommonFiltered,1,8503.33696,False,-1
microGPi1_L_1_CommonFiltered,1,8713.216,False,-1
