onset_start_ms,onset_end_ms,onset_duration_ms,span_start_ms,span_end_ms,span_duration_ms,num_onsets,RS
243191.64416,243199.3856,7.741440000012517,243195.74016,243288.73984,92.99968000000808,4,6.02128032290333
243706.83904,243711.46752,4.628480000013951,243707.53536,243740.54912,33.01376000000164,3,4.644004664537675
260449.56672,260570.07104,120.50432000000728,260532.16256,260659.87584,127.7132799999963,12,5.655668710096644
263492.77184,263716.864,224.09216000000015,263632.6912,264014.60224000004,381.9110400000354,18,6.342287840815568
270121.41056,270132.96128,11.550719999999274,270130.46272,271515.72992,1385.267200000002,5,7.305898995040124
282410.68032,282458.64448,47.96416000003228,282432.63488,282763.91936,331.284479999973,13,15.424528952024273
285009.26464,285068.04224,58.77759999997215,285025.03424,285189.46816000005,164.4339200000395,10,8.537790537665755
286631.19872,286782.21824,151.01952000003075,286680.6784,286942.65856,261.98016000003554,25,21.08310301843161
298509.43488,298522.74688,13.311999999976251,298516.52096,298703.4624,186.94144000002416,5,6.637667223167323
304200.704,304406.60992,205.90591999999015,304301.24032,304537.57952,236.33920000004582,24,15.3006757037539
307645.52192,307673.7024,28.18047999998089,307665.24416,307854.23360000004,188.98944000003394,8,9.563688271600313
