onset_start_ms,onset_end_ms,onset_duration_ms,span_start_ms,span_end_ms,span_duration_ms,num_onsets,RS
1113.16992,1116.20096,3.031039999999848,1115.3408,1564.61056,449.26976000000013,4,7.3312293759552105
8670.04416,8712.35584,42.311680000000706,8683.25376,8756.20352,72.94975999999951,10,9.71478623328916
16759.11168,16793.02656,33.91487999999663,16772.83328,16952.85248,180.01920000000246,7,4.704261601049006
43993.45664,43995.66848,2.2118400000035763,43993.4976,44104.94976,111.45216000000073,3,4.9186264831350055
47457.32096,47477.84192,20.52096000000165,47468.15488,47553.04448,84.88959999999497,6,5.258918572733059
49167.03232,49167.89248,0.8601600000038161,49167.07328,49174.97856,7.905280000006314,3,6.774610128122289
50067.53792,50071.30624,3.768319999995583,50069.36064,50101.49376,32.1331199999986,4,6.693409715608979
50939.0848,50946.8672,7.78240000000369,50943.05792,51090.80064,147.742720000002,5,6.942692011059805
54014.81216,54016.57344,1.7612799999988056,54015.5904,54213.91872,198.32832000000053,3,5.448012897615868
60195.59424,60250.112,54.517760000002454,60233.03168,60354.3552,121.3235199999981,9,4.678000066538464
114754.3552,114756.52608,2.170879999990575,114754.72384,114949.20192,194.47808000000077,3,4.991057937587469
117245.78816,117343.0272,97.23904000000039,117308.37504000001,117386.8544,78.47935999998299,14,6.125440808251023
133006.37696,133034.96704,28.590079999994487,133020.28288,133380.7104,360.42751999999746,8,6.753048051191093
143568.44544,143573.77024,5.324800000002142,143571.02592,143698.5344,127.50848000001861,5,8.176228702530572
187754.41408,188008.77568,254.36160000000382,187864.22784,188009.92256,145.6947199999995,40,16.32978569119917
200549.82656,200872.50944,322.6828800000076,200682.63936,200960.57344,277.93408000000636,38,9.763437619822247
201295.42144,201364.8896,69.46815999998944,201314.34496,201477.16096,162.81600000002072,11,5.624703202076612
202626.29376,202633.46176,7.168000000005122,202628.64896000002,202896.22016,267.57119999997667,4,4.857486016096374
204566.69184,204569.06752,2.3756799999973737,204568.9856,204735.85664,166.87103999999817,3,4.776085718459139
204612.89472,204617.19552,4.300799999997253,204614.9632,205965.0048,1350.0415999999968,4,6.254292018529629
204936.8064,204948.39808,11.591680000012275,204943.09376000002,205239.0912,295.99743999997736,6,8.26150661863538
207020.6464,207124.39808,103.75168000001577,207065.78432,207465.63584,399.8515199999965,14,5.94687396063094
207879.168,207880.15104,0.9830399999918882,207879.29088,207968.50176,89.21088000002783,3,6.577079152664805
208185.9584,208192.3072,6.3488000000070315,208190.01344,208318.32064,128.3071999999811,4,5.192623263277451
214303.82592,214306.28352,2.4575999999942724,214304.19456,214516.81792,212.62335999999777,3,4.750768884147234
214717.6448,214910.64832,193.0035199999984,214783.09888,215082.82368,299.7247999999963,24,9.040274335316516
220866.1504,220874.26048,8.11007999998401,220872.33536,221191.33184,318.9964800000016,5,6.959684405387431
222679.73632,223034.7776,355.0412800000049,222868.78720000002,223189.01248,320.2252799999842,48,17.653735178200815
223202.46784,223252.2752,49.807360000006156,223230.44352,223492.9152,262.4716799999878,17,16.69080965616638
224086.50752,224336.896,250.38847999999416,224227.2256,224589.12768,361.90207999999984,26,5.226846363444786
227635.56864,227643.84256,8.273919999977807,227638.4768,228042.58816,404.1113600000099,5,6.81257200099984
252374.016,252393.79968,19.783679999993183,252382.18751999998,252499.88608000003,117.69856000004802,6,5.2899122991781695
263458.03776,263464.30464,6.266880000010133,263461.43744,263527.77216,66.33471999998437,4,5.174180569336485
312048.72192,312050.97472,2.2528000000165775,312050.36032,312184.79104,134.43072000000393,3,4.929600468217272
312818.19648,312833.14688,14.95040000003064,312830.44352,312864.9728,34.529280000017025,5,4.7561590312114355
