onset_start_ms,onset_end_ms,onset_duration_ms,span_start_ms,span_end_ms,span_duration_ms,num_onsets,RS
232830.11584,232947.95776,117.84191999997711,232899.3792,233708.91264,809.5334399999992,10,4.629088578470341
240686.40768,240687.02208,0.6143999999912921,240686.4896,240804.90496,118.4153600000136,3,8.885323603547484
240736.21504,240764.27264,28.057600000000093,240744.12032,240842.99776,98.87744000001112,5,4.685611605233927
242569.99424,242790.68672,220.6924799999979,242670.46912,242893.68064,223.21152000001166,26,18.90313303025565
245986.26304,246158.04928,171.78624000001582,246079.488,246412.06272,332.57471999997506,16,7.958247854347937
259928.14592,260213.39136,285.2454399999988,260093.58336,260463.24736,369.66400000001886,20,7.477430362224597
261876.77696,261968.0768,91.2998400000215,261932.9536,262695.07584,762.122239999997,12,9.13226839169748
263591.44448,263645.71648,54.271999999997206,263615.97952,263673.20064,57.221120000001974,9,8.199525568238816
264695.97184,264700.76416,4.792320000007749,264696.09472,264755.03616,58.94144000002416,3,4.716667008360831
266363.2896,266386.06336,22.773759999952745,266372.25984,266753.92512,381.6652800000156,5,5.079257997979575
276410.1632,276445.7984,35.63520000001881,276427.07968,276825.088,398.00831999996444,7,7.003810038572695
282660.82304,282663.44448,2.6214400000171736,282662.99392,282796.56448,133.57056000002194,3,5.531916885721676
284915.9168,284920.91392,4.997120000014547,284920.66816,285264.97792,344.30975999997463,3,4.649148845886165
298781.94176,298795.86816,13.926399999996647,298790.27712,298847.744,57.466880000021774,4,4.613857197511386
