onset_start_ms,onset_end_ms,onset_duration_ms,span_start_ms,span_end_ms,span_duration_ms,num_onsets,RS
233690.48064,233692.16,1.6793600000091828,233691.70944,233772.15488,80.44543999998132,3,5.440565743821722
246885.00736,246887.2192,2.2118400000035763,246885.53984,246945.9968,60.456959999981336,3,4.985255698599202
263606.02624,263704.69888,98.67264000000432,263649.40288,264066.6624,417.25951999996323,15,7.3748080850878495
263836.2624,263969.34144,133.07903999998234,263918.67392,264201.6256,282.9516800000565,13,4.667684074358062
266430.95552,266598.85056,167.89503999997396,266514.47296,266733.95712,219.4841599999927,20,7.012708526052204
270101.66784,270203.94496,102.27711999998428,270132.26496,271065.66144,933.3964799999958,19,13.132305011631578
276323.1232,276458.86464,135.74144000001252,276393.96352,276701.0816,307.11807999998564,18,8.414167459508196
282360.34048,282458.64448,98.30400000000373,282421.28896,282756.05504,334.76608000003034,23,20.469259656810465
286631.7312,286759.19872,127.4675200000056,286682.89024,286928.24064,245.35039999999572,30,25.312222681989834
287896.24832,288003.23584,106.98751999996603,287954.04288,288040.09984,86.05695999995805,17,10.09505224859163
304200.704,304324.89472,124.19071999995504,304273.63327999995,304542.98624,269.35296000004746,22,13.189414928778929
307645.52192,307673.7024,28.18047999998089,307659.79648,307809.5872,149.79071999998996,8,7.650773221227794
