onset_start_ms,onset_end_ms,onset_duration_ms,span_start_ms,span_end_ms,span_duration_ms,num_onsets,RS
10734.71488,10735.65696,0.9420800000007148,10735.45216,14636.07296,3900.620799999999,3,4.753685377076025
37637.44768,37639.04512,1.5974400000050082,37639.00416,37679.84128,40.83712000000378,3,4.610339183580562
71592.22272,71670.66112,78.43839999999909,71648.03072000001,72280.04352,632.0127999999968,10,5.842039861504402
81426.0224,81426.8416,0.8191999999980908,81426.8416,81539.11296,112.27135999999882,3,5.406921951388751
82459.19744,82460.30336,1.1059200000017881,82459.19744,82587.648,128.4505599999975,3,5.119571498903531
101532.22144,101561.01632,28.794880000001285,101544.01792,101624.50432,80.48639999999432,7,6.489684857425133
106987.27424,106994.03264,6.758400000006077,106993.02911999999,107238.6048,245.57568000000902,4,5.117014402176576
234502.43072,234525.85984,23.429119999986142,234507.776,234548.34688,40.570879999984754,6,6.495943651916235
413629.48096,413657.33376,27.852799999993294,413640.9088,413810.56512,169.65632000000915,7,6.630696479900692
418551.07072,418551.23456,0.1638399999937974,418551.23456,418738.46272,187.22815999999875,3,5.934240037230467
424214.3232,424216.12544,1.802239999989979,424216.12544,424411.29984,195.17440000001807,3,4.935041216750021
