Region,onset_start_ms,onset_end_ms,onset_duration_ms,span_start_ms,span_end_ms,span_duration_ms,Num_Events,RS,Method
CMCL,7051.14112,7165.78816,114.64703999999983,7088.3328,7391.70304,303.3702400000002,4,3.998282530657008,RS_region_onsets
CMCL,10530.36544,10930.09408,399.7286400000012,10701.90592,10975.72352,273.8176000000003,7,4.399709750095041,RS_region_onsets
CMCL,23160.66816,23302.22592,141.5577599999997,23232.14336,23358.17728,126.03391999999803,4,4.12195099595337,RS_region_onsets
CMCL,77687.11168,78089.13408,402.02240000000165,77843.00544,78019.1744,176.16896000000995,7,4.692521079499058,RS_region_onsets
CMCL,142052.80256,142155.28448,102.48191999999108,142120.73472,142366.28992,245.55520000000251,4,4.398877840645049,RS_region_onsets
CMCL,162872.03328,162939.33056,67.29727999999886,162885.91872000002,162943.75423999998,57.83551999996416,4,5.426817882592342,RS_region_onsets
CMCL,227481.55904,227531.81696,50.25792000000365,227521.6384,227558.99392,37.35551999998279,4,6.112552152855336,RS_region_onsets
CMCL,233099.264,233212.55936,113.29536000001826,233165.4144,233303.94112,138.52671999999438,7,10.11872778001984,RS_region_onsets
CMCL,233752.00256,233757.45024,5.447680000012042,233753.68192,234007.92064,254.23871999999392,3,8.4452810432216,RS_region_onsets
CMCL,234689.86368,235442.09408,752.2304000000004,234912.1536,235195.00288,282.8492799999658,12,8.893590487546925,RS_region_onsets
CMCL,240062.01344,243290.112,3228.098559999984,241847.88992,242765.57824,917.6883200000156,32,8.739278304639711,RS_region_onsets
CMCL,246099.1488,246691.88096,592.7321600000141,246553.66144,246629.39648,75.73503999999957,12,10.138262233255364,RS_region_onsets
CMCL,248335.7696,249236.11136,900.3417600000103,248658.41152,249354.24,695.8284799999965,12,6.028652024786722,RS_region_onsets
CMCL,259959.1936,260925.27616,966.0825600000098,260367.44192,260659.36384,291.9219199999934,15,9.04015931964239,RS_region_onsets
CMCL,261788.01664,262019.56352,231.54688000000897,261962.91584,262130.91328,167.99744000000646,12,17.104117767666054,RS_region_onsets
CMCL,263099.14624,266927.63648,3828.4902400000137,264724.0704,265249.34144,525.2710399999633,43,15.720944128482603,RS_region_onsets
CMCL,268977.88928,269635.42016,657.5308799999766,269219.55328,269519.2576,299.7043200000189,11,7.086788074019487,RS_region_onsets
CMCL,270133.08416,272473.25184,2340.167679999955,271049.27744,271547.26912,497.9916800000355,23,7.468465261397213,RS_region_onsets
CMCL,276110.62272,277816.7296,1706.1068800000355,276830.45376,277206.016,375.5622399999993,17,4.90343704672043,RS_region_onsets
CMCL,278270.5664,278503.87456,233.30816000001505,278361.64096,278562.57024000003,200.9292800000403,6,5.677952244207056,RS_region_onsets
CMCL,282725.94944,282866.64704,140.69760000001406,282809.42592,283232.21504000004,422.7891200000304,6,7.288154964377853,RS_region_onsets
CMCL,289079.33696,289241.4976,162.16064000001643,289160.72448,289239.40864,78.68416000000434,5,5.085448422293471,RS_region_onsets
CMCL,295035.57632,297963.76576,2928.1894399999874,296769.82272,296988.22144,218.3987199999974,31,9.73029032390636,RS_region_onsets
CMCL,311213.58848,311328.23552,114.64704000001076,311260.24192,311438.17215999996,177.93023999995785,4,3.9242045146840496,RS_region_onsets
