Electrode,Cluster,Spike_ms,IsBurst,BurstIndex
microGPi1_L_1_CommonFiltered,0,654.49984,False,-1
microGPi1_L_1_CommonFiltered,0,2210.48832,False,-1
microGPi1_L_1_CommonFiltered,0,2380.96384,False,-1
microGPi1_L_1_CommonFiltered,0,2582.85568,False,-1
microGPi1_L_1_CommonFiltered,0,3001.7536,False,-1
microGPi1_L_1_CommonFiltered,0,3439.16544,False,-1
microGPi1_L_1_CommonFiltered,0,3763.65056,False,-1
microGPi1_L_1_CommonFiltered,0,4362.8544,False,-1
microGPi1_L_1_CommonFiltered,0,4885.17632,False,-1
microGPi1_L_1_CommonFiltered,0,5696.18432,False,-1
microGPi1_L_1_CommonFiltered,0,7540.40832,False,-1
microGPi1_L_1_CommonFiltered,0,8481.91488,False,-1
microGPi1_L_1_CommonFiltered,0,9022.58688,False,-1
microGPi1_L_1_CommonFiltered,0,9356.9024,False,-1
microGPi1_L_1_CommonFiltered,0,9382.99392,False,-1
microGPi1_L_1_CommonFiltered,0,9566.28992,False,-1
microGPi1_L_1_CommonFiltered,0,9575.38304,False,-1
microGPi1_L_1_CommonFiltered,0,9718.12864,False,-1
microGPi1_L_1_CommonFiltered,0,10105.36448,False,-1
microGPi1_L_1_CommonFiltered,0,10107.65824,False,-1
microGPi1_L_1_CommonFiltered,0,10206.208,False,-1
microGPi1_L_1_CommonFiltered,0,10472.2432,False,-1
microGPi1_L_1_CommonFiltered,0,12044.57472,False,-1
microGPi1_L_1_CommonFiltered,0,12158.07488,False,-1
microGPi1_L_1_CommonFiltered,0,12293.12,False,-1
microGPi1_L_1_CommonFiltered,0,12391.75168,False,-1
microGPi1_L_1_CommonFiltered,0,12434.30912,False,-1
microGPi1_L_1_CommonFiltered,0,12578.48832,False,-1
microGPi1_L_1_CommonFiltered,0,12885.11488,False,-1
microGPi1_L_1_CommonFiltered,0,12974.32576,False,-1
microGPi1_L_1_CommonFiltered,0,13160.36608,False,-1
microGPi1_L_1_CommonFiltered,0,13798.35904,False,-1
microGPi1_L_1_CommonFiltered,0,13814.5792,False,-1
microGPi1_L_1_CommonFiltered,0,13870.44864,False,-1
microGPi1_L_1_CommonFiltered,0,14472.84736,False,-1
microGPi1_L_1_CommonFiltered,0,14817.15712,False,-1
microGPi1_L_1_CommonFiltered,0,15061.44256,False,-1
microGPi1_L_1_CommonFiltered,0,15168.96256,False,-1
microGPi1_L_1_CommonFiltered,0,15412.06016,False,-1
microGPi1_L_1_CommonFiltered,0,15482.83904,False,-1
microGPi1_L_1_CommonFiltered,0,15763.33312,False,-1
microGPi1_L_1_CommonFiltered,0,16129.18784,False,-1
microGPi1_L_1_CommonFiltered,0,16135.7824,False,-1
microGPi1_L_1_CommonFiltered,0,16353.93536,False,-1
microGPi1_L_1_CommonFiltered,0,16381.99296,False,-1
microGPi1_L_1_CommonFiltered,0,16442.65472,False,-1
microGPi1_L_1_CommonFiltered,0,16762.96192,False,-1
microGPi1_L_1_CommonFiltered,0,16789.79072,False,-1
microGPi1_L_1_CommonFiltered,0,17083.02336,False,-1
microGPi1_L_1_CommonFiltered,0,17178.29632,False,-1
microGPi1_L_1_CommonFiltered,0,18170.88,False,-1
microGPi1_L_1_CommonFiltered,0,18773.8112,False,-1
microGPi1_L_1_CommonFiltered,0,18885.4272,False,-1
microGPi1_L_1_CommonFiltered,0,18909.14304,False,-1
microGPi1_L_1_CommonFiltered,0,19089.77664,False,-1
microGPi1_L_1_CommonFiltered,0,19176.32512,False,-1
microGPi1_L_1_CommonFiltered,0,19182.75584,False,-1
microGPi1_L_1_CommonFiltered,0,19215.93344,False,-1
microGPi1_L_1_CommonFiltered,0,19298.83648,False,-1
microGPi1_L_1_CommonFiltered,0,19326.52544,False,-1
microGPi1_L_1_CommonFiltered,0,19880.83712,False,-1
microGPi1_L_1_CommonFiltered,0,19938.67264,False,-1
microGPi1_L_1_CommonFiltered,0,20021.00224,False,-1
microGPi1_L_1_CommonFiltered,0,20027.84256,False,-1
microGPi1_L_1_CommonFiltered,0,20209.95072,False,-1
microGPi1_L_1_CommonFiltered,0,20677.0176,False,-1
microGPi1_L_1_CommonFiltered,0,20733.50144,False,-1
microGPi1_L_1_CommonFiltered,0,20888.49408,False,-1
microGPi1_L_1_CommonFiltered,0,20962.46784,False,-1
microGPi1_L_1_CommonFiltered,0,21221.62176,False,-1
microGPi1_L_1_CommonFiltered,0,21244.23168,False,-1
microGPi1_L_1_CommonFiltered,0,21718.6304,False,-1
microGPi1_L_1_CommonFiltered,0,22906.83904,False,-1
microGPi1_L_1_CommonFiltered,0,23000.10496,False,-1
microGPi1_L_1_CommonFiltered,0,23112.41728,False,-1
microGPi1_L_1_CommonFiltered,0,25188.92544,False,-1
microGPi1_L_1_CommonFiltered,0,25197.81376,False,-1
microGPi1_L_1_CommonFiltered,0,26558.99648,False,-1
microGPi1_L_1_CommonFiltered,0,27089.38752,False,-1
microGPi1_L_1_CommonFiltered,0,27179.04896,False,-1
microGPi1_L_1_CommonFiltered,0,27331.3792,False,-1
microGPi1_L_1_CommonFiltered,0,27454.79168,False,-1
microGPi1_L_1_CommonFiltered,0,27846.81984,False,-1
microGPi1_L_1_CommonFiltered,0,28271.49312,False,-1
microGPi1_L_1_CommonFiltered,0,28281.52832,False,-1
microGPi1_L_1_CommonFiltered,0,28320.1536,False,-1
microGPi1_L_1_CommonFiltered,0,28385.6896,False,-1
microGPi1_L_1_CommonFiltered,0,28739.1744,False,-1
microGPi1_L_1_CommonFiltered,0,28767.232,False,-1
microGPi1_L_1_CommonFiltered,0,28789.02272,False,-1
microGPi1_L_1_CommonFiltered,0,28920.46336,False,-1
microGPi1_L_1_CommonFiltered,0,29578.11712,False,-1
microGPi1_L_1_CommonFiltered,0,29745.7664,False,-1
microGPi1_L_1_CommonFiltered,0,29758.99648,False,-1
microGPi1_L_1_CommonFiltered,0,29939.67104,False,-1
microGPi1_L_1_CommonFiltered,0,29955.35872,False,-1
microGPi1_L_1_CommonFiltered,0,29967.64672,False,-1
microGPi1_L_1_CommonFiltered,0,30063.53408,False,-1
microGPi1_L_1_CommonFiltered,0,30253.13792,False,-1
microGPi1_L_1_CommonFiltered,0,30355.16928,False,-1
microGPi1_L_1_CommonFiltered,0,30373.43744,False,-1
microGPi1_L_1_CommonFiltered,0,30544.6912,False,-1
microGPi1_L_1_CommonFiltered,0,30762.35264,False,-1
microGPi1_L_1_CommonFiltered,0,30773.73952,False,-1
microGPi1_L_1_CommonFiltered,0,30894.2848,False,-1
microGPi1_L_1_CommonFiltered,0,31099.12576,False,-1
microGPi1_L_1_CommonFiltered,0,31101.37856,False,-1
microGPi1_L_1_CommonFiltered,0,31148.31872,False,-1
microGPi1_L_1_CommonFiltered,0,31227.20768,False,-1
microGPi1_L_1_CommonFiltered,0,31313.79712,False,-1
microGPi1_L_1_CommonFiltered,0,31380.97152,False,-1
microGPi1_L_1_CommonFiltered,0,31804.70272,False,-1
microGPi1_L_1_CommonFiltered,0,31823.95392,False,-1
microGPi1_L_1_CommonFiltered,0,31877.36576,False,-1
microGPi1_L_1_CommonFiltered,0,32170.22976,False,-1
microGPi1_L_1_CommonFiltered,0,32234.94656,False,-1
microGPi1_L_1_CommonFiltered,0,32309.12512,False,-1
microGPi1_L_1_CommonFiltered,0,32315.8016,False,-1
microGPi1_L_1_CommonFiltered,0,32851.27168,False,-1
microGPi1_L_1_CommonFiltered,0,32861.71648,False,-1
microGPi1_L_1_CommonFiltered,0,32874.04544,False,-1
microGPi1_L_1_CommonFiltered,0,33040.384,False,-1
microGPi1_L_1_CommonFiltered,0,33215.488,False,-1
microGPi1_L_1_CommonFiltered,0,33224.58112,False,-1
microGPi1_L_1_CommonFiltered,0,33295.81056,False,-1
microGPi1_L_1_CommonFiltered,0,33397.02272,False,-1
microGPi1_L_1_CommonFiltered,0,33730.56,False,-1
microGPi1_L_1_CommonFiltered,0,33820.22144,False,-1
microGPi1_L_1_CommonFiltered,0,33891.69664,False,-1
microGPi1_L_1_CommonFiltered,0,34400.70656,False,-1
microGPi1_L_1_CommonFiltered,0,34455.67488,False,-1
microGPi1_L_1_CommonFiltered,0,34496.63488,False,-1
microGPi1_L_1_CommonFiltered,0,34507.65312,False,-1
microGPi1_L_1_CommonFiltered,0,34572.32896,False,-1
microGPi1_L_1_CommonFiltered,0,34642.57536,False,-1
microGPi1_L_1_CommonFiltered,0,34652.93824,False,-1
microGPi1_L_1_CommonFiltered,0,34671.04256,False,-1
microGPi1_L_1_CommonFiltered,0,34787.45088,False,-1
microGPi1_L_1_CommonFiltered,0,34817.47456,False,-1
microGPi1_L_1_CommonFiltered,0,35371.6224,False,-1
microGPi1_L_1_CommonFiltered,0,35591.12704,False,-1
microGPi1_L_1_CommonFiltered,0,36027.67872,False,-1
microGPi1_L_1_CommonFiltered,0,36440.59648,False,-1
microGPi1_L_1_CommonFiltered,0,36516.41344,False,-1
microGPi1_L_1_CommonFiltered,0,37338.68544,False,-1
microGPi1_L_1_CommonFiltered,0,37882.88,False,-1
microGPi1_L_1_CommonFiltered,0,38719.24224,False,-1
microGPi1_L_1_CommonFiltered,0,38723.95264,False,-1
microGPi1_L_1_CommonFiltered,0,39851.54048,False,-1
microGPi1_L_1_CommonFiltered,0,39963.15648,False,-1
microGPi1_L_1_CommonFiltered,0,40178.44224,False,-1
microGPi1_L_1_CommonFiltered,0,40563.63008,False,-1
microGPi1_L_1_CommonFiltered,0,41039.0528,False,-1
microGPi1_L_1_CommonFiltered,0,41604.17792,False,-1
microGPi1_L_1_CommonFiltered,0,42256.62976,False,-1
microGPi1_L_1_CommonFiltered,0,42380.94336,False,-1
microGPi1_L_1_CommonFiltered,0,43494.76864,False,-1
microGPi1_L_1_CommonFiltered,0,44539.98592,False,-1
microGPi1_L_1_CommonFiltered,0,45553.09056,False,-1
microGPi1_L_1_CommonFiltered,0,45635.9936,False,-1
microGPi1_L_1_CommonFiltered,0,45670.8096,False,-1
microGPi1_L_1_CommonFiltered,0,45820.1088,False,-1
microGPi1_L_1_CommonFiltered,0,46079.50848,False,-1
microGPi1_L_1_CommonFiltered,0,46252.8512,False,-1
microGPi1_L_1_CommonFiltered,0,46452.24448,False,-1
microGPi1_L_1_CommonFiltered,0,46541.08672,False,-1
