Electrode,Cluster,Spike_ms,IsBurst,BurstIndex
microGPi1_L_1_CommonFiltered,0,22.85568,False,-1
microGPi1_L_1_CommonFiltered,0,104.8576,False,-1
microGPi1_L_1_CommonFiltered,0,171.37664,False,-1
microGPi1_L_1_CommonFiltered,0,537.96864,False,-1
microGPi1_L_1_CommonFiltered,0,694.64064,False,-1
microGPi1_L_1_CommonFiltered,0,802.4064,False,-1
microGPi1_L_1_CommonFiltered,0,1071.55456,False,-1
microGPi1_L_1_CommonFiltered,0,1266.40128,False,-1
microGPi1_L_1_CommonFiltered,0,1349.14048,False,-1
microGPi1_L_1_CommonFiltered,0,1414.9632,False,-1
microGPi1_L_1_CommonFiltered,0,1514.78272,False,-1
microGPi1_L_1_CommonFiltered,0,1649.70496,False,-1
microGPi1_L_1_CommonFiltered,0,1754.56256,False,-1
microGPi1_L_1_CommonFiltered,0,1826.93888,False,-1
microGPi1_L_1_CommonFiltered,0,2002.1248,False,-1
microGPi1_L_1_CommonFiltered,0,2513.75616,False,-1
microGPi1_L_1_CommonFiltered,0,3264.43008,False,-1
microGPi1_L_1_CommonFiltered,0,3354.46016,False,-1
microGPi1_L_1_CommonFiltered,0,3380.38784,False,-1
microGPi1_L_1_CommonFiltered,0,3465.58464,False,-1
microGPi1_L_1_CommonFiltered,0,3801.94816,False,-1
microGPi1_L_1_CommonFiltered,0,3876.82304,False,-1
microGPi1_L_1_CommonFiltered,0,3959.88992,False,-1
microGPi1_L_1_CommonFiltered,0,4075.23328,False,-1
microGPi1_L_1_CommonFiltered,0,4152.89344,False,-1
microGPi1_L_1_CommonFiltered,0,4351.5904,False,-1
microGPi1_L_1_CommonFiltered,0,4526.65344,False,-1
microGPi1_L_1_CommonFiltered,0,5059.1744,False,-1
microGPi1_L_1_CommonFiltered,0,5266.0224,False,-1
microGPi1_L_1_CommonFiltered,0,5444.89472,False,-1
microGPi1_L_1_CommonFiltered,0,5536.3584,False,-1
microGPi1_L_1_CommonFiltered,0,5582.88896,False,-1
microGPi1_L_1_CommonFiltered,0,5782.20032,False,-1
microGPi1_L_1_CommonFiltered,0,5984.50176,False,-1
microGPi1_L_1_CommonFiltered,0,6042.13248,False,-1
microGPi1_L_1_CommonFiltered,0,6149.16096,False,-1
microGPi1_L_1_CommonFiltered,0,6217.44128,False,-1
microGPi1_L_1_CommonFiltered,0,6399.09888,False,-1
microGPi1_L_1_CommonFiltered,0,6401.31072,False,-1
microGPi1_L_1_CommonFiltered,0,6472.54016,False,-1
microGPi1_L_1_CommonFiltered,0,6553.6,False,-1
microGPi1_L_1_CommonFiltered,0,6568.3456,False,-1
microGPi1_L_1_CommonFiltered,0,6677.46304,False,-1
microGPi1_L_1_CommonFiltered,0,6802.96448,False,-1
microGPi1_L_1_CommonFiltered,0,7047.41376,False,-1
microGPi1_L_1_CommonFiltered,0,7104.75776,False,-1
microGPi1_L_1_CommonFiltered,0,7332.98688,False,-1
microGPi1_L_1_CommonFiltered,0,7419.904,False,-1
microGPi1_L_1_CommonFiltered,0,7503.54432,False,-1
microGPi1_L_1_CommonFiltered,0,7797.43232,False,-1
microGPi1_L_1_CommonFiltered,0,7890.28864,False,-1
microGPi1_L_1_CommonFiltered,0,7943.168,False,-1
microGPi1_L_1_CommonFiltered,0,8310.00576,False,-1
microGPi1_L_1_CommonFiltered,0,8351.66208,False,-1
microGPi1_L_1_CommonFiltered,0,8501.49376,False,-1
microGPi1_L_1_CommonFiltered,0,8613.35552,False,-1
microGPi1_L_1_CommonFiltered,0,9133.91616,False,-1
microGPi1_L_1_CommonFiltered,0,9295.2576,False,-1
microGPi1_L_1_CommonFiltered,0,9376.48128,False,-1
microGPi1_L_1_CommonFiltered,0,9524.38784,False,-1
microGPi1_L_1_CommonFiltered,0,9533.31712,False,-1
microGPi1_L_1_CommonFiltered,0,9810.61632,False,-1
microGPi1_L_1_CommonFiltered,0,9936.19968,False,-1
microGPi1_L_1_CommonFiltered,0,10179.74784,False,-1
microGPi1_L_1_CommonFiltered,0,10294.31296,False,-1
microGPi1_L_1_CommonFiltered,0,10558.2592,False,-1
microGPi1_L_1_CommonFiltered,0,10722.75456,False,-1
microGPi1_L_1_CommonFiltered,0,11087.58528,False,-1
microGPi1_L_1_CommonFiltered,0,11141.16096,False,-1
microGPi1_L_1_CommonFiltered,0,11216.2816,False,-1
microGPi1_L_1_CommonFiltered,0,11735.57248,False,-1
microGPi1_L_1_CommonFiltered,0,11768.09472,False,-1
microGPi1_L_1_CommonFiltered,0,12191.49824,False,-1
microGPi1_L_1_CommonFiltered,0,12288.45056,False,-1
microGPi1_L_1_CommonFiltered,0,12538.34752,False,-1
microGPi1_L_1_CommonFiltered,0,12891.42272,False,-1
microGPi1_L_1_CommonFiltered,0,12995.87072,False,-1
microGPi1_L_1_CommonFiltered,0,13077.38112,False,-1
microGPi1_L_1_CommonFiltered,0,13134.88896,False,-1
microGPi1_L_1_CommonFiltered,0,13232.86528,False,-1
microGPi1_L_1_CommonFiltered,0,13550.75584,False,-1
microGPi1_L_1_CommonFiltered,0,13597.40928,False,-1
microGPi1_L_1_CommonFiltered,0,13653.07392,False,-1
microGPi1_L_1_CommonFiltered,0,13730.65216,False,-1
microGPi1_L_1_CommonFiltered,0,13885.60384,False,-1
microGPi1_L_1_CommonFiltered,0,14265.67168,False,-1
microGPi1_L_1_CommonFiltered,0,14330.71616,False,-1
microGPi1_L_1_CommonFiltered,0,14352.5888,False,-1
microGPi1_L_1_CommonFiltered,0,14441.472,False,-1
microGPi1_L_1_CommonFiltered,0,14683.3408,False,-1
microGPi1_L_1_CommonFiltered,0,14875.81184,False,-1
microGPi1_L_1_CommonFiltered,0,15113.216,False,-1
microGPi1_L_1_CommonFiltered,0,15863.97184,False,-1
microGPi1_L_1_CommonFiltered,0,16073.19552,False,-1
microGPi1_L_1_CommonFiltered,0,16248.91392,False,-1
microGPi1_L_1_CommonFiltered,0,16345.21088,False,-1
microGPi1_L_1_CommonFiltered,0,16395.71456,False,-1
microGPi1_L_1_CommonFiltered,0,16777.13408,False,-1
microGPi1_L_1_CommonFiltered,0,17000.57088,False,-1
microGPi1_L_1_CommonFiltered,0,18530.34496,False,-1
microGPi1_L_1_CommonFiltered,0,18665.51296,False,-1
microGPi1_L_1_CommonFiltered,0,18741.82144,False,-1
microGPi1_L_1_CommonFiltered,0,18790.03136,False,-1
microGPi1_L_1_CommonFiltered,0,18849.50528,False,-1
microGPi1_L_1_CommonFiltered,0,18898.90304,False,-1
microGPi1_L_1_CommonFiltered,0,19057.2544,False,-1
microGPi1_L_1_CommonFiltered,0,19094.60992,False,-1
microGPi1_L_1_CommonFiltered,0,19194.18368,False,-1
microGPi1_L_1_CommonFiltered,0,19257.344,False,-1
microGPi1_L_1_CommonFiltered,0,19338.15808,False,-1
microGPi1_L_1_CommonFiltered,0,19576.87296,False,-1
microGPi1_L_1_CommonFiltered,0,19714.37568,False,-1
microGPi1_L_1_CommonFiltered,0,19799.69536,False,-1
microGPi1_L_1_CommonFiltered,0,19897.9584,False,-1
microGPi1_L_1_CommonFiltered,0,20073.2672,False,-1
microGPi1_L_1_CommonFiltered,0,20172.06272,False,-1
microGPi1_L_1_CommonFiltered,0,20262.87104,False,-1
microGPi1_L_1_CommonFiltered,0,20336.35328,False,-1
microGPi1_L_1_CommonFiltered,0,20424.4992,False,-1
microGPi1_L_1_CommonFiltered,0,20570.80832,False,-1
microGPi1_L_1_CommonFiltered,0,20699.91424,False,-1
microGPi1_L_1_CommonFiltered,0,20844.9536,False,-1
microGPi1_L_1_CommonFiltered,0,20916.46976,False,-1
microGPi1_L_1_CommonFiltered,0,21055.97952,False,-1
microGPi1_L_1_CommonFiltered,0,21276.01664,False,-1
microGPi1_L_1_CommonFiltered,0,21330.20672,False,-1
microGPi1_L_1_CommonFiltered,0,21441.00352,False,-1
microGPi1_L_1_CommonFiltered,0,21574.36928,False,-1
