onset_start_ms,onset_end_ms,onset_duration_ms,span_start_ms,span_end_ms,span_duration_ms,num_onsets,RS
233690.48064,233692.16,1.6793600000091828,233691.70944,233772.15488,80.44543999998132,3,5.77436475834878
246885.00736,246887.2192,2.2118400000035763,246885.53984,246945.9968,60.456959999981336,3,5.264938714937212
263616.75776,263651.86048,35.10271999996621,263640.064,264119.72608,479.66207999998005,10,10.628310590012454
263914.04544,263969.34144,55.29599999997299,263939.37919999997,264311.84896,372.4697600000072,10,7.4749897149642095
266430.95552,266511.5648,80.60927999997512,266455.8592,266993.00864,537.1494400000083,11,6.983131090501678
270064.68096,270161.75616,97.07519999996293,270120.79616,271430.43072,1309.6345599999768,14,8.404873725966077
272292.08576,272367.94368,75.85792000003858,272327.39328,272444.53888,117.14559999998892,11,6.8951882502799196
276346.71616,276458.86464,112.14847999997437,276393.96352,276621.33248,227.3689599999925,12,5.681239644996557
282322.45248,282438.81984,116.36736000003293,282380.51327999996,282705.57184,325.05856000003405,16,9.137474939837661
284987.10528,285106.95424,119.84895999997389,285045.63711999997,285204.19328,158.55616000003647,22,16.30671119754467
286631.19872,286782.21824,151.01952000003075,286694.4,286917.8368,223.43679999996675,30,25.30679064887674
287922.25792,288004.58752,82.3295999999973,287968.37888,288066.23232,97.85344000003533,15,11.8690392501947
304230.52288,304410.624,180.10112000000663,304308.30592,304581.75488,273.4489600000088,21,12.063443863649013
307582.73024,307684.43392,101.70367999997688,307647.65184,307847.82336,200.1715199999744,13,7.9981619972592
