onset_start_ms,onset_end_ms,onset_duration_ms,span_start_ms,span_end_ms,span_duration_ms,num_onsets,RS
233196.1344,233215.95904,19.82463999997708,233208.6272,233438.20799999998,229.5807999999961,6,7.144428159285944
233752.00256,233758.76096,6.758400000020629,233755.56608000002,234242.80576000002,487.23967999999877,4,6.217349882206882
240686.40768,240777.17504,90.767359999998,240739.7376,240842.99776,103.26016000000527,9,4.88758283134353
242569.99424,242790.68672,220.6924799999979,242682.79808,242851.84,169.04191999998875,29,20.015572237616947
246026.6496,246158.04928,131.39968000000226,246107.77088,246557.36832,449.5974400000123,14,7.3383082190816085
261876.69504,262019.56352,142.86848000000464,261949.0304,262569.94304,620.912639999995,23,18.92812011755999
263577.31328,263645.71648,68.40320000000065,263612.64128,263691.01824,78.37696000002325,12,10.086261439416797
264695.97184,264696.34048,0.36864000000059605,264696.09472,264755.03616,58.94144000002416,3,8.3953228667946
266323.31264,266439.4752,116.16255999996793,266372.25984,266685.15328,312.8934400000144,11,6.045798319711269
268977.23392,268977.88928,0.6553599999751896,268977.84832,269125.26336,147.4150399999926,3,7.833203948641058
269127.22944,269178.79808,51.56863999995403,269145.72288,269270.34368000005,124.62080000003334,8,5.967735504506652
270590.64832,270688.13312,97.48480000003474,270628.57728,270962.97472,334.39743999997154,9,5.066755409081659
272268.65664,272420.29056,151.63391999999294,272345.98912,272798.43328,452.44416000001365,13,4.902766589224586
276421.8368,276435.68128,13.844480000028852,276427.07968,278662.51264,2235.4329599999473,5,6.528372124514561
