Electrode,Cluster,onset_start_ms,onset_end_ms,onset_duration_ms,span_start_ms,span_end_ms,span_duration_ms,Num_Spikes,RS,Method
microGPi1_R_1_CommonFiltered,2,2656.09216,3508.26496,852.1727999999998,2656.09216,3508.26496,852.1727999999998,10,6.649088984469893,RankSurprise
microGPi1_R_1_CommonFiltered,2,53058.31424,53091.90144,33.58720000000176,53058.31424,53091.90144,33.58720000000176,5,8.556211504553206,RankSurprise
microGPi1_R_3_CommonFiltered,0,958.17728,7053.7216,6095.54432,958.17728,7053.7216,6095.54432,21,5.77171786639817,RankSurprise
microGPi1_R_3_CommonFiltered,0,19857.36704,20308.1728,450.8057599999993,19857.36704,20308.1728,450.8057599999993,4,3.8441341933835886,RankSurprise
microGPi1_R_3_CommonFiltered,0,51845.65248,51874.07872,28.42624000000069,51845.65248,51874.07872,28.42624000000069,3,6.674645563356077,RankSurprise
microGPi1_R_3_CommonFiltered,0,53102.14144,53184.75776,82.616320000001,53102.14144,53184.75776,82.616320000001,3,4.871836257941437,RankSurprise
microGPi1_R_3_CommonFiltered,1,2065.03936,4059.62752,1994.5881599999998,2065.03936,4059.62752,1994.5881599999998,10,4.3738410059229516,RankSurprise
microGPi1_R_3_CommonFiltered,1,14398.464,14633.41056,234.94656000000032,14398.464,14633.41056,234.94656000000032,4,4.045226777743235,RankSurprise
microGPi1_R_3_CommonFiltered,1,52963.65568,53631.63136,667.9756799999959,52963.65568,53631.63136,667.9756799999959,9,9.095590800175275,RankSurprise
microGPi2_R_1_CommonFiltered,1,4763.8528,5144.20736,380.3545600000007,4763.8528,5144.20736,380.3545600000007,5,4.015270800200476,RankSurprise
microGPi2_R_1_CommonFiltered,1,9192.28416,9419.1616,226.8774400000002,9192.28416,9419.1616,226.8774400000002,4,4.173270006130764,RankSurprise
microGPi2_R_1_CommonFiltered,1,47355.16672,47397.64224,42.47551999999996,47355.16672,47397.64224,42.47551999999996,3,5.225859853499413,RankSurprise
microGPi2_R_1_CommonFiltered,1,49936.26112,51238.74816,1302.48704,49936.26112,51238.74816,1302.48704,9,4.568138040559093,RankSurprise
microGPi2_R_1_CommonFiltered,1,53242.59328,53424.86528,182.2719999999972,53242.59328,53424.86528,182.2719999999972,5,6.571178792590146,RankSurprise
microGPi2_R_1_CommonFiltered,1,58638.7456,58851.61472,212.86911999999575,58638.7456,58851.61472,212.86911999999575,4,3.968627603821746,RankSurprise
microGPi2_R_1_CommonFiltered,1,63990.41536,64087.36768,96.95232000000397,63990.41536,64087.36768,96.95232000000397,3,3.763579585401599,RankSurprise
microGPi2_R_1_CommonFiltered,1,66614.31296,66669.40416,55.09120000000985,66614.31296,66669.40416,55.09120000000985,3,5.030466215138105,RankSurprise
microGPi2_R_1_CommonFiltered,1,72373.37088,72476.50816,103.13727999999537,72373.37088,72476.50816,103.13727999999537,3,3.5751789825312628,RankSurprise
microGPi2_R_1_CommonFiltered,2,999.79264,1105.92,106.12736000000007,999.79264,1105.92,106.12736000000007,5,6.645212767057803,RankSurprise
microGPi2_R_1_CommonFiltered,2,3570.60608,3758.4896,187.88351999999986,3570.60608,3758.4896,187.88351999999986,5,4.345986524289003,RankSurprise
microGPi2_R_1_CommonFiltered,2,10297.01632,10330.60352,33.58719999999994,10297.01632,10330.60352,33.58719999999994,3,4.816462564258065,RankSurprise
microGPi2_R_1_CommonFiltered,2,14553.33376,14821.25312,267.91935999999987,14553.33376,14821.25312,267.91935999999987,6,4.464029682393337,RankSurprise
microGPi2_R_1_CommonFiltered,2,19113.41056,19278.35648,164.9459199999983,19113.41056,19278.35648,164.9459199999983,5,4.675927877527087,RankSurprise
microGPi2_R_1_CommonFiltered,2,20083.22048,20244.60288,161.3823999999986,20083.22048,20244.60288,161.3823999999986,5,4.906765422432464,RankSurprise
