Electrode,Cluster,FR_Hz,ISI_mean_ms,ISI_median_ms,ISI_std_ms,Start_ms,End_ms,Duration_ms,thr,SNR
microGPi1_L_1_CommonFiltered,0,2.0551667886205762,483.5893860583017,321.4950399999507,499.7168936449318,1367.20384,382919.22944,381552.02560000005,0.0,1.2296581531722044
microGPi1_L_1_CommonFiltered,1,2.385554360968441,417.5848300436681,263.6185600000099,485.70811448146833,1480.4992,383988.20352,382507.70431999996,0.0,1.2320930439430524
microGPi1_L_3_CommonFiltered,2,3.6316618188788916,274.7477883870968,168.22272000001976,328.58119590019294,221.83936,383495.00416,383273.1648,0.0,1.213017147651477
microGPi1_L_3_CommonFiltered,3,1.5244654913058957,654.5992642735042,295.5263999999879,1051.0471753198058,1435.0336,384375.6032,382940.5696,0.0,3.2054840168842307
microGPi1_L_3_CommonFiltered,4,4.021883361022039,248.44631321682846,155.4022399999667,269.7161485646881,246.04672,384095.60064,383849.55392000003,0.0,1.252222308217701
microGPi1_L_4_CommonFiltered,0,4.279429578836516,233.53112291970803,145.715200000006,254.8836979860408,383.05792,384308.224,383925.16608,0.0,2.056480225818842
microGPi1_L_4_CommonFiltered,3,3.7877504357361507,263.30709509278347,161.58720000000176,298.1581839797713,892.14976,384003.97312,383111.82336,0.0,1.501169031396693
microGPi1_L_6_CommonFiltered,0,6.951146404043265,143.76493813552977,84.04992000001948,168.52942566450506,80.73216,384076.88192,383996.14976,0.0,1.4361710323724943
microGPi1_L_6_CommonFiltered,1,5.517732605904104,181.27292377358492,136.3967999999877,178.12248413907815,10.60864,384309.20704,384298.5984,0.0,4.842572238660307
microGPi1_L_6_CommonFiltered,4,3.314281631269132,301.1334475412412,189.72671999997692,321.68224830472786,386.41664,383729.29536,383342.87872,0.0,1.366744674882012
microGPi1_L_7_CommonFiltered,2,1.0926203180008127,878.0150407637233,394.4447999999975,1671.1410351642153,11206.69696,379094.99904,367888.30208000005,0.0,1.7591415414603964
microGPi1_L_10_CommonFiltered,0,6.331994890509471,157.65660567200985,82.0019200000097,223.42287711136572,673.21856,384251.74016,383578.5216,0.0,1.711112089358656
microGPi1_R_1_CommonFiltered,0,3.6706839730932064,272.2779106950354,183.74656000001414,289.01850709766114,369.29536,384281.14944,383911.85408,0.0,1.4763349279545546
microGPi1_R_1_CommonFiltered,1,3.4937835406549795,285.6217104023845,191.3651200000022,302.29622101897843,425.5744,383729.90976,383304.33536,0.0,1.333900119773808
microGPi1_R_1_CommonFiltered,2,1.0848158871579496,913.3019569230769,638.5254399999976,955.0656896829854,3846.30784,383779.92192,379933.61407999997,0.0,2.141788472301542
microGPi1_R_1_CommonFiltered,3,6.3059801210332616,158.50252150226993,113.41824000001361,157.48877424968677,223.31392,384274.92352,384051.6096,0.0,1.304159137779097
microGPi1_R_2_CommonFiltered,0,3.6238573880360287,275.1922611494253,176.43519999999262,316.270590037659,839.0656,383906.69312,383067.62752000004,0.0,1.9537976469523228
microGPi1_R_2_CommonFiltered,1,5.499522267270757,181.84991621391387,122.18367999998736,218.22764549623454,89.088,384337.96096,384248.87296,0.0,1.6368156133925196
microGPi1_R_2_CommonFiltered,3,5.55935623706604,179.48817737827716,112.78335999998671,191.0713322820014,881.70496,384268.45184,383386.74688,0.0,1.8661565714674304
microGPi1_R_2_CommonFiltered,4,3.108764952407074,321.03237038525964,209.2441600000011,342.7306517243554,551.03488,383863.68512,383312.65024,0.0,1.335779483483123
microGPi1_R_3_CommonFiltered,0,3.1555915374642516,316.54915379537954,203.93984000000637,333.6591686350671,644.38272,384301.95712,383657.5744,0.0,2.1018328813986678
