Electrode,Cluster,FR_Hz,ISI_mean_ms,ISI_median_ms,ISI_std_ms,Start_ms,End_ms,Duration_ms,thr,SNR
microGPi1_L_1-3+,0,3.0417833286892266,328.88401886914374,216.0230400000146,355.19004362780186,127.30368,407285.71904,407158.41536,0.0,1.203412874063432
microGPi1_L_1-3+,1,5.09418919050052,196.18591845708775,127.5903999999864,202.7124541841767,177.52064,407067.11552,406889.59488,0.0,1.4738146164946813
microGPi1_L_1-3+,2,1.3306267668680878,749.0031154158966,456.0076799999806,876.7456086385195,210.69824,405421.38368,405210.68544000003,0.0,1.342965535252896
microGPi1_L_2-3+,0,3.3241118862350385,300.9355418773097,171.17183999999543,356.9214336508808,56.56576,407222.35392,407165.78816,0.0,1.282847363429701
microGPi1_L_2-3+,1,4.188282775418741,238.8429971143695,137.42079999999987,272.2141027133407,87.94112,407315.2512,407227.31008,0.0,2.0370270590954287
microGPi1_L_4-5+,0,6.795525628580935,147.110985645103,103.79263999999966,144.60929594912307,3.4816,407059.57888,407056.09728,0.0,1.5161285057753922
microGPi1_L_4-5+,1,3.643265907808565,274.4276360890088,212.09087999999974,255.73405499859186,140.20608,407116.3904,406976.18432,0.0,1.87882338914039
microGPi1_L_4-6+,2,6.324159689026188,158.10210050485435,106.25024000000849,169.61582488461008,3.52256,407116.43136,407112.9088,0.0,1.3562378181651822
microGPi1_L_4-6+,3,0.8518957345077979,1158.553718381503,270.66367999999056,2171.254207683143,5595.62752,406455.21408,400859.58656,0.0,1.2201469072811406
microGPi1_L_4-6+,4,7.212880887561701,138.59978416070823,108.83071999999811,120.15502261826508,78.97088,407146.53696,407067.56608,0.0,1.514298178733948
microGPi1_L_5-6+,3,6.0712915027025485,164.63265553398057,130.06848000000173,136.6305644187868,248.70912,407220.6336,406971.92448,0.0,2.414604882972496
microGPi1_R_1-2+,1,3.5180593301143355,283.739559329609,177.17248000000836,298.61106934798795,95.8464,406410.89536,406315.04896000004,0.0,1.2159552090197883
microGPi1_R_1-2+,2,3.9771501149931776,251.47418564546018,167.8131199999989,262.7645525534487,178.42176,407315.12832,407136.70656,0.0,1.301239382480458
microGPi1_R_1-3+,1,2.813465451717396,354.03480873362446,257.2288000000117,361.2140149591909,1041.03936,406410.89536,405369.856,0.0,1.3194074603505264
microGPi1_R_1-3+,2,3.5008741135680688,285.4581445614035,184.40192000000388,312.8093761661692,19.2512,406797.1072,406777.856,0.0,1.2321964714784934
microGPi1_R_4-5+,1,2.1162366661259995,472.22783999999996,312.6067199999816,498.3146762207118,682.43456,407270.6048,406588.17023999995,0.0,1.5716461857087674
microGPi1_R_4-5+,2,5.185025335102217,192.7289657603032,127.26271999999881,205.37551743350744,42.14784,406892.99456,406850.84672000003,0.0,1.251661158971528
microGPi1_R_4-5+,3,4.6400084674920405,215.59800139756481,136.56064000000333,238.3081679404421,17.53088,407282.15552,407264.62464,0.0,1.2695312019566536
microGPi1_R_4-6+,0,5.16784011855595,193.3854369581749,128.34816000000865,202.99420115999297,20.64384,406903.6032,406882.95936000004,0.0,1.3820591246134224
microGPi1_R_5-6+,0,1.767622273330301,565.4772962447844,363.8067200000223,640.8063046645102,252.7232,406830.8992,406578.176,0.0,1.22933322849097
microGPi1_R_7-8+,0,3.935414589095101,253.94706536828963,166.91199999998207,271.88513421165004,54.8864,406878.08512,406823.19872,0.0,1.3118518509895714
microGPi1_R_9-10+,0,4.36013494088141,228.2423425802817,174.5305600000138,257.593883953019,1705.82016,406835.97824,405130.15808,0.0,5.763293836178671
microGPi1_R_9-10+,1,2.3617397596440965,422.3947361498439,281.8867200000095,431.39987514422427,931.75808,406853.09952,405921.34144,0.0,1.8020238740203147
microGPi1_R_9-10+,4,0.8175253014152642,1099.6547238554217,298.12736000000587,2044.1961315108176,16736.82944,381822.19776,365085.36832,0.0,1.2216631862115697
microGPi2_L_1-2+,0,4.217743146640913,236.90350331974375,154.7059200000076,250.29909393814137,423.23968,407186.55488,406763.3152,0.0,1.5847757964746947
microGPi2_L_1-2+,1,3.9943353315394443,250.23685746617468,161.62816000000748,260.5567505269414,266.19904,407151.32928,406885.13024,0.0,2.6029500183338947
microGPi2_L_1-2+,2,1.8437282323209112,539.1411336533333,363.7248000000254,566.314517385815,214.91712,404570.76736,404355.85024,0.0,2.2390024124173045
microGPi2_L_1-2+,3,2.607242853162194,383.4432373986804,256.2048000000068,397.5069812283387,57.18016,406890.45504,406833.27488,0.0,1.4781367960270646
microGPi2_L_1-2+,4,4.595817910658783,217.65342751469802,148.52095999999437,229.788600005769,71.2704,407300.83328,407229.56288000004,0.0,1.988199300482986
microGPi2_L_2-3+,0,2.879751286967282,347.4114315358362,231.8335999999981,376.10529608221697,7.08608,407173.28384,407166.19776,0.0,1.3307026170658827
microGPi2_L_2-3+,1,2.565507327264118,389.2502559386973,249.89695999999094,417.78451234763736,923.60704,407300.87424,406377.2672,0.0,1.5034560491670945
microGPi2_L_4-5+,1,1.7651672423951201,557.8948242896936,51.445759999987786,3212.6397176257756,436.26496,401004.7488,400568.48384,0.0,2.193196975983471
microGPi2_L_4-5+,3,0.9280016934984081,1075.3393943766578,582.901760000037,1266.4313495478748,33.3824,405436.33408,405402.95168,0.0,1.383876976614598
microGPi2_L_4-6+,1,4.9198819941026715,201.18877172241636,24.780799999993178,1179.1232749804321,3.52256,402984.63232,402981.10975999996,0.0,1.2020411184820277
microGPi2_L_4-6+,2,1.028657961840828,969.6499996172249,615.3011199999964,1036.994560141364,157.4912,405471.19104,405313.69984,0.0,1.5961151357314418
microGPi2_L_4-6+,3,0.9746472812668466,1012.0106149494949,103.64927999999827,4331.8395809808435,303.96416,401060.16768,400756.20352000004,0.0,3.1825251364247573
microGPi2_L_4-6+,4,0.8568057963781598,1158.4310731034484,783.8924799999975,1186.8277116330576,2302.32064,405436.33408,403134.01344,0.0,1.5670034645349282
microGPi2_L_7-8+,1,2.536046956041946,394.253296124031,267.83743999997387,417.65419179610296,141.84448,407011.24608,406869.4016,0.0,1.3899365860812714
microGPi2_L_7-8+,3,1.8928288510245308,527.812209038961,311.0092799999984,587.6993618514393,210.69824,406626.0992,406415.40096,0.0,1.498996989845886
microGPi2_L_7-8+,4,1.0973988280258953,912.2950084304935,643.1743999999981,911.9071588875444,432.86528,407316.43904,406883.57376,0.0,1.539949542592081
microGPi2_L_9-10+,0,1.684151221534148,589.4810721167884,406.48704000000726,639.896799147393,2316.288,406110.8224,403794.5344,0.0,1.3093158678579935
microGPi2_L_9-10+,4,1.863368479802359,535.8116474934037,358.4614400000005,537.1134868266264,715.85792,406861.08672,406145.22880000004,0.0,1.552199263107388
microGPi2_R_1-2+,0,2.1285118208019043,469.67020489607387,332.5951999999925,469.3753236381139,2.08896,406736.4864,406734.39744,0.0,1.3338720280245755
microGPi2_R_1-2+,1,3.628535722197479,275.28716825998646,183.336959999986,281.66426774482744,273.57184,406872.71936,406599.14752,0.0,1.2661518394042715
microGPi2_R_1-2+,4,1.3870924783772502,720.1449940425533,471.83871999999246,694.276540576833,349.02016,406510.7968,406161.77664,0.0,1.3216533591461692
microGPi2_R_1-3+,4,2.5556872035233935,391.54636800000003,268.90239999999176,401.2806825315873,29.81888,407238.0416,407208.22272,0.0,1.4775323532866587
microGPi2_R_2-3+,0,2.4722161517272405,404.6631799602386,257.5564799999993,433.71747131202363,198.69696,407289.856,407091.15904000006,0.0,1.4528907504386837
microGPi2_R_2-3+,3,1.9075590366356165,524.1437954639175,352.23551999998745,544.8139074235125,206.06976,406941.65504,406735.58528,0.0,1.4318393762157497
microGPi2_R_4-6+,1,0.8101602086097214,1211.0993040729484,970.2195199999842,1107.454749601132,7376.19968,405827.87072,398451.67104,0.0,1.33933915008178
microGPi2_R_4-6+,4,2.833105699198844,351.5087020294883,246.90688000000955,346.5880069694499,643.15392,405932.68736,405289.53343999997,0.0,1.2336460599432248
microGPi2_R_7-8+,0,3.7095517430584515,269.1849697483444,180.75647999999637,269.0324467388433,273.85856,406743.16288,406469.30432,0.0,1.2131009300726
