Electrode,Cluster,FR_Hz,ISI_mean_ms,ISI_median_ms,ISI_std_ms,Start_ms,End_ms,Duration_ms,thr,SNR
microGPi1_L_1_CommonFiltered,0,3.664446789277857,272.5866911683168,173.09696000000986,292.87344207450434,374.49728,413343.3344,412968.83712,0.0,2.8221670173809765
microGPi1_L_1_CommonFiltered,1,6.277419730708836,159.28793343605545,101.21215999999549,166.83289040717278,101.70368,413613.17888,413511.47520000004,0.0,2.547757228304765
microGPi1_L_1_CommonFiltered,2,7.988784062376859,125.15946615012106,82.2067200000165,128.379494246796,117.9648,413644.84096,413526.87616,0.0,2.396644736718765
microGPi1_L_1_CommonFiltered,3,1.1820016358554566,847.1529337704918,614.993919999979,808.150184351465,151.51104,413562.14272,413410.63168,0.0,2.0280688170043897
microGPi1_L_1_CommonFiltered,4,3.2124338937666703,309.6548240963856,202.85440000001108,337.15804594564395,2171.0848,413392.6912,411221.6064,0.0,2.213145102539834
microGPi1_L_2_CommonFiltered,0,4.082619147157191,244.98423507109,161.46431999999913,258.486158970187,16.01536,413549.40416,413533.38879999996,0.0,1.6498500778478156
microGPi1_L_2_CommonFiltered,2,3.2776977877709594,304.73375456826574,210.28864000000613,308.8055304390097,141.80352,413056.04096,412914.23744,0.0,1.469944984725138
microGPi1_L_3_CommonFiltered,0,1.5735849998811906,635.0043923692308,416.3788800000111,673.6801481367431,231.79264,412984.64768,412752.85504,0.0,1.762454256839879
microGPi1_L_3_CommonFiltered,1,1.7862969507099846,559.1802588617886,387.58400000000256,564.5224851254765,912.50688,413587.53792,412675.03104,0.0,1.7269944903986618
microGPi1_L_3_CommonFiltered,2,2.7604209982554835,362.4155877300613,250.59328000000096,362.2028490086397,45.42464,413561.61024,413516.1856,0.0,1.8325018668147424
microGPi1_L_3_CommonFiltered,4,2.407512534380439,415.59773780904527,286.6790399999991,435.49051169583333,6.51264,413526.26176,413519.74912000005,0.0,1.764035112424828
microGPi1_L_4_CommonFiltered,0,4.626484930526265,216.08616079456354,151.01951999997254,210.89753376051897,294.99392,413667.81952,413372.82560000004,0.0,1.6585391186552587
